Sample A1_Ex509_Em563,,Sample A1_Ex509_Em660,,Sample A2_Ex509_Em563,,Sample A2_Ex509_Em660,,Sample A3_Ex509_Em563,,Sample A3_Ex509_Em660,,Sample A4_Ex509_Em563,,Sample A4_Ex509_Em660,,Sample A5_Ex509_Em563,,Sample A5_Ex509_Em660,,Sample B1_Ex509_Em563,,Sample B1_Ex509_Em660,,Sample B2_Ex509_Em563,,Sample B2_Ex509_Em660,,Sample B3_Ex509_Em563,,Sample B3_Ex509_Em660,,Sample B4_Ex509_Em563,,Sample B4_Ex509_Em660,,Sample C1_Ex509_Em563,,Sample C1_Ex509_Em660,,Sample C2_Ex509_Em563,,Sample C2_Ex509_Em660,,Sample C3_Ex509_Em563,,Sample C3_Ex509_Em660,,Sample C4_Ex509_Em563,,Sample C4_Ex509_Em660,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
4.501666546,237.7408752,4.508333206,47.56130981,4.531812668,237.5063782,4.538479328,47.89215088,4.561999798,165.0246124,4.568666458,47.26524353,4.592478752,146.2643433,4.59916687,56.52263641,4.622812271,20.52386856,4.629478931,1.044501185,4.751646042,222.7991638,4.758312702,66.79615021,4.720833302,157.3694305,4.727499962,72.83956909,4.690499783,155.9810638,4.697166443,67.1214447,4.659166336,168.9716034,4.665833473,62.24667358,4.785979271,211.5744324,4.792645931,61.75096512,4.81631279,135.9316254,4.82297945,67.06539154,4.846645832,174.0387573,4.853312492,68.47264099,4.876999855,159.0905914,4.883666515,70.16172791,
5.001666546,237.0804901,5.008333206,47.78062439,5.032645702,237.1095886,5.039332867,45.53024292,5.063916683,163.8093109,5.070582867,48.49113083,5.094229221,146.2576599,5.100895882,55.86227798,5.124499798,19.75970268,5.131166458,0.6642281413,5.253062248,219.6183319,5.259728909,68.65135956,5.221895695,160.5196838,5.228583336,70.68603516,5.191479206,159.6431732,5.198166847,64.60469055,5.160645962,165.0879211,5.167312622,62.13459396,5.287750244,215.6277008,5.294416904,64.59469604,5.318166733,143.1283112,5.324833393,68.64862823,5.347666264,171.9356079,5.354333401,68.64315796,5.379312515,160.4975891,5.385979176,69.44445038,
5.501666546,237.4081268,5.508333206,47.98356628,5.531479359,233.0542755,5.538146019,47.21605301,5.562645912,159.7189941,5.569312572,47.57668304,5.593979359,149.6817474,5.600646019,55.59947586,5.624333382,19.29978943,5.630999565,0.9385243654,5.751666546,220.9100952,5.758333206,67.17347717,5.71989584,159.8829956,5.7265625,69.20037079,5.689312935,157.4600983,5.695979118,66.82000732,5.659083366,170.2886658,5.665750027,63.99851227,5.787083626,219.8922272,5.793749809,61.28027344,5.818312645,140.7145081,5.824979305,68.98888397,5.848416805,173.4993439,5.855082989,68.10328674,5.879312515,159.3053741,5.885979176,68.46930695,
6.001666546,242.8173218,6.008333206,47.24827576,6.03239584,232.5405884,6.0390625,51.12581253,6.063146114,160.0809021,6.069833279,47.68935776,6.094062328,147.1598969,6.100729465,56.01796341,6.124353886,19.17092133,6.130999565,0.634428978,6.252145767,224.673172,6.258812428,66.58102417,6.22149992,162.8830566,6.22816658,71.97212219,6.190333366,162.1795349,6.197000027,69.72769165,6.159500122,168.5942688,6.166166782,63.77932358,6.287499905,220.4311066,6.294166565,64.8807373,6.318479538,137.0565033,6.325166702,67.74187469,6.348978996,175.2060242,6.355645657,71.152771,6.379478931,161.4498596,6.386146069,73.54771423,
6.501666546,248.5166473,6.508333206,46.33895874,6.53275013,236.0188141,6.539416313,46.60889053,6.56364584,165.1190796,6.5703125,46.37166214,6.593979359,145.5949097,6.600646019,54.60451508,6.624312401,20.84091568,6.630979538,1.221143484,6.751812935,225.4297485,6.758479118,66.77250671,6.721166611,160.6614685,6.727833748,70.84119415,6.690750122,160.245163,6.697416782,66.79069519,6.659979343,165.3462067,6.666666508,63.63175964,6.787499905,221.6342773,6.794166565,66.35540771,6.81881237,140.1885986,6.825479031,72.19287872,6.848978996,170.4820709,6.855645657,71.47473907,6.878645897,158.4049835,6.885312557,71.94745636,
7.001666546,242.9865112,7.008333206,47.32277298,7.032999992,238.1662598,7.039666653,45.62483978,7.063333035,162.8026886,7.070000172,46.11679459,7.093812466,146.039978,7.100479126,55.20695877,7.124312401,20.55048943,7.130979538,0.853387177,7.251749992,229.1992798,7.258416653,68.67554474,7.221479416,156.8930817,7.228146076,71.46926117,7.190812588,161.1904907,7.197479248,66.4391098,7.15981245,171.5112152,7.166499615,64.92021942,7.286979198,222.8053589,7.293645859,66.94468689,7.317583084,134.720047,7.324249744,67.7226181,7.347895622,174.1634979,7.354562283,71.04185486,7.378333569,159.0609589,7.385000229,72.74292755,
7.501666546,240.1646118,7.508333206,46.25461578,7.533145428,231.2459412,7.539812565,47.473629,7.564146042,162.9803925,7.570812702,47.96846771,7.59525013,147.098587,7.601916313,55.65689087,7.625500202,21.32717514,7.632166386,0.777041018,7.752978802,230.4797668,7.759645462,69.10081482,7.723333359,162.4934998,7.730000019,71.09230042,7.69264555,161.8952179,7.69931221,67.52867889,7.661812305,173.6349945,7.668479443,63.1479187,7.789166927,221.7022552,7.795833111,65.33662415,7.819500446,139.7026672,7.82616663,70.85228729,7.850979328,176.9835052,7.857645512,71.08343506,7.88131237,163.6234741,7.887979031,69.48986053,
8.001667023,244.4034576,8.008333206,46.0429039,8.031416893,233.3922272,8.038083076,47.51953506,8.062333107,162.5358734,8.069000244,45.1256485,8.092499733,151.0302429,8.09916687,55.62950134,8.123167038,20.51646996,8.129833221,0.6622636318,8.249583244,227.7249603,8.256250381,65.40483856,8.218479156,163.0530548,8.225146294,73.23743439,8.188312531,160.0619507,8.194979668,67.16427612,8.157812119,174.6683502,8.164479256,61.16414261,8.284083366,225.6634979,8.290750504,64.22163391,8.314499855,137.4534454,8.321166039,67.42674255,8.345479012,175.1158447,8.352146149,70.61972046,8.375478745,166.5811768,8.382145882,71.44961548,
8.501667023,242.3785553,8.508333206,46.12741089,8.532645226,235.3064117,8.539333344,46.93819427,8.564146042,161.493988,8.570813179,44.93466187,8.59375,147.7822571,8.600417137,54.06151199,8.625,20.66757584,8.631667137,0.9173458219,8.75231266,233.4555054,8.758978844,67.25263977,8.722000122,164.4558105,8.728666306,71.69494629,8.691666603,163.0358276,8.69833374,66.08789063,8.660583496,170.5855865,8.66724968,60.81200027,8.787812233,225.428299,8.794499397,66.13771057,8.818499565,142.3896027,8.825166702,70.31504059,8.848978996,175.7847443,8.855646133,69.96546173,8.879979134,162.7428436,8.886645317,68.38192749,
9.001666069,243.7720337,9.008333206,46.63629913,9.031146049,240.1335297,9.037812233,46.66204453,9.062479973,169.8377838,9.069146156,47.65664673,9.092583656,152.361084,9.09924984,54.72945404,9.123833656,21.03870964,9.13049984,1.019989967,9.250562668,232.8028107,9.257229805,65.17710114,9.220083237,162.613266,9.22674942,68.01027679,9.189312935,161.8895264,9.195979118,63.7193985,9.158812523,172.8582611,9.16547966,63.33599854,9.284062386,227.0062561,9.290728569,63.19486237,9.3149786,138.3130035,9.321666718,66.05558014,9.345645905,180.1222992,9.352312088,70.00622559,9.376812935,164.6110687,9.383479118,70.66995239,
