Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample A6,,Sample A7,,Sample A8,,Sample A9,,Sample A10,,Sample A11,,Sample A12,,Sample B1,,Sample B2,,Sample B3,,Sample B4,,Sample B5,,Sample B6,,Sample C1,,Sample C2,,Sample C3,,Sample C4,,Sample C5,,Sample C6,,Sample C7,,Sample C8,,Sample C9,,Sample C10,,Sample C11,,Sample C12,,Sample D1,,Sample D2,,Sample D3,,Sample D4,,Sample D5,,Sample D6,,Sample E1,,Sample E2,,Sample E3,,Sample E4,,Sample E5,,Sample E6,,Sample E7,,Sample E8,,Sample E9,,Sample E10,,Sample E11,,Sample E12,,Sample F1,,Sample F2,,Sample F3,,Sample F4,,Sample F5,,Sample F6,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
0.0008333333535,155.7645874,0.02218749933,79.12599182,0.04310416803,43.43530273,0.06427083164,21.16495514,0.08502083272,13.20754719,0.1053333357,7.642431736,0.126562506,185.2672272,0.1473541707,97.43399048,0.1687708348,48.86494827,0.1892708242,26.05294418,0.2109791636,12.62419033,0.232145831,5.546095371,0.3919375241,176.2452087,0.3712708354,81.90052032,0.3499374986,42.56520462,0.3294375241,32.01769257,0.3083333373,18.95079231,0.2876666784,9.099711418,0.416749984,190.5544586,0.4381875098,86.08711243,0.4595624804,39.898983,0.4805000126,23.97787857,0.5004791617,17.56986809,0.5212708712,7.275344372,0.5424999595,164.5617065,0.5635833144,81.79453278,0.5842708349,43.45615005,0.605270803,22.18287468,0.6261457801,10.98678684,0.6466875076,2.082243919,0.8074375391,167.2586212,0.7868125439,84.21009827,0.7656458616,41.42102432,0.7451458573,23.70344734,0.7237708569,13.49191666,0.7034375072,7.617204189,0.8333333135,196.1102448,0.8542708158,103.9650955,0.8757708073,51.74899292,0.896645844,27.61197853,0.9169791341,13.25060368,0.9381458163,8.591810226,0.958479166,164.4102173,0.9794999957,81.48046112,1.000604153,45.82906342,1.021270871,23.58688164,1.042604208,12.70180988,1.062979221,7.623784542,1.225270867,147.8357239,1.203937531,80.15337372,1.183770895,38.88763809,1.162666678,9.67654705,1.141479135,13.5507803,1.120270848,6.818325996,
1.297604084,155.3214874,1.318604112,81.7783432,1.339854121,42.41223145,1.360104084,22.44942093,1.38143754,12.43938923,1.40177083,6.891014099,1.42302084,179.1038513,1.444437504,95.56852722,1.465270877,49.5394783,1.485916615,26.0351696,1.507104158,13.16619492,1.527979136,5.195495129,1.689145803,175.8538971,1.667479157,84.36872101,1.647104144,44.07128906,1.625937581,33.40110016,1.605000019,16.39344215,1.583812475,9.094917297,1.713604212,180.0923157,1.734645844,85.07518768,1.755666614,41.3157196,1.776229262,23.45192528,1.797270894,18.84584045,1.817604184,6.979748249,1.838645816,168.709259,1.859166741,82.09578705,1.880270839,43.63726807,1.901437521,22.55397034,1.922479153,11.26103687,1.942645788,2.872483969,2.103479147,161.6150208,2.082145929,82.63296509,2.061812401,43.07435989,2.040645838,24.67592621,2.020270824,12.68729305,1.999104142,7.613706589,2.128770828,194.26474,2.149604321,101.328743,2.169937372,52.83986282,2.191000223,25.48621559,2.212229252,15.15241909,2.233062506,8.144842148,2.25427103,165.513855,2.274770975,86.56921387,,,,,,,,,,,,,,,,,,,,,

