Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample A6,,Sample B1,,Sample B2,,Sample B3,,Sample B4,,Sample B5,,Sample B6,,Sample C1,,Sample C2,,Sample C3,,Sample C4,,Sample C5,,Sample C6,,Sample D1,,Sample D2,,Sample D3,,Sample D4,,Sample D5,,Sample D6,,Sample E1,,Sample E2,,Sample E3,,Sample E4,,Sample E5,,Sample E6,,Sample F1,,Sample F2,,Sample F3,,Sample F4,,Sample F5,,Sample F6,,Sample G1,,Sample G2,,Sample G3,,Sample G4,,Sample G5,,Sample G6,,Sample H1,,Sample H2,,Sample H3,,Sample H4,,Sample H5,,Sample H6,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
10.0380621,24.86660385,10.05922985,10.33724022,10.08045864,335.3179932,10.10079098,29.46162605,10.12197876,10.48073006,10.14283371,165.8705292,10.27387524,25.93819046,10.25333309,14.96558762,10.2318325,376.8527222,10.21047878,34.61053848,10.19012451,12.99596596,10.16895866,192.1434326,10.29922867,27.40314293,10.31945801,11.71825314,10.3407917,356.6547241,10.36131287,29.94957352,10.3818121,10.68508816,10.40287495,186.3052063,10.5337925,40.18535233,10.51362514,14.38427639,10.49262524,363.5042419,10.47197914,66.5619278,10.45079136,12.01948833,10.42979145,180.8451996,10.56004143,117.6380539,10.58114624,7.53564167,10.60264587,90.93258667,10.62364578,239.001297,10.64466667,10.54794502,10.66533279,133.0113373,10.7962923,130.4292145,10.77495861,13.73873806,10.75445843,94.19607544,10.73329163,268.5899963,10.7127924,9.153485298,10.69162464,144.4077606,10.82033253,128.9481201,10.84164619,41.15658951,10.86214638,89.94695282,10.8835001,254.8927612,10.90454197,6.731388092,10.92504215,140.1081085,11.05616665,164.9363708,11.03499985,19.739851,11.0146246,94.33094025,10.99345779,303.4550781,10.97229195,7.75785017,10.95145893,154.0608368,
11.15266609,22.96253395,11.17333412,9.29986763,11.19387531,335.9736938,11.21539593,29.94120979,11.2359581,10.36839199,11.25697899,172.614975,11.38845825,26.812006,11.36772823,14.26947594,11.34639549,363.1507263,11.32589626,30.95250702,11.30454159,11.98456287,11.28389549,188.407608,11.41514587,23.44788742,11.43562508,10.21529007,11.4572916,345.9379272,11.47795773,30.0959053,11.49929237,11.20742702,11.51956272,183.1603546,11.6513958,42.42617798,11.62995815,15.9320755,11.60847855,362.1092224,11.58804131,65.45993805,11.56679153,12.67508221,11.5462923,181.5299377,11.67712498,119.6782608,11.69845772,7.140428066,11.71895885,94.62695313,11.73979187,234.0786438,11.76083374,10.17970562,11.78131199,138.812088,11.91283321,126.4230042,11.89197922,13.70146847,11.87097836,92.82919312,11.85029221,264.9455261,11.82879162,9.621063232,11.80845833,142.480011,11.93945789,131.1599426,11.95979214,39.58878326,11.98045826,90.32171631,12.00195789,249.7486115,12.02312565,7.651742458,12.04362488,140.0839386,12.17449951,159.7978058,12.15412521,19.00514984,12.13289547,90.24983978,12.11239624,285.8027954,12.0912075,7.430291176,12.07054138,145.8169861,
12.27329159,24.98827934,12.29447937,9.518222809,12.31531239,341.8835754,12.33597946,29.42142868,12.35716629,11.45246315,12.37833309,169.3654175,12.50747871,24.67990875,12.48645878,13.66285992,12.46529102,362.911499,12.44479179,35.02510834,12.42370796,13.15175056,12.40304184,193.1883392,12.53166676,25.53378296,12.55295849,10.71671295,12.57362461,353.3074951,12.59472942,30.1323204,12.6152916,12.2230711,12.63631248,180.8321991,12.76681232,40.15182114,12.74581337,14.87516785,12.72531223,362.438324,12.70395851,66.46848297,12.68345833,11.57174492,12.6623745,184.238205,12.79145813,122.1592331,12.81195927,8.299078941,12.83289623,94.38618469,12.85395813,235.2268677,12.87466621,12.22244835,12.89612484,135.4270325,13.02666664,124.9777145,13.00614643,12.65723228,12.98464584,96.44441986,12.96397877,264.8414917,12.94331264,9.331381798,12.92249966,144.0767365,13.05312538,127.3769455,13.07429218,40.76725769,13.09479141,86.72254944,13.11614609,256.8108215,13.13679218,6.957212925,13.15779209,138.5840912,13.28912449,175.6956635,13.26795864,19.07095718,13.24695873,94.18907928,13.22622871,289.7485046,13.20504189,8.165019989,13.18381214,151.4415741,
13.38747978,22.73209,13.40799999,11.00475979,13.42933369,336.6061401,13.44983292,30.86126137,13.47106266,11.28164387,13.49229145,164.9709625,13.62381268,25.2590847,13.60262489,14.35986137,13.58162498,373.6639404,13.56031322,32.40345001,13.53995895,11.09052849,13.51845837,199.2911835,13.64833355,26.13218307,13.66887474,10.34544563,13.69006252,345.0819702,13.71112442,28.85603523,13.73195839,11.54129696,13.75314522,182.8088226,13.88495827,39.19514084,13.86429119,15.94598007,13.84312534,358.4215088,13.82139587,69.14596558,13.80022907,11.83174896,13.77970791,189.126297,13.90897942,117.2493286,13.93064594,7.333931446,13.95147896,92.86231232,13.97214603,239.9350128,13.99314594,10.98682117,14.01345825,132.0809021,14.14262486,130.81073,14.12212563,13.29165459,14.10131264,96.79929352,14.08014584,262.06604,14.05964565,9.924780846,14.03870869,151.0360413,14.16947937,126.5341034,14.18981266,42.78617096,14.21114635,91.96177673,14.23164558,256.8936768,14.25283337,6.560302258,14.27366638,139.097641,14.40297985,166.8592987,14.38179111,19.38855553,14.36145878,91.60694122,14.34029102,287.1004333,14.31912518,8.610606194,14.29829216,148.8093719,
14.5,24.47110748,14.52120876,10.36606026,14.54222965,336.8172302,14.56306267,31.24012947,14.58429146,9.942110062,14.60479164,172.3510132,14.73679161,27.18945885,14.71529102,12.77752876,14.69466686,371.6518555,14.67364597,34.76151657,14.65231228,12.05325508,14.63114643,196.5694275,14.7631464,26.03712845,14.78381252,10.95849228,14.80499935,346.9802246,14.82604122,29.34636497,14.84645748,11.50717831,14.86747932,183.9497375,14.99920845,38.08490372,14.97839546,15.22573471,14.95689583,358.3995972,14.93629169,68.44710541,14.91470814,10.47938728,14.89416695,180.1588135,15.02379131,127.787262,15.0448122,8.25551796,15.06495857,92.0404892,15.08579159,234.6975861,15.10681248,11.52559853,15.12797928,133.0556488,15.25914574,123.9395523,15.23812485,14.89509296,15.21762466,95.02916718,15.19645786,262.0333252,15.17529202,10.12421513,15.15472889,147.4796753,15.28399944,124.7729721,15.30456257,39.90149307,15.32522869,87.17612457,15.34645748,255.6532593,15.36745834,8.065995216,15.38795853,142.7440491,15.51887512,167.1194611,15.49854088,19.94015503,15.47706318,87.20116425,15.45606327,301.473877,15.43487549,7.47947073,15.41450024,150.1456604,
15.61812496,22.05040169,15.63912487,10.66037273,15.659729,344.401825,15.6807909,30.21014595,15.70164585,11.31945515,15.72281265,167.3938446,15.85189629,27.173769,15.8307085,14.90316868,15.80966663,370.2841187,15.78920841,33.12644958,15.76787472,11.37618446,15.74737549,197.1222534,15.87831211,24.51032257,15.89947891,10.8583374,15.9199791,351.4477539,15.94120789,29.04354095,15.96166706,12.08804893,15.98281288,174.8342133,16.11379242,41.22873688,16.09314537,15.38628483,16.07214546,353.6572266,16.05064583,71.86737061,16.03014565,11.31942844,16.00933266,176.7571106,16.14014626,120.5475082,16.1607914,7.714663029,16.18212509,92.914505,16.20264626,240.0392609,16.22366714,10.60581303,16.24449921,135.9471588,16.37564659,124.3303146,16.35514641,13.91180706,16.33412552,96.0411377,16.31356239,265.6342468,16.29195786,9.179682732,16.27129173,148.4869385,16.40087509,131.1434174,16.42139626,40.72041702,16.44262505,89.77449036,16.46412468,261.1472778,16.48431206,7.582714558,16.50547981,140.9374542,16.63656235,170.3171844,16.61589622,20.26840019,16.59466743,93.05865479,16.57364655,290.1817627,16.55329132,7.259067535,16.53189659,146.6186676,
16.73450089,22.85923386,16.75600052,9.961645126,16.77666664,330.8583374,16.79800034,29.08407974,16.81912613,11.69440746,16.84004211,173.5466309,16.97131157,25.4363842,16.95064545,17.33346939,16.92964554,376.6013794,16.90847969,32.59591675,16.887146,11.08618546,16.86629105,194.4335327,16.99804115,25.52471733,17.01820946,12.76102066,17.03956223,352.9334717,17.06029129,30.51813316,17.08145714,11.53825855,17.10279083,182.5235291,17.23250008,41.07749176,17.21214676,14.60109425,17.19131279,356.6918335,17.17031288,74.11424255,17.14904213,13.69996834,17.12897873,180.0707703,17.25979233,117.5336685,17.2806263,8.178534508,17.30097771,90.27435303,17.32247925,238.5711975,17.34283257,12.67548752,17.36387444,138.3184509,17.49564552,130.1438446,17.47514725,14.88450813,17.45381355,95.53650665,17.43262482,270.2835999,17.41212654,9.668071747,17.39095879,140.1681824,17.52179146,130.2159119,17.54295921,40.71116638,17.56379128,88.18080902,17.58479118,258.9838867,17.60531235,7.280163288,17.62645912,139.660614,17.75600052,174.5581818,17.73466682,21.15606308,17.71364594,89.62528992,17.69281197,297.0965576,17.67164421,7.843547344,17.65097809,149.6468353,
17.85420799,23.77571869,17.87545776,9.508083344,17.89597893,346.4744873,17.91712379,31.61225128,17.93779182,11.71743298,17.95862389,169.1082458,18.09012413,25.47492218,18.06879044,13.54000092,18.04812431,371.9030457,18.02681351,33.75072098,18.0061264,13.07466221,17.9851265,193.266983,18.11462402,26.35144043,18.13547897,10.49142742,18.15649986,345.5305176,18.17697906,30.61250496,18.19754219,11.00013351,18.21872902,180.471817,18.34929276,41.91006088,18.32845879,14.42072296,18.30747795,357.2188416,18.28731346,75.23722076,18.26662636,12.70452309,18.24529266,174.4994354,18.37548065,116.1281738,18.39664459,8.078993797,18.41762543,90.9831543,18.43881226,240.8511047,18.45914459,11.06618977,18.48049927,137.6677246,18.6109581,122.8621445,18.59070778,14.40883732,18.56949997,95.93956757,18.5484581,266.5822449,18.52716637,10.03741932,18.50679207,148.1846924,18.63747978,128.3094177,18.65864754,39.86556625,18.67931366,92.28913116,18.7003746,260.8201904,18.72097969,8.176592827,18.7422905,138.4278259,18.87162399,165.4676208,18.85045815,20.29473877,18.82937431,87.8381958,18.8083744,290.0802612,18.7874794,7.051231861,18.76681328,142.5685272,
18.96945763,25.94302559,18.99079132,10.59912395,19.01162529,325.2286072,19.03264618,30.31535149,19.05297852,10.43983364,19.07383347,167.2154388,19.20497894,28.34596634,19.18445778,13.56229115,19.16312408,362.2588501,19.14262581,33.03096008,19.12129021,12.03169823,19.10045815,191.7327118,19.23156357,24.38830566,19.25306129,11.29741287,19.27404213,361.0595703,19.29462433,31.17099762,19.31562424,10.95773792,19.3361454,178.575058,19.46772957,38.66593552,19.44647789,15.4632349,19.42531395,354.960022,19.40412521,73.62882996,19.38329315,10.79967213,19.36287498,180.0101166,19.49262428,118.7959442,19.51279068,8.024626732,19.53379059,90.5375061,19.55481148,238.8133392,19.57597923,12.46835804,19.59679222,133.1779785,19.72787476,129.7849731,19.70666695,13.15303898,19.6858139,94.76602936,19.66531181,264.9356689,19.64364624,10.5709343,19.62299919,144.6842194,19.75212479,126.6618805,19.77312469,42.63921356,19.79414749,90.23439789,19.81514549,263.4320374,19.83597755,6.732944012,19.85731125,139.4711761,19.98597908,169.2190704,19.96581268,22.44948769,19.94462395,92.82832336,19.92395782,296.8696594,19.90254021,7.316288948,19.8813343,142.3632965,
20.08483315,25.11127663,20.10516739,11.09235001,20.12654305,333.885437,20.14762497,31.08540726,20.16795921,12.64488983,20.18862534,171.1623535,20.319561,26.49307632,20.29854202,15.47157001,20.27814484,372.8554077,20.25749969,33.0410614,20.23631096,12.62453365,20.2154789,193.0496826,20.34479141,25.76652908,20.36545753,12.00564957,20.38645744,345.3010254,20.40714455,32.3420105,20.42814445,10.79289341,20.44895744,185.6743774,20.57839584,42.15817642,20.55789566,14.33398247,20.53639603,347.3822021,20.51539421,72.39435577,20.49495888,11.01338387,20.47333336,178.3694153,20.60479164,120.8922043,20.62631226,7.637474537,20.64664459,86.89326477,20.66797829,237.0676117,20.68850136,11.79281998,20.70989609,133.2967377,20.83970833,129.0457764,20.81831169,13.15361691,20.79745865,96.57212067,20.7771244,272.8120728,20.75595856,8.794915199,20.73464584,139.4263916,20.86345863,123.9755707,20.88497925,42.19964981,20.90529251,90.17147064,20.92581177,251.0731812,20.94764519,7.479253769,20.96831322,135.7507629,21.09920883,167.4874115,21.07820892,22.5,21.05770874,92.10049438,21.03616714,292.0833435,21.01595879,6.721049309,20.9943943,146.6593933,
