Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample A6,,Sample B1,,Sample B2,,Sample B3,,Sample B4,,Sample B5,,Sample B6,,Sample C1,,Sample C2,,Sample C3,,Sample C4,,Sample C5,,Sample C6,,Sample D1,,Sample D2,,Sample D3,,Sample D4,,Sample D5,,Sample D6,,Sample E1,,Sample E2,,Sample E3,,Sample E4,,Sample E5,,Sample E6,,Sample F1,,Sample F2,,Sample F3,,Sample F4,,Sample F5,,Sample F6,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
9.000833511,222.0262451,9.021708488,229.5521851,9.042895317,285.5973816,9.063396454,343.0295105,9.084645271,168.092926,9.104979515,228.9511871,9.236541748,16.05318642,9.215208054,14.12556553,9.194540977,12.33701897,9.173978806,12.0915184,9.152584076,10.93849468,9.131479263,12.61958694,9.262812614,26.91580391,9.284395218,25.43725395,9.304896355,117.7096024,9.326062202,118.553215,9.346479416,26.98721695,9.367541313,25.83423805,9.499083519,295.2342834,9.477728844,286.1907959,9.456728935,365.059845,9.436396599,376.2801514,9.414645195,241.7709503,9.394124985,247.4575195,9.523708344,13.50026512,9.544708252,10.83175659,9.565229416,9.864807129,9.586291313,12.51609039,9.607208252,9.93621254,9.627542496,9.421285629,9.758791924,222.2721252,9.737812042,241.9920044,9.717416763,320.0516052,9.696208954,317.8039246,9.674875259,111.9716949,9.65464592,160.8130188,
10.00083351,218.9633636,10.02062511,229.4347687,10.04137516,284.1646729,10.06187534,342.5715942,10.08354187,169.7848663,10.10387516,227.5321045,10.23454189,16.46997261,10.21420765,13.56755733,10.19329166,11.46567249,10.17208385,12.16197777,10.1513958,11.01241302,10.13039589,12.51474476,10.26062489,26.16378021,10.28197956,24.02084732,10.30304146,120.7822189,10.32406235,122.8890305,10.34429073,25.57501411,10.36554146,25.34476662,10.49587536,292.4944153,10.4754591,283.7113342,10.45456219,361.9972534,10.43370914,380.6154785,10.41304111,240.1534729,10.39239597,251.2580414,10.52258301,13.44156551,10.54308414,10.24267292,10.56431293,10.87864113,10.58570862,12.25352097,10.60670853,9.881205559,10.62720871,9.269035339,10.75789547,221.0257721,10.73756218,244.0721588,10.71654129,333.3634949,10.69547939,322.7286987,10.67491627,118.0484161,10.65374947,169.919632,
11.00083351,217.5839233,11.02122879,225.1100769,11.04156303,285.4291687,11.06272888,328.9094238,11.08406258,169.5399323,11.10506248,228.8103333,11.23620796,15.59073734,11.21554184,13.79052734,11.19439602,12.01873398,11.17320824,13.15314579,11.15287495,10.71197033,11.13114643,12.75759888,11.26229191,27.55478287,11.28354168,24.74638939,11.30487442,119.9593506,11.3250618,122.2026672,11.3461256,25.80650139,11.36745834,25.84798622,11.49804211,294.6954041,11.47772884,280.5924377,11.45658398,365.1511536,11.43539619,384.5348511,11.41454124,237.9056549,11.39337444,248.2306213,11.52241611,13.52589512,11.54354191,10.85612297,11.56454182,10.24400902,11.58520794,12.21662617,11.60579109,9.269597054,11.62695789,9.53969574,11.7583952,219.3792877,11.73737526,238.8955994,11.7163744,336.5196838,11.6953125,323.3940125,11.67412472,123.0604401,11.65289593,174.9174194,
12.00083351,216.9797668,12.02104187,233.1152344,12.04156303,288.0934448,12.06272888,335.6470337,12.08312511,169.1209412,12.10445881,224.4207001,12.23589611,16.8469944,12.21487522,13.97817421,12.19439602,11.25823593,12.17347908,12.88935852,12.1520834,10.84705925,12.13081264,12.38808632,12.26056194,28.30746651,12.28087425,25.24886894,12.3016243,118.3376465,12.3225832,118.4730606,12.34370804,26.13151169,12.36489582,25.16854286,12.49564648,294.2880859,12.47456264,280.0177917,12.45372963,368.9647827,12.43322945,391.3458862,12.4122076,242.6205902,12.39129162,250.1356964,12.5220623,13.16892433,12.54347897,10.8397665,12.56370831,10.81555367,12.58487511,11.84557724,12.60539532,9.535188675,12.626791,9.271840096,12.75704098,228.1986694,12.73670864,242.2917023,12.71514606,328.0359192,12.69429111,325.6361389,12.6732502,127.265274,12.65239525,185.593689,
13.00083351,221.110611,13.02212524,237.4155426,13.04237461,280.2167664,13.06354141,344.8898315,13.08472919,168.686203,13.10562515,228.8200989,13.23439503,16.67657852,13.2137289,14.8236742,13.192729,11.76855755,13.17220879,12.81517792,13.15104198,10.63634109,13.13004112,12.00421143,13.26106262,27.73325729,13.28158379,24.87324905,13.30287457,120.1371613,13.32372952,119.2709503,13.3447504,26.12187004,13.36524963,26.15215874,13.49681282,291.315155,13.4755621,287.9803162,13.45520878,369.9442139,13.43337536,382.4344482,13.4130621,244.799469,13.39170837,251.9539642,13.52306175,13.69690895,13.54374981,10.13089752,13.5648756,10.8588047,13.58520794,12.35797596,13.60654163,10.01532173,13.62741661,9.650839806,13.75772953,232.2587891,13.73679161,244.438324,13.71654129,321.5436096,13.69562435,343.360321,13.67406178,125.9267349,13.65354252,189.2041473,
14.00083351,220.9495087,14.02212524,227.6124878,14.04262447,290.0394897,14.06404209,340.4448547,14.08470821,170.1303406,14.10556221,229.3900757,14.23470879,16.46502686,14.2133131,13.67701244,14.19245815,11.54055214,14.17122936,12.08055878,14.15025043,11.08761597,14.12941647,11.93831825,14.26106262,26.48730087,14.28145885,24.45416832,14.30287457,122.3652191,14.3233757,118.5655823,14.34404182,25.04432297,14.36522961,25.07333946,14.49604225,288.5401611,14.4758749,284.2697144,14.45439529,365.6662292,14.43339539,389.0030212,14.41254139,241.0457306,14.3922081,247.8950348,14.52075005,13.45658207,14.54204178,11.61557865,14.56237507,10.02373791,14.58270836,12.45133781,14.60437489,10.04134178,14.62537575,9.398495674,14.75529194,228.6737061,14.73489571,234.296402,14.7138958,327.2915955,14.69320869,332.503479,14.67237568,133.5776978,14.65187454,194.4886475,
15.00083351,220.6892395,15.02114582,233.1247711,15.0427084,286.0226746,15.06304073,338.4807434,15.08422947,164.579483,15.10506248,226.2401428,15.23558331,17.09274673,15.2138958,13.89385414,15.19370842,12.46090889,15.17320824,12.7959404,15.15204144,10.65763664,15.13187504,12.7208147,15.26004124,26.55044174,15.28037548,24.88549805,15.30112553,121.4331131,15.32229233,119.3833771,15.34291649,24.96338272,15.36389542,24.59153175,15.49420834,296.7815552,15.47379112,279.9230042,15.45281315,374.9544678,15.43245888,387.3791199,15.41112423,244.7523499,15.39020824,248.5566864,15.51972961,13.48139572,15.54022884,11.11815453,15.5613966,10.25624657,15.58204174,12.21901131,15.60281277,9.691566467,15.62289619,8.642129898,15.75454235,228.8487854,15.73389626,241.9627228,15.71239662,328.9916382,15.69106197,335.5187988,15.67041588,135.4100037,15.64979172,201.5731506,
16.00083351,216.0479279,16.02106285,226.621933,16.04258347,279.4756165,16.06337547,339.0044556,16.0845623,169.4512634,16.10506248,229.6615295,16.23514557,16.09442902,16.21408272,13.80171013,16.19275093,11.47067928,16.17256355,12.42782497,16.15189552,10.88805199,16.13154221,12.62461948,16.26158333,27.03383446,16.28224945,25.57743835,16.30306244,117.9644012,16.32389641,120.6444016,16.34489632,26.05128098,16.3652916,25.74485588,16.49639511,301.3128357,16.4750843,290.6190491,16.45456314,367.7929382,16.43339539,390.2272339,16.41206169,247.8025513,16.39189529,248.7033691,16.52039528,12.81856918,16.5407505,10.89720345,16.56220818,10.42283535,16.5828743,12.65113354,16.60306358,9.81024456,16.62425041,9.175748825,16.75314522,229.2960052,16.73212433,245.3339386,16.71112442,338.1569214,16.69089508,335.627594,16.67004204,136.63797,16.64881325,207.4135742,
17.00083351,216.1558685,17.0220623,228.7106781,17.04270744,283.5238953,17.06320763,331.5000305,17.08422852,169.3000183,17.1047287,228.6723175,17.23541641,16.08216667,17.21425056,13.40418625,17.19375038,12.88726902,17.17254257,12.84270287,17.15237427,11.35932732,17.13114548,12.79230595,17.25954247,27.34306526,17.28072929,24.87645149,17.30124855,118.0579681,17.32195854,120.4688034,17.34320831,25.12135506,17.36354256,25.49720764,17.4943943,299.0511169,17.47256279,299.5046997,17.45206261,375.4077759,17.43154144,388.43573,17.41104126,242.2756042,17.38995743,250.9438171,17.52014542,13.45209694,17.54087448,11.67578602,17.5612278,10.15746784,17.58189583,12.77780437,17.6031456,10.07177258,17.6243763,8.806679726,17.75489426,228.9901428,17.73420906,241.9179993,17.71370888,328.7594299,17.6921463,326.2419434,17.67145729,141.4465179,17.6501236,216.7081299,
18.00083351,213.4683075,18.02137375,233.0926056,18.04187393,279.8645325,18.06320763,332.0315247,18.08387375,166.8253937,18.10439682,228.6997986,18.23422813,16.52333641,18.2138958,13.76475906,18.19270897,12.21119499,18.17237473,14.06326866,18.15124893,11.37207985,18.13087654,13.22091961,18.26154137,27.52720451,18.28204155,25.35775757,18.30287552,117.7302017,18.32337379,117.7105865,18.34362602,25.85812378,18.36512375,25.01125717,18.49541664,300.7876587,18.47489548,285.1815796,18.45354271,372.1884766,18.43270874,387.0224609,18.41206169,242.4225616,18.39104271,247.3626251,18.52170753,13.02058697,18.54206276,11.311203,18.56331253,10.26575279,18.58420753,12.57158089,18.60462379,9.13115406,18.62587547,8.973563194,18.75691795,229.7981262,18.7357502,245.1434326,18.71472931,332.5535889,18.6940403,330.678009,18.67270851,143.5267944,18.65162468,221.4859772,
