Sample A1_Ex555_Em570,,Sample A1_Ex555_Em665,,Sample A2_Ex555_Em570,,Sample A2_Ex555_Em665,,Sample A3_Ex555_Em570,,Sample A3_Ex555_Em665,,Sample A4_Ex555_Em570,,Sample A4_Ex555_Em665,,Sample A5_Ex555_Em570,,Sample A5_Ex555_Em665,,Sample A6_Ex555_Em570,,Sample A6_Ex555_Em665,,Sample B1_Ex555_Em570,,Sample B1_Ex555_Em665,,Sample B2_Ex555_Em570,,Sample B2_Ex555_Em665,,Sample B3_Ex555_Em570,,Sample B3_Ex555_Em665,,Sample B4_Ex555_Em570,,Sample B4_Ex555_Em665,,Sample B5_Ex555_Em570,,Sample B5_Ex555_Em665,,Sample B6_Ex555_Em570,,Sample B6_Ex555_Em665,,Sample C1_Ex555_Em570,,Sample C1_Ex555_Em665,,Sample C2_Ex555_Em570,,Sample C2_Ex555_Em665,,Sample C3_Ex555_Em570,,Sample C3_Ex555_Em665,,Sample C4_Ex555_Em570,,Sample C4_Ex555_Em665,,Sample C5_Ex555_Em570,,Sample C5_Ex555_Em665,,Sample C6_Ex555_Em570,,Sample C6_Ex555_Em665,
Time (min),Blank 1 D,Time (min),Blank 1 A,Time (min),Ctrl 1 D,Time (min),Ctrl 1 A,Time (min),Long -IM 1 D,Time (min),Long -IM 1 A,Time (min),Short -IM 1 D,Time (min),Short -IM 1 A,Time (min),Long +IM 1 D,Time (min),Long +IM 1 A,Time (min),Short +IM 1 D,Time (min),Short +IM 1 A,Time (min),Blank 2 D,Time (min),Blank 2 A,Time (min),Ctrl 2 D,Time (min),Ctrl 2 A,Time (min),Long -IM 2 D,Time (min),Long -IM 2 A,Time (min),Short -IM 2 D,Time (min),Short -IM 2 A,Time (min),Long +IM 2 D,Time (min),Long +IM 2 A,Time (min),Short +IM 2 D,Time (min),Short +IM 2 A,Time (min),Ctrl 3 D,Time (min),Ctrl 3 A,Time (min),Blank 3 D,Time (min),Blank 3 A,Time (min),Long -IM 3 D,Time (min),Long -IM 3 A,Time (min),Short -IM 3 D,Time (min),Short -IM 3 A,Time (min),Long +IM 3 D,Time (min),Long +IM 3 A,Time (min),Short +IM 3 D,Time (min),Short +IM 3 A
0.002083333,16.18796921,0.009458333,2.185679436,0.034208335,71.96350861,0.041583333,8.059106827,0.066312499,99.2035675,0.073708333,42.74098587,0.098562501,115.9911804,0.105958335,25.55982399,0.130812496,111.15979,0.13820833,55.66892624,0.162041664,144.1355743,0.169416666,32.82552338,0.360374987,24.95241547,0.367750019,1.298922896,0.328145832,106.6489563,0.335541666,15.39806652,0.295041651,136.3123779,0.302416682,41.79640579,0.263708323,135.2716675,0.271083325,33.48027039,0.231708333,113.3117599,0.239083335,44.54232788,0.199541658,124.3719482,0.20691666,33.94659424,0.397375017,102.1440277,0.40474999,13.47496128,0.429312527,14.12056732,0.436708331,0.860280812,0.461541653,142.5644989,0.468916684,46.06031418,0.494291663,144.206131,0.501666665,31.21624947,0.526374996,120.5184631,0.533749998,48.74013519,0.558541656,150.0609283,0.565916717,39.86714172
1.002083302,24.91293335,1.009541631,1.593347549,1.034062505,83.73266602,1.04147923,12.134305,1.065395832,123.9214401,1.072812557,29.30213356,1.098395824,119.1280212,1.10581243,21.14012337,1.130562425,106.1675262,1.13797915,59.29594421,1.162562609,148.3374481,1.169979215,28.9532299,1.36133337,24.298769,1.368729115,3.585054159,1.329562545,90.61193848,1.336979151,19.0069828,1.296333313,138.2698059,1.303729177,31.43439102,1.263083339,157.8175964,1.27056253,33.66743851,1.231229186,110.6456909,1.238645792,34.34274292,1.199895859,150.4075928,1.207312465,33.20080185,1.399729133,116.4431992,1.407145858,15.16759491,1.431729078,19.12968445,1.439145803,1.123376012,1.464062452,144.4830627,1.471479177,37.09301758,1.495145798,141.3161621,1.502562404,31.06880951,1.527395844,110.4432068,1.534833312,54.93457794,1.560333371,143.8688507,1.567729235,35.44888687
2.002083302,26.91704178,2.00954175,1.004482985,2.034562588,87.50449371,2.041979313,7.785901546,2.065749884,122.5618668,2.073208332,32.82630157,2.096999884,104.5333862,2.104395866,24.68156624,2.130000114,115.1068115,2.13739562,44.91162872,2.161229134,115.3410492,2.16864562,28.97570801,2.357562542,27.90478134,2.364979029,1.204807997,2.325166464,110.9430084,2.332562447,15.32549,2.291916609,137.7678528,2.299374819,34.17671204,2.260729313,157.7902222,2.2681458,31.41256332,2.228562355,117.754158,2.235979319,52.53030014,2.196228981,142.1042328,2.203645945,36.81466675,2.396083355,116.311554,2.403541565,12.69693089,2.428333282,15.43106365,2.435729265,2.098252058,2.461562634,158.7364197,2.46897912,36.89820862,2.493250132,144.8816986,2.500708342,32.32243347,2.525562525,119.8087616,2.532979012,48.9405365,2.557499886,132.2365112,2.564895868,41.79945374
3.002083302,29.60355759,3.009541512,1.925121427,3.034062386,88.10467529,3.041479349,9.64722538,3.067062378,118.5112228,3.074479103,32.08415604,3.099062681,121.9258652,3.106479168,30.81280708,3.131083488,123.3601532,3.138541698,54.04812622,3.162333488,134.1135712,3.169728994,30.92451477,3.361729145,23.19277954,3.369145632,2.372243881,3.329562426,119.8835678,3.336979151,15.49139214,3.297333241,150.0706024,3.304729223,28.0664978,3.265229225,156.3618622,3.272645712,28.69158554,3.232062578,106.0530548,3.239479065,43.85771561,3.199166536,145.0077209,3.206562519,32.42771912,3.397895813,126.6726685,3.405312538,16.29398537,3.42981267,16.3147068,3.437229156,1.600884199,3.460833311,145.1960907,3.468229055,34.87973404,3.492895842,145.5876465,3.500312567,27.48119354,3.525062561,121.1014252,3.532479048,53.32227707,3.557895899,147.5448303,3.565312386,37.47140884
4.002083302,27.78069496,4.009541512,1.577805519,4.032999992,94.29032135,4.040395737,13.22166252,4.066333294,129.0769653,4.073729038,38.40855789,4.099666595,121.335968,4.10706234,23.0182209,4.131916523,122.7057877,4.13937521,44.89536285,4.164228916,141.1873627,4.171645641,34.00495148,4.364562511,24.07309914,4.371979237,1.526127458,4.332229137,119.592598,4.339645863,15.28054237,4.299895763,160.4341278,4.307312489,34.71862411,4.266749859,165.187912,4.274208546,38.24049759,4.234416485,125.9375381,4.241875172,43.16759491,4.201395988,134.9830933,4.208812237,40.06358337,4.40199995,131.0900574,4.409395695,11.60500431,4.434333324,23.91539574,4.441729069,0.770686626,4.467729092,152.8894043,4.475145817,28.26697922,4.5,128.2174225,4.507395744,26.22803688,4.531229019,129.325943,4.538645744,58.08359909,4.562416553,152.9443817,4.56987524,35.6399498
5.002083302,22.42727852,5.009500027,2.605223656,5.035395622,89.18629456,5.042812824,12.28842831,5.067666531,123.8560638,5.075062752,25.17686653,5.100999832,125.2228775,5.108396053,24.52549362,5.134396076,131.0336304,5.141812801,52.89017868,5.167729378,135.9894562,5.175146103,40.7883606,5.364145756,29.47643852,5.371562481,2.691474438,5.331833363,99.15929413,5.339229107,11.38802719,5.299499989,144.1780396,5.306895733,35.29533386,5.267562389,159.7849426,5.274979115,36.08068848,5.236249924,124.9906235,5.243708134,44.82882309,5.204229355,137.8222351,5.21164608,38.47952271,5.402666569,115.3803635,5.41006279,15.14958858,5.434729099,15.19274998,5.442145824,0.369987398,5.465833664,143.0138702,5.473228931,34.43495941,5.498146057,147.6255646,5.505562305,30.15437508,5.530395985,120.1705704,5.537812233,55.53900909,5.561728954,149.1512604,5.569145679,33.08042908
6.002083302,21.37823486,6.009541988,2.192219019,6.034333229,82.47324371,6.04172945,9.075060844,6.067666531,131.4688416,6.075062752,26.08269691,6.100562572,118.3725739,6.107979298,31.40955734,6.132895947,103.9829025,6.140312672,50.86560059,6.166229248,128.1294556,6.173645973,29.99875259,6.367833614,32.72668457,6.375229359,1.465362787,6.334729195,108.7609177,6.34214592,15.44478703,6.302395821,147.9202423,6.309812546,29.1934166,6.269062519,164.0997162,6.276479244,33.20236206,6.236729145,114.0543594,6.24414587,43.48480988,6.204416752,139.2882538,6.211874962,34.23952103,6.403229237,121.8694458,6.410645962,12.91537189,6.434979439,14.15709877,6.442396164,1.342268825,6.468229294,154.0210876,6.475646019,34.35266495,6.500562668,152.8829803,6.507979393,27.98913574,6.533895969,131.4660492,6.541312695,51.79005814,6.565895557,137.7358704,6.573312283,41.42095947
7.002083302,22.12520599,7.009541988,5.445958138,7.03506279,97.75136566,7.042479038,13.35081768,7.068396091,139.0527649,7.07581234,20.91206551,7.101729393,140.4405975,7.109145641,29.13234901,7.135062695,124.9098816,7.142478943,50.15101624,7.168395996,144.690979,7.175812244,30.62249565,7.369729042,27.38925934,7.377145767,1.596813917,7.336395741,117.9808197,7.343812466,17.34476471,7.30397892,156.6087952,7.311395645,33.78847885,7.271583557,172.7727051,7.279041767,31.81560707,7.239729404,126.1804581,7.247145653,41.73826981,7.20666647,136.1602631,7.214062691,33.28440857,7.405729294,126.1079025,7.413146019,10.71262646,7.438062668,17.73511696,7.445479393,0.851796866,7.469062328,142.9871216,7.476479053,37.63925934,7.501229286,143.0306549,7.508645535,27.14298058,7.533166409,117.4435425,7.54056263,46.64954376,7.566396236,143.5018005,7.573812485,38.30289841
8.002083778,20.12791443,8.009541512,1.503190756,8.034749985,79.07261658,8.042208672,8.117653847,8.067396164,128.934494,8.074811935,22.83131218,8.099645615,129.7553406,8.10706234,21.43647003,8.132228851,112.6707382,8.139645576,46.89810944,8.165395737,133.3093414,8.172812462,26.49733925,8.362999916,30.00896072,8.37039566,0.251565009,8.330999374,110.1286316,8.338396072,17.90158844,8.298229218,153.400528,8.305645943,38.8632431,8.266499519,174.3836823,8.273896217,36.77209854,8.234229088,117.2971573,8.241645813,52.25378036,8.200833321,148.5078278,8.208229065,36.57746124,8.398395538,113.4355469,8.405812263,15.31551456,8.429666519,22.0958252,8.437062263,0.223483235,8.462395668,146.7698059,8.469812393,32.21319199,8.495833397,161.8246613,8.503229141,27.03236008,8.527895927,124.976265,8.535312653,44.83779907,8.56089592,123.2658157,8.568312645,39.05233383
