Sample A1_Ex555_Em570,,Sample A1_Ex555_Em665,,Sample A2_Ex555_Em570,,Sample A2_Ex555_Em665,,Sample A3_Ex555_Em570,,Sample A3_Ex555_Em665,,Sample A4_Ex555_Em570,,Sample A4_Ex555_Em665,,Sample A5_Ex555_Em570,,Sample A5_Ex555_Em665,,Sample A6_Ex555_Em570,,Sample A6_Ex555_Em665,,Sample B1_Ex555_Em570,,Sample B1_Ex555_Em665,,Sample B2_Ex555_Em570,,Sample B2_Ex555_Em665,,Sample B3_Ex555_Em570,,Sample B3_Ex555_Em665,,Sample B4_Ex555_Em570,,Sample B4_Ex555_Em665,,Sample B5_Ex555_Em570,,Sample B5_Ex555_Em665,,Sample B6_Ex555_Em570,,Sample B6_Ex555_Em665,,Sample C1_Ex555_Em570,,Sample C1_Ex555_Em665,,Sample C2_Ex555_Em570,,Sample C2_Ex555_Em665,,Sample C3_Ex555_Em570,,Sample C3_Ex555_Em665,,Sample C4_Ex555_Em570,,Sample C4_Ex555_Em665,,Sample C5_Ex555_Em570,,Sample C5_Ex555_Em665,,Sample C6_Ex555_Em570,,Sample C6_Ex555_Em665,
Time (min),Blank 1 D,Time (min),Blank 1 A,Time (min),Ctrl 1 D,Time (min),Ctrl 1 A,Time (min),Standard -IM 1 D,Time (min),Standard -IM 1 A,Time (min),Standard +IM 1 D,Time (min),Standard +IM 1 A,Time (min),Truncated -IM 1 D,Time (min),Truncated -IM 1 A,Time (min),Truncated +IM 1 D,Time (min),Truncated +IM 1 A,Time (min),Blank 2 D,Time (min),Blank 2 A,Time (min),Ctrl 2 D,Time (min),Ctrl 2 A,Time (min),Standard -IM 2 D,Time (min),Standard -IM 2 A,Time (min),Standard +IM 2 D,Time (min),Standard +IM 2 A,Time (min),Truncated -IM 2 D,Time (min),Truncated -IM 2 A,Time (min),Truncated +IM 2 D,Time (min),Truncated +IM 2 A,Time (min),Blank 3 D,Time (min),Blank 3 A,Time (min),Ctrl 3 D,Time (min),Ctrl 3 A,Time (min),Standard -IM 3 D,Time (min),Standard -IM 3 A,Time (min),Standard +IM 3 D,Time (min),Standard +IM 3 A,Time (min),Truncated -IM 3 D,Time (min),Truncated -IM 3 A,Time (min),Truncated +IM 3 D,Time (min),Truncated +IM 3 A
0.000833333,7.773938656,0.005708334,0.572792351,0.028083332,69.28546906,0.032958332,7.383237362,0.05525,23.6840229,0.060125001,26.24186707,0.082270838,20.50538063,0.087166667,30.14456367,0.109270833,30.29950905,0.114166662,29.35814095,0.136416674,30.81381798,0.141291663,33.8452034,0.301937491,8.767429352,0.306833327,0.329636693,0.276416659,97.15072632,0.281291664,11.10800648,0.249270842,23.76288414,0.254166663,36.37354279,0.222354174,30.00484848,0.227208331,33.21137619,0.195416674,25.35529327,0.200291663,32.65664291,0.168583334,32.13262939,0.173458338,24.1198082,0.333187491,5.961919308,0.338041663,-0.023883449,0.360270828,107.936058,0.365166664,11.30442905,0.387416691,28.63961792,0.392291665,32.30079269,0.413916647,19.96931458,0.41877082,24.39953423,0.44174999,33.9253006,0.446625024,24.72161865,0.468916684,31.93561363,0.473791659,31.08808136
0.523374975,8.410605431,0.528270841,1.1840204,0.549104154,78.37882996,0.554020822,7.404109955,0.576208293,19.10267448,0.581104159,24.33688164,0.603625,21.78297806,0.608583331,29.81971169,0.6302917,35.58347702,0.635250032,20.60218239,0.657125056,38.69784546,0.662083328,30.47188377,0.824625015,9.09954834,0.829583347,1.006590843,0.796541631,90.67460632,0.801458359,9.246273994,0.769604147,33.09483337,0.774520814,32.75061417,0.741604149,29.75756645,0.746520817,35.37361526,0.714937508,33.75918961,0.719854176,33.67402649,0.688104212,26.72181511,0.693020821,26.9827137,0.857604146,6.628787994,0.862583339,0,0.884770811,98.40425873,0.889687479,8.274452209,0.912104189,24.62529373,0.917020857,43.43404007,0.939020872,26.05195999,0.94393748,27.18754578,0.966958344,29.34659386,0.971916616,26.08434105,0.992937446,23.2103653,0.997854173,25.89928055
1.04710412,10.96408367,1.052020788,0.508130074,1.074604154,83.2184906,1.079520822,7.329672813,1.101437449,23.24550247,1.106354117,24.89157104,1.128374934,30.45960045,1.133270741,31.0862999,1.155437469,29.11170197,1.160354137,24.63397598,1.182937503,27.00657463,1.187854171,32.32127762,1.34960413,10.79204655,1.354520798,0.568060815,1.322520852,94.44908905,1.32743752,13.08610058,1.295604229,22.18666458,1.300520778,29.33806229,1.268520832,31.54693222,1.2734375,39.3803215,1.240937591,30.50923538,1.245854139,22.79792786,1.213937521,31.36440086,1.218854189,25.38682556,1.382770777,9.469833374,1.387687564,-0.348181337,1.409937501,90.79702759,1.414854169,9.693878174,1.438020825,22.98850632,1.442937493,39.10911942,1.466125011,21.23825836,1.471083283,27.5142746,1.493270874,29.63084793,1.498187542,28.54963684,1.520708323,25.46344948,1.525604129,31.62965202
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample A1_Ex555_Em570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample A1_Ex555_Em570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Time: 30-Aug-23 2:53:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
