Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample A6,,Sample A8,,Sample B1,,Sample B2,,Sample B3,,Sample B4,,Sample B5,,Sample B6,,Sample C1,,Sample C2,,Sample C3,,Sample C4,,Sample C5,,Sample C6,,
29.00083351,22.13669395,29.02110481,19.72275352,29.04099846,23.98051453,29.06200027,175.5085144,29.0831871,146.8974457,29.10341644,88.62510681,29.13191795,345.4326782,29.26385498,26.38675117,29.24266815,29.12692261,29.22158432,25.61068344,29.20102119,185.7413177,29.18002129,189.8643494,29.15918732,131.9298553,29.28850174,23.92320824,29.30952072,23.22816467,29.32975006,21.21069527,29.35116577,130.2901001,29.371521,121.8990402,29.39266777,55.35182953,
30.00083351,22.33114052,30.02041626,20.91425896,30.04166603,24.36739731,30.06216621,159.2489166,30.08335304,150.7987671,30.1037693,98.51040649,30.13187408,342.7618713,30.26350021,27.86845589,30.24320793,25.31136513,30.22268677,23.70545769,30.2014389,205.2535706,30.18020821,189.3148956,30.16016579,126.4045715,30.28954315,22.36696434,30.31004143,25.13217735,30.3310833,22.48283195,30.35216713,130.2654724,30.37252045,127.0778809,30.39383316,56.64140701,
31.00083351,18.71747398,31.0206871,20.85616112,31.04118729,22.98248482,31.06204224,168.9853058,31.08337402,147.572525,31.1037693,92.65625763,31.13235474,351.3635254,31.26491737,27.62403679,31.24383354,24.2675972,31.22270966,28.02729988,31.20235443,203.515686,31.18099976,196.0077209,31.16049957,126.3084717,31.29120827,24.29184532,31.31243706,24.50743103,31.3326664,23.23213577,31.35370827,135.5898895,31.37483406,130.8978119,31.3951664,56.2175293,
32.00083542,22.35450935,32.02199936,20.93526649,32.04320908,21.20892143,32.06337357,163.4373322,32.08475113,154.4319,32.10533142,92.6546402,32.13341522,345.1221924,32.26499939,25.41477203,32.24475098,27.43023872,32.22316742,26.43053055,32.20218658,205.7039642,32.18210602,193.8277588,32.16137314,118.8713989,32.29133224,25.58294106,32.31168747,22.90669441,32.33274841,21.35881805,32.35310364,134.2016144,32.37433243,132.506546,32.39516449,58.45722961,
33.00083542,21.27974892,33.02033234,20.88788986,33.04150009,25.05129433,33.06235504,165.3294373,33.08351898,165.2914124,33.10449982,96.47467804,33.13237381,353.4622498,33.26427078,22.66753769,33.24385452,30.84479141,33.22333527,26.71904755,33.20208359,200.2140808,33.18087387,200.1141205,33.16051865,115.2943497,33.2905426,23.31336021,33.31104279,23.38472176,33.33316803,22.84973335,33.35335541,135.5909119,33.37451935,136.0562134,33.39500046,56.70128632,
34.00083542,23.28364944,34.0215416,22.06625938,34.04266739,22.06588936,34.06299973,165.8203125,34.08452225,150.1161652,34.10537338,97.2583313,34.13368607,340.7006836,34.26533127,27.73330688,34.24508286,24.99220085,34.22399902,27.03373909,34.20293808,203.8869934,34.18251801,197.3265991,34.16160583,114.033699,34.29216766,25.2181263,34.31316757,25.83062363,34.33433533,23.11123276,34.35451889,133.4026337,34.375,137.8426361,34.3962059,61.40049362,
35.00083542,22.54838943,35.02219009,21.21489906,35.04319,24.41835403,35.06425095,171.1785126,35.08533478,156.6281433,35.10666656,98.42012024,35.13450241,336.099762,35.26668549,26.84812737,35.24618912,28.18849373,35.22516632,27.67885017,35.20404053,210.4064789,35.18368912,194.7704315,35.16249847,118.4582596,35.29333496,24.06464386,35.3136673,26.16623878,35.3350029,21.62517166,35.35566711,133.3366852,35.37650299,140.8513794,35.39699936,60.09776688,
36.00083542,22.88585663,36.02101898,21.01321983,36.04120636,21.65970802,36.06283188,171.6757813,36.08349991,154.7158203,36.10437393,99.58641815,36.13218689,339.4007874,36.26483154,25.12849808,36.24383163,27.26596451,36.22333145,26.95141792,36.20204163,201.9265594,36.18068695,196.12117,36.16033554,115.5736084,36.28918839,24.71918678,36.30952072,24.60467911,36.33058167,22.46188164,36.35124969,131.7635193,36.37233353,136.606781,36.39350128,59.87787247,
37.00083542,23.45279312,37.02174759,21.86008072,37.04183197,24.36985207,37.06302261,172.0496826,37.0843544,154.1930237,37.10470963,97.90966034,37.13299942,335.2938232,37.26518631,23.30576897,37.24499893,27.79894257,37.22387695,26.91808701,37.20268631,211.2233887,37.18233109,196.4846649,37.16093826,118.2058334,37.29168701,24.21164894,37.31177139,23.86963463,37.33316803,22.08063126,37.35351944,133.2628021,37.37470627,139.1517029,37.3953743,61.26689911,
38.00083542,22.0829258,38.02124786,21.07157516,38.04241562,23.24159813,38.06349945,178.874527,38.08399963,158.8786316,38.10502243,98.54195404,38.13318634,338.1657104,38.26485443,25.19143677,38.24435043,27.11162567,38.22335434,26.18855858,38.20227051,205.9485626,38.18220901,202.9483185,38.16116714,121.1967087,38.29101944,24.74044609,38.3118515,23.10366249,38.3325386,23.59315109,38.35341644,136.6200256,38.3738327,141.5393219,38.39500046,64.5349884,
39.00083542,23.3934269,39.02137375,20.59063911,39.04249954,22.94425011,39.06335449,175.086731,39.08433533,165.8555603,39.10420609,101.28685,39.13266754,333.1222534,39.26435471,28.75893593,39.24399948,29.14876175,39.22366714,25.95097351,39.20266342,210.5157013,39.18152237,203.9072418,39.16116714,115.1115417,39.29083252,24.70913887,39.31183243,23.98134613,39.33268738,22.09203529,39.35370636,141.3750305,39.37401962,144.9993286,39.3953743,60.52667236,
40.00083542,21.06666374,40.02035141,22.40806389,40.04174805,24.22247314,40.0620842,174.2757111,40.08333206,166.0801392,40.10401917,96.0123291,40.13299942,339.843689,40.26566696,29.13077927,40.24443817,27.88969421,40.22327042,25.60848999,40.20301819,213.2741394,40.18166351,211.16922,40.1606636,124.7057343,40.29087448,26.26527786,40.31168747,23.87858009,40.33275223,21.60582542,40.35358429,139.0310669,40.3738327,146.197464,40.39516449,60.52794647,
41.00083542,20.04993439,41.02099991,21.52184868,41.04151917,23.08145332,41.06283188,173.3265991,41.08316803,161.9013824,41.10387421,92.18419647,41.13270569,339.7347107,41.26499939,25.62271309,41.24460602,30.28577805,41.22333145,26.69335556,41.20220947,216.0739746,41.18133163,203.841095,41.16085434,118.2885132,41.28958511,22.93612862,41.3102684,22.43695641,41.33052063,23.89612198,41.35233307,136.1412659,41.37268829,144.751709,41.39371109,60.71043777,
42.00083542,22.1601429,42.02001953,20.34836769,42.04101944,22.20796585,42.06220627,177.6485443,42.08343887,158.6454773,42.10449982,103.5153809,42.13227081,344.0423889,42.26435471,26.97354507,42.24466705,25.88666153,42.22354507,26.87269783,42.20235443,220.438324,42.18149948,209.9841919,42.16033554,121.9621887,42.29066467,22.58156586,42.31170654,25.52478218,42.33283234,21.33346558,42.35350037,132.7553558,42.37487411,142.7285919,42.3953743,62.39708328,
43.00083542,24.00993156,43.02170944,20.37125397,43.04283524,21.94113731,43.06333542,178.8439941,43.08368683,172.3584595,43.10416794,97.40686035,43.13285446,338.8185425,43.26535416,27.09680557,43.24402237,27.11058617,43.22337723,26.51339912,43.20235443,221.3693237,43.18199921,209.305603,43.1606636,123.7824249,43.29150009,24.19589043,43.3125,24.70496559,43.33349991,22.12102318,43.35385513,141.1671143,43.37508011,142.4558105,43.39542007,62.41912842,
44.00083542,20.91299438,44.02110672,20.61665154,44.04166794,23.14264488,44.06268692,185.2125092,44.08333206,163.3204956,44.10437393,100.6373062,44.13235092,339.2964172,44.26458359,25.91324997,44.24354172,27.09933472,44.22325134,24.09982681,44.20225143,221.2438812,44.18185043,212.7640991,44.16020966,126.4717407,44.29087448,24.42276382,44.31116486,24.0474472,44.33218765,22.44689369,44.35254288,141.7992401,44.37366486,154.3291779,44.39441681,61.85860062,
45.00083542,20.87590027,45.02141571,20.22681236,45.04233551,24.84394455,45.06349945,185.0744781,45.0838356,159.8883209,45.10485458,96.07216644,45.13316727,338.4482117,45.26424789,27.97159004,45.24375153,27.30561447,45.22269058,26.8973217,45.20200348,217.8561707,45.1811676,213.5700989,45.16043854,127.5710297,45.28933334,23.3510952,45.30985641,23.33199501,45.33083344,23.76867485,45.35100174,143.6001587,45.37218857,146.1779785,45.39324951,63.93249512,
46.00083542,21.98939514,46.0213356,21.26855278,46.04235458,23.4809227,46.06274796,181.6411743,46.08416748,165.6169281,46.10516739,102.1057281,46.13275146,347.0195313,46.26549911,25.09283257,46.24437714,29.39740181,46.2240181,28.68958855,46.20316696,220.9401245,46.18185043,220.3131561,46.16116714,126.3668823,46.29133224,24.3063488,46.31168747,25.95771408,46.33260345,22.5150528,46.35316467,138.6353607,46.3738327,148.5328369,46.39500046,62.12597656,
47.00083542,21.64673805,47.02152252,21.63093185,47.04187393,22.68077087,47.06308365,173.1694031,47.08343887,170.0819397,47.10441589,97.34275055,47.13299942,332.1774597,47.26516342,26.66716766,47.24391556,27.16330528,47.22391891,26.21855736,47.20285416,215.2077942,47.18166351,207.4619598,47.16141891,125.177681,47.29137421,23.99821854,47.31270599,29.19819069,47.33341599,22.81425858,47.35383224,146.1683807,47.37483215,153.8187866,47.39616776,58.27537918,
48.00083542,23.44848442,48.02152252,20.18996429,48.04304123,22.97492409,48.06320953,180.4606476,48.08443451,160.3460083,48.10483551,95.12921143,48.13316727,342.4782104,48.26518631,26.50296593,48.24399948,29.3199234,48.22333145,27.29097366,48.20301819,216.2805939,48.18241882,218.083847,48.16101837,126.0237274,48.29127121,23.49895668,48.31183243,22.69737625,48.33216476,23.4437542,48.35351944,138.2029877,48.37391663,159.2613068,48.39427185,62.66305542,
49.00083542,20.80741501,49.02149963,21.09388542,49.04191589,23.01197433,49.06220627,179.8365173,49.08366776,168.3673401,49.10418701,95.51618195,49.13266754,343.3460999,49.26393509,26.24386978,49.24354172,28.06982613,49.22237396,25.98158073,49.20118713,224.1269531,49.1808548,213.7284088,49.16049957,130.3656006,49.29068756,21.7701416,49.3110199,24.23316956,49.3322525,21.10672951,49.3536644,142.6280365,49.37418747,152.2310638,49.39449692,59.49811172,
50.00083542,20.63605309,50.0213356,21.35919952,50.04151917,22.59345627,50.06201935,183.2215729,50.08325195,171.1806793,50.10383224,99.65050507,50.13208389,345.6036072,50.26418686,27.17159843,50.242836,31.11017609,50.22233582,25.25887871,50.20177078,212.5816193,50.18052292,221.9245605,50.16002274,124.7975082,50.29050064,24.19014549,50.31151962,21.70546532,50.33199692,22.7747612,50.35287857,144.7046051,50.37316513,150.8048401,50.39383316,58.6896286,
51.00083542,22.08716583,51.02066803,19.48480797,51.04101944,22.70630264,51.06225204,188.7809601,51.08275223,163.4009552,51.10383224,102.1168594,51.13160324,340.4756775,51.26324844,27.10202217,51.24304199,26.86924553,51.22200012,27.89888763,51.20100021,225.6381683,51.18043518,223.8837738,51.15920639,128.5708923,51.28968811,22.41278076,51.31052399,25.49663162,51.33168793,20.40010262,51.35266495,140.4584961,51.37333298,149.5436554,51.39466476,60.9871254,
52.00083542,20.88795471,52.02116776,20.07032585,52.04151917,24.52498055,52.06277084,180.0121765,52.08283234,166.780777,52.10435486,95.46942139,52.13149643,336.2431335,52.26383591,25.57661247,52.24285507,26.34609032,52.22241592,25.37658691,52.20152283,216.5369263,52.18016815,223.0344849,52.16016769,127.5462494,52.28987503,24.49934769,52.31008148,25.57090378,52.33133316,22.43270111,52.35152054,140.6495209,52.37168884,154.1221313,52.39383316,61.83501053,
53.00083542,22.22835922,53.02083206,20.83489227,53.04185486,23.21784592,53.06201935,188.7169342,53.08316803,167.6369171,53.1036644,99.76713562,53.13249969,353.3120728,53.26402283,25.53286171,53.24370956,27.81818581,53.22302246,26.41876221,53.20202255,217.149231,53.18083572,218.5423279,53.16041565,122.4961472,53.29033279,23.08161354,53.31151962,22.00662613,53.33241653,20.23573494,53.3536644,139.7965546,53.37400055,155.5206451,53.39501953,65.89046478,
54.00083542,23.45354271,54.02135468,21.71829796,54.04187393,23.79719353,54.06324768,181.4573669,54.08416748,167.9523163,54.10468674,98.62127686,54.13199997,336.4424438,54.26416779,26.89523697,54.24300003,26.57408524,54.22258377,29.71506882,54.20124817,224.0762939,54.18074799,218.5428009,54.15937424,127.0692215,54.28860092,24.6666584,54.30900192,22.60668755,54.3300209,22.88691139,54.35118866,145.8707581,54.37137604,156.3829346,54.39260101,58.86178207,
55.00083542,21.29484367,55.02101898,21.90660095,55.04120636,22.72840691,55.06241989,185.5697479,55.08283234,171.703598,55.10383224,101.8484192,55.132164,340.838623,55.26485443,24.6176796,55.2436676,25.97830391,55.22333145,27.85767174,55.20225143,228.8318939,55.1815834,225.2183533,55.16035461,125.7460403,55.28941727,21.55719757,55.31033707,24.27969933,55.33135605,21.64373398,55.35168839,147.6097717,55.37270737,157.1485291,55.39324951,62.40460587,
56.00083542,21.17783928,56.02216721,20.10592461,56.04316711,22.27394485,56.0636673,181.2054443,56.0850029,166.9974213,56.10550308,99.23854065,56.13341522,339.6332092,56.2662735,27.20007896,56.24501801,29.67938232,56.2240181,24.95948219,56.20383453,224.8966064,56.18258286,214.575943,56.16202164,125.4798584,56.29151917,23.33866119,56.31254196,24.06349754,56.33408356,22.68824768,56.35418701,148.1523132,56.37535477,156.6566315,56.39637375,61.14079666,
57.00083542,23.18727684,57.02177048,20.83540535,57.04333496,23.08690071,57.06400299,196.0699615,57.08418655,167.8121338,57.10470963,98.56018829,57.13301849,346.8407593,57.26525116,27.60776711,57.2440834,26.97208595,57.22319031,24.51208496,57.20318604,227.9265289,57.18266678,222.2427216,57.16175079,122.5487823,57.29068756,23.02008247,57.31187439,24.35793686,57.33308411,21.38554955,57.35343933,154.5076904,57.37483215,157.3699951,57.39535141,64.76156616,
