Wavelength (nm),Intensity (a.u.),Z Axis,
,Sample A1,Sample A2,Sample A3,Sample A4,Sample A5,Sample A6,Sample A7,Sample B7,Sample B6,Sample B5,Sample B4,Sample B3,Sample B2,Sample B1,Sample C1,Sample C2,Sample C3,Sample C4,Sample C5,Sample C6,Sample C7
468.929992675781,120.723526000977,125.158401489258,128.07373046875,146.436508178711,93.6601867675781,125.473823547363,0.3088598549366,0.736153781414032,139.560974121094,133.078247070312,136.115859985352,133.355529785156,78.7836761474609,130.788940429688,143.017379760742,133.60888671875,110.288459777832,92.067497253418,92.8437042236328,123.646865844727,0.644364535808563
470,128.031692504883,125.693130493164,129.546295166016,137.524078369141,104.044578552246,138.588760375977,0.723269164562225,0.412984222173691,139.391754150391,131.97639465332,129.908020019531,152.105728149414,85.4677200317383,122.455680847168,137.175079345703,132.482650756836,114.645568847656,101.613914489746,87.4512710571289,125.593811035156,0.44617959856987
471.059997558594,126.132965087891,126.711753845215,129.574005126953,140.614547729492,101.830253601074,133.143356323242,0.855334460735321,1.01055705547333,134.041397094727,131.813171386719,138.15657043457,134.376220703125,89.6859970092773,128.232330322266,136.487762451172,132.696548461914,119.784965515137,92.7690277099609,93.7625198364258,128.847473144531,0.629979610443115
471.959991455078,124.934150695801,127.59496307373,128.978332519531,133.510070800781,95.4574584960937,130.887924194336,0.637369990348816,0.675440967082977,140.082275390625,135.038681030273,125.961441040039,142.305847167969,83.1624374389648,131.69807434082,126.805320739746,128.596755981445,124.516693115234,95.4796524047852,92.107551574707,126.639175415039,0.436101645231247
473.029998779297,113.875709533691,128.183944702148,124.642265319824,139.585433959961,104.826614379883,125.180763244629,0.827961444854736,0.628720760345459,139.000579833984,129.989395141602,128.975158691406,145.400833129883,84.2064666748047,140.118408203125,135.661178588867,138.409255981445,124.298210144043,97.1741333007812,90.9850158691406,127.880569458008,0.468937575817108
473.929992675781,126.716423034668,117.615219116211,128.252197265625,133.085205078125,102.213638305664,136.317993164062,0.341460078954697,0.641238212585449,139.112976074219,136.127944946289,135.935882568359,133.757965087891,87.4833984375,130.193954467773,143.686172485352,134.288162231445,119.063491821289,95.2223510742188,92.3210220336914,121.262977600098,0.611281931400299
475,120.827590942383,128.978607177734,131.906829833984,129.666320800781,93.5838928222656,136.734085083008,0.817948162555695,0.658076286315918,135.381423950195,142.375732421875,129.257553100586,147.212753295898,87.4364318847656,126.422302246094,141.185745239258,136.221664428711,114.701942443848,97.1392059326172,100.099044799805,137.278228759766,0.74349445104599
476.059997558594,126.812744140625,131.251937866211,124.44010925293,135.445251464844,95.6363677978516,144.66584777832,0.555377900600433,1.06241142749786,139.825714111328,132.983322143555,131.783905029297,139.526763916016,81.2673797607422,131.691177368164,139.975158691406,137.300170898438,122.166633605957,95.1224746704102,100.324272155762,122.264953613281,0.730587244033814
476.959991455078,131.589813232422,122.495681762695,130.631469726562,136.843276977539,101.540580749512,135.695922851562,0.728429853916168,0.557676672935486,138.685028076172,135.891098022461,135.877777099609,137.791748046875,86.8358917236328,133.961456298828,142.181518554688,141.228439331055,122.900596618652,93.2773666381836,96.0926895141602,128.47331237793,1.01787388324738
478.029998779297,121.809883117676,121.360389709473,128.753402709961,140.429550170898,102.162315368652,129.947143554688,0.334026128053665,0.622317612171173,139.067779541016,140.569580078125,139.071670532227,135.197402954102,85.2315063476563,139.778884887695,138.370788574219,132.583709716797,117.843246459961,91.299674987793,98.1669692993164,136.086349487305,0.295739233493805
478.929992675781,131.452941894531,127.97737121582,131.126663208008,138.395278930664,96.1041488647461,134.765808105469,0.456204384565353,0.8986656665802,150.057571411133,136.445449829102,141.676177978516,144.595642089844,89.7158889770508,133.861450195312,135.744659423828,131.884872436523,126.299514770508,99.0123901367187,91.4136047363281,134.662796020508,0.625959157943726
480,126.710060119629,118.922698974609,122.334907531738,139.312530517578,98.5599136352539,137.478790283203,0.56695568561554,0.507416069507599,133.348190307617,135.640213012695,148.926147460938,137.513488769531,82.9243240356445,140.457382202148,137.577941894531,130.527481079102,128.170700073242,101.284568786621,96.449462890625,128.385864257812,0.930150151252747
481.059997558594,126.580490112305,128.908416748047,129.621002197266,126.735954284668,100.780433654785,136.143737792969,0.300591170787811,0.634671747684479,142.486068725586,125.769973754883,128.799331665039,136.646453857422,82.8601684570312,128.578353881836,141.321594238281,136.656433105469,116.685638427734,92.1345596313477,100.51921081543,122.643486022949,0.880378603935242
481.959991455078,129.501403808594,132.676956176758,123.440017700195,136.220443725586,104.014793395996,133.084487915039,1.14050257205963,0.928211331367493,143.274719238281,135.939117431641,129.873413085938,139.119583129883,81.8670043945313,125.072700500488,142.208801269531,130.181304931641,121.267524719238,97.8462219238281,92.1350173950195,127.116905212402,1.10150825977325
483.029998779297,119.275985717773,127.193542480469,128.205612182617,141.379959106445,99.7170257568359,136.168472290039,0.44257578253746,0.592316806316376,139.526565551758,138.610961914062,129.407424926758,140.135879516602,85.115592956543,131.119277954102,130.138854980469,143.507858276367,125.186264038086,97.7545394897461,95.0504760742188,129.925399780273,0.763393044471741
483.929992675781,128.424011230469,133.916839599609,128.927444458008,134.46842956543,102.875366210938,138.037628173828,1.06044542789459,0.835128128528595,135.75895690918,135.365493774414,129.790161132812,143.8447265625,79.2978591918945,136.541427612305,133.863540649414,137.44384765625,122.06681060791,96.999397277832,91.9883728027344,136.306060791016,0.811504483222961
485,121.461151123047,126.915588378906,131.375732421875,135.970794677734,92.4600830078125,122.620330810547,0.634215950965881,0.642621874809265,132.787948608398,133.755111694336,129.214859008789,143.844009399414,80.7546768188477,131.853057861328,143.717193603516,135.988906860352,117.542411804199,93.0468521118164,91.8071441650391,129.238159179688,0.542250335216522
486.059997558594,137.499084472656,122.800086975098,120.641525268555,137.523803710938,91.9295883178711,131.810317993164,1.20658612251282,0.600414037704468,137.04524230957,128.783996582031,132.622573852539,140.348281860352,83.7612457275391,134.595550537109,129.180084228516,138.686004638672,121.073501586914,97.1740341186523,98.8586120605469,125.807312011719,1.19171476364136
486.959991455078,117.413307189941,119.698013305664,128.197631835938,132.998977661133,107.071716308594,136.980117797852,0.851350605487823,1.49127328395844,135.459411621094,132.665802001953,128.657867431641,131.475357055664,83.8864288330078,129.194183349609,131.383544921875,130.951904296875,119.040229797363,97.9269409179688,98.63818359375,120.410804748535,0.984171271324158
488.029998779297,128.335189819336,118.93424987793,121.164688110352,126.605537414551,92.6729965209961,132.943771362305,0.677749872207642,0.740588366985321,135.237396240234,139.616287231445,132.303787231445,140.099517822266,78.6849594116211,129.541564941406,138.351104736328,129.200790405273,110.695793151855,88.7906875610352,87.303466796875,126.427444458008,1.20953810214996
488.929992675781,125.633895874023,120.976692199707,125.394775390625,130.874069213867,97.0801315307617,128.21907043457,0.466817080974579,1.09136581420898,131.459594726562,120.858909606934,125.418914794922,134.415237426758,79.2501754760742,126.455024719238,134.698379516602,122.769332885742,117.260139465332,93.5917510986328,88.7388381958008,121.240051269531,1.40863108634949
490,130.122848510742,121.703132629395,121.873268127441,133.974716186523,99.405876159668,132.431167602539,0.803390264511108,0.656115829944611,133.064147949219,134.410064697266,125.653877258301,133.478302001953,77.4225311279297,124.77335357666,140.686889648438,128.621887207031,112.954643249512,90.4068298339844,91.5941696166992,121.872604370117,1.00397729873657
491.040008544922,123.91259765625,125.523254394531,115.529403686523,126.756118774414,90.8821105957031,130.727401733398,1.12091028690338,1.00995826721191,129.713989257812,132.500091552734,127.500061035156,127.140907287598,80.4587936401367,122.603462219238,124.236717224121,120.302360534668,115.125335693359,90.412956237793,96.0353469848633,117.76286315918,0.584696054458618
491.940002441406,116.021011352539,126.261680603027,123.439697265625,128.61946105957,93.9799118041992,122.23363494873,0.695531189441681,1.55524170398712,142.628845214844,126.748550415039,119.35196685791,129.899658203125,78.9616088867187,131.126495361328,118.690551757813,127.453163146973,112.577247619629,85.7555465698242,82.9487075805664,124.91138458252,0.628881394863129
492.980010986328,121.10383605957,123.528854370117,126.525505065918,132.388320922852,95.8737869262695,122.409660339355,0.838654339313507,0.951224446296692,127.155395507813,121.46297454834,123.949531555176,140.710235595703,86.8061218261719,120.236061096191,126.705261230469,129.467987060547,111.791046142578,82.1743545532227,83.4231491088867,117.046630859375,0.996121466159821
494.019989013672,110.567741394043,113.346122741699,119.212120056152,122.872383117676,96.1264724731445,124.829582214355,0.962996006011963,1.07745218276978,123.743843078613,125.035614013672,117.998489379883,132.996780395508,85.2095108032227,115.807662963867,118.965438842773,124.950172424316,112.548034667969,87.4009017944336,87.3198852539063,123.779632568359,0.707199275493622
495.070007324219,118.319770812988,114.766654968262,114.248542785645,128.023880004883,88.4929351806641,120.633560180664,0.954463422298431,1.57107591629028,130.496963500977,128.50178527832,122.292633056641,119.620986938477,75.2984085083008,120.894828796387,128.344512939453,124.465385437012,109.89217376709,85.3845977783203,92.107421875,115.470481872559,0.991225838661194
495.970001220703,114.138641357422,117.305511474609,117.542678833008,117.964942932129,86.6435775756836,114.688323974609,1.18908309936523,1.35609447956085,124.781433105469,127.443000793457,115.844505310059,123.235206604004,83.0504837036133,119.275100708008,125.71118927002,124.495895385742,114.552932739258,85.3878021240234,87.420783996582,122.115776062012,0.64152580499649
497.010009765625,115.518989562988,112.851356506348,111.16886138916,116.511734008789,82.7369766235352,115.723457336426,0.963409721851349,1.27160811424255,120.03443145752,116.729179382324,113.406005859375,122.415679931641,73.8318557739258,119.007255554199,122.03498840332,109.666748046875,110.123161315918,81.2367630004883,87.5326232910156,111.633811950684,0.770280361175537
498.049987792969,109.53182220459,120.038627624512,110.149658203125,122.996192932129,88.8906631469727,116.721458435059,1.40977442264557,1.19187355041504,121.549247741699,116.781066894531,117.437515258789,122.805610656738,74.2840270996094,123.618942260742,126.012130737305,115.985252380371,111.021461486816,81.4242630004883,76.0573196411133,117.882865905762,1.53271186351776
498.950012207031,110.615547180176,113.974311828613,108.395065307617,109.893119812012,85.2430648803711,116.139533996582,0.733644068241119,1.02535939216614,119.854431152344,109.233909606934,117.545295715332,117.584045410156,69.9927673339844,114.805191040039,109.03182220459,112.650360107422,105.804512023926,81.713623046875,82.8544311523437,101.368354797363,0.198067739605904
500,102.185089111328,105.951187133789,107.493721008301,110.902671813965,85.1168670654297,114.844703674316,0.670106530189514,0.336731851100922,112.481948852539,110.458648681641,103.421089172363,117.899757385254,73.5036544799805,117.129028320312,118.076705932617,120.826477050781,96.1592864990234,81.711669921875,80.0681076049805,113.518981933594,0.549369275569916
501.059997558594,110.2197265625,111.26570892334,106.728912353516,112.199607849121,87.8043060302734,114.61255645752,0.260285943746567,0.975434958934784,116.604644775391,110.363334655762,110.126609802246,125.291664123535,75.1901321411133,118.504753112793,113.958480834961,111.999122619629,95.7303161621094,79.5133819580078,77.6018753051758,107.476638793945,0.659494638442993
501.959991455078,104.478096008301,106.634033203125,104.043792724609,110.230461120605,79.6642456054687,107.633560180664,0.95101273059845,0.903452217578888,112.033966064453,120.258430480957,109.479560852051,113.12198638916,68.0058135986328,109.593849182129,115.718711853027,109.612571716309,104.68896484375,82.9054412841797,72.8777465820312,103.651641845703,0.51997572183609
503.029998779297,106.552513122559,113.192314147949,101.163108825684,104.632545471191,79.3194351196289,105.765335083008,0.977241098880768,0.495662957429886,107.916137695312,115.819595336914,112.997924804688,111.814720153809,64.8641586303711,104.461875915527,109.213943481445,107.481803894043,99.0034408569336,80.1643142700195,77.407096862793,104.150619506836,1.28382194042206
503.929992675781,99.2535552978516,107.347183227539,98.5762405395508,111.131828308105,78.5081024169922,99.8866424560547,0.48841604590416,0.292385429143906,107.898590087891,105.815536499023,106.390617370605,106.345886230469,66.4425582885742,112.801902770996,111.929565429688,107.603881835938,96.6415252685547,75.8184661865234,78.4195556640625,107.130348205566,0.439916640520096
505,100.947601318359,99.251091003418,103.042388916016,110.643943786621,79.452995300293,109.549041748047,0.639188468456268,0.264163225889206,114.397453308105,107.209617614746,103.142669677734,105.708206176758,65.259651184082,98.3167877197266,104.790046691895,101.302833557129,92.7079391479492,74.1149291992188,71.2513885498047,97.4219436645508,1.24920654296875
506.059997558594,101.518928527832,108.97900390625,100.441200256348,100.015335083008,70.9259033203125,97.4251937866211,0.406111001968384,0.758022427558899,104.651832580566,99.9299926757812,99.7431106567383,105.863426208496,67.7397994995117,99.0421295166016,110.374290466309,104.756996154785,89.2463226318359,75.7643280029297,67.0266723632813,92.361701965332,0.43478262424469
506.959991455078,99.3154373168945,101.021217346191,91.0371246337891,97.179069519043,72.0277404785156,104.520309448242,0.661742746829987,0.439431667327881,105.524917602539,103.598876953125,103.415252685547,112.193229675293,63.6033325195313,98.1925277709961,102.826873779297,101.261444091797,84.0447311401367,73.4899978637695,71.2617340087891,97.0262222290039,1.24336385726929
508.029998779297,90.9984512329102,90.37890625,94.0602035522461,98.2732315063477,72.2088470458984,89.5487213134766,0.663594484329224,0.875369310379028,105.36701965332,101.308036804199,103.019683837891,101.28768157959,66.9453506469727,98.9369354248047,104.197380065918,98.5719909667969,87.0910339355469,73.496955871582,67.5217971801758,94.1671981811523,1.19316482543945
508.929992675781,95.3567962646484,98.0278549194336,86.9878234863281,99.3962860107422,70.6824951171875,94.0926666259766,0.650603950023651,0.967382729053497,106.043899536133,94.1859893798828,95.3514709472656,100.884437561035,65.8043212890625,92.0713958740234,104.974548339844,99.1069946289063,85.6087265014648,72.0129318237305,71.246711730957,87.9063873291016,0.379075050354004
510,86.10400390625,91.7440567016602,94.4304275512695,96.5319442749023,70.2865219116211,100.435554504395,0.247722834348679,0.498603910207748,97.0875778198242,100.405586242676,90.6389846801758,101.346809387207,60.1859245300293,93.5502700805664,98.8786163330078,98.2412109375,93.2120971679688,66.6222076416016,65.7653503417969,86.3642730712891,0.544425129890442
511.040008544922,95.0396575927734,87.1299819946289,91.6519775390625,97.5034866333008,66.9541549682617,94.843864440918,0.266273379325867,0.912168383598328,95.1267166137695,95.1732025146484,92.19873046875,90.487907409668,60.7223701477051,83.0424423217773,97.054313659668,90.7275009155273,83.5556716918945,63.8849143981934,66.607421875,88.581184387207,1.19988572597504
511.940002441406,89.8023071289063,85.2858276367187,94.287712097168,85.7308807373047,59.9187622070312,90.0778961181641,0.665153801441193,1.23789870738983,91.5231552124023,90.920654296875,87.2052917480469,90.4169006347656,57.384708404541,94.5346603393555,97.1573257446289,90.8113098144531,84.2242279052734,70.925163269043,53.0654296875,88.1501770019531,0.753942489624023
512.97998046875,86.8453598022461,80.3558654785156,82.9604034423828,85.7938003540039,64.6832656860352,87.3894653320312,0.0881251394748688,1.2347400188446,96.3437652587891,87.537727355957,92.4828948974609,91.0843811035156,59.3255653381348,86.9847717285156,91.5901260375977,87.8459930419922,84.7013397216797,69.5923614501953,62.5729179382324,75.7604064941406,0.432623952627182
514.02001953125,74.2050933837891,79.4155349731445,75.0983200073242,88.8798446655273,60.3983192443848,84.5059280395508,0.501588344573975,0.614969551563263,88.9218978881836,86.1982345581055,87.0838088989258,86.3385467529297,55.1684913635254,88.8586196899414,93.251106262207,83.5968704223633,81.9004592895508,65.9007797241211,59.6980323791504,80.1396713256836,0.556091070175171
515.070007324219,87.3044204711914,80.8135833740234,81.1638870239258,87.7023696899414,57.3385467529297,84.6985855102539,0.605962634086609,0.231660231947899,88.3804092407227,78.9923706054687,81.7297058105469,92.5368270874023,58.1147994995117,84.4242324829102,83.8493576049805,86.4256210327148,73.0485916137695,60.8786926269531,54.8382034301758,82.7448806762695,0.453281134366989
515.969970703125,84.8815841674805,77.799560546875,80.8642654418945,83.7022018432617,59.2165451049805,81.9588775634766,0.138787686824799,0.591414272785187,89.6774749755859,85.9897537231445,77.5503387451172,84.8988571166992,52.9658889770508,74.3893814086914,89.2800903320312,79.4611968994141,78.6845169067383,56.9755401611328,53.7179260253906,80.5996627807617,0.336169749498367
517.010009765625,77.7225799560547,75.3884048461914,79.2834396362305,82.9968032836914,57.5021095275879,81.884880065918,0.964718878269196,0.918521702289581,87.3439483642578,80.7461471557617,82.5021514892578,78.3934631347656,54.4614486694336,82.4275131225586,81.307731628418,81.2542343139648,72.7656021118164,50.7823715209961,53.1472129821777,81.9873123168945,0.822950720787048
518.049987792969,76.133430480957,79.4686737060547,73.0722427368164,77.8484573364258,55.8889236450195,82.6138076782227,0.459418088197708,0.79549366235733,79.800895690918,75.1520614624023,80.2592391967773,87.5020599365234,50.1955108642578,81.0335464477539,82.5900650024414,76.69091796875,72.6626968383789,57.9114303588867,55.755916595459,69.5945434570312,0.105912014842033
518.950012207031,73.1285400390625,77.7346496582031,74.6245574951172,76.9758453369141,53.8863334655762,71.1761016845703,0.465419352054596,1.42975091934204,73.3855590820312,70.9560699462891,74.0783996582031,85.3310470581055,49.2760887145996,74.4262771606445,78.3574905395508,74.2745361328125,64.7326889038086,55.6983375549316,52.5816764831543,75.4341278076172,0.614300966262817
520,71.8710556030273,74.7617340087891,74.6091690063477,74.3085556030273,54.400390625,72.91015625,0.320083230733871,1.16693687438965,75.5981826782227,78.1648941040039,77.8605270385742,73.1194305419922,46.8436088562012,76.6372604370117,75.3149108886719,71.1083526611328,64.9262237548828,53.9848670959473,55.2502250671387,71.6451416015625,0.47138312458992
521.059997558594,67.3818359375,75.0787506103516,71.1906280517578,74.1695404052734,47.6011810302734,74.7440032958984,1.04531764984131,0.708880126476288,73.795654296875,69.4021301269531,67.7176818847656,72.1216735839844,45.4823417663574,69.7054214477539,72.9385375976563,66.583610534668,65.4570541381836,52.6401214599609,54.0517349243164,73.7879409790039,0.934881269931793
521.960021972656,63.5515518188477,72.5888442993164,67.9978561401367,71.7092514038086,48.6744918823242,73.66162109375,0.436664640903473,1.9019832611084,71.6923217773437,67.2935943603516,66.3035583496094,73.0546035766602,45.8348197937012,70.0370712280273,75.8168106079102,72.8363189697266,60.0769500732422,51.6085929870605,51.4576797485352,64.9938507080078,0.998024344444275
523.030029296875,61.9665374755859,65.0035629272461,67.5490264892578,72.1297378540039,49.7014656066895,69.1951522827148,0.590306282043457,0.787507474422455,68.344123840332,63.0845947265625,67.8096694946289,66.5615463256836,41.7749214172363,66.5888671875,75.5075073242188,68.6395416259766,57.7302742004394,46.0132637023926,50.414249420166,65.3039779663086,1.31699371337891
523.929992675781,59.7959365844727,62.202823638916,62.3767509460449,68.8139190673828,45.5429611206055,61.7699356079102,0.643525004386902,0.504776656627655,68.2745132446289,65.4406814575195,62.9058418273926,67.8599853515625,41.9360580444336,65.0536499023437,63.5552101135254,61.730094909668,54.5952491760254,45.2182731628418,41.5863914489746,67.5347137451172,0.716788828372955
525,60.8848419189453,66.8750762939453,57.0151023864746,62.6938629150391,47.2082138061523,70.6139831542969,0.603500306606293,1.13169586658478,63.7820434570312,67.8830490112305,63.8722915649414,67.1032180786133,41.8754234313965,62.7607765197754,64.5954132080078,61.7173728942871,59.3428955078125,45.2982215881348,43.1188049316406,59.3113250732422,0.800213396549225
526.059997558594,57.6279258728027,62.0223236083984,56.9564666748047,59.0033988952637,47.2315444946289,60.9097785949707,0.473162233829498,0.633024096488953,66.677619934082,61.85205078125,64.2611389160156,62.0512504577637,38.2543563842773,64.2296752929688,62.1244316101074,58.0228576660156,59.4655342102051,46.5822868347168,43.1823272705078,59.6213417053223,0.454485207796097
526.960021972656,53.3586540222168,61.3764419555664,57.9585342407227,64.0449676513672,42.5579376220703,58.2388496398926,0.249266594648361,0.864446580410004,65.5550842285156,61.8856658935547,57.1361885070801,60.9099998474121,36.7879371643066,59.1845893859863,60.2604866027832,60.0403938293457,49.322208404541,46.8596572875977,43.5447845458984,56.7128372192383,0.701153039932251
528.030029296875,52.5732879638672,58.8292617797852,56.039306640625,61.0221748352051,41.5984649658203,59.3762245178223,0.508398354053497,0.548967897891998,59.6089859008789,58.7828216552734,59.4241600036621,56.6478996276855,33.9206466674805,58.1267318725586,62.1821823120117,56.2784004211426,49.0845832824707,44.6378021240234,39.6971969604492,56.3473777770996,0.432600796222687
528.929992675781,58.1182708740234,54.9724388122559,56.7767143249512,65.9985733032227,42.7237777709961,56.6329231262207,0.309352099895477,0.545719087123871,54.0618133544922,57.6488723754883,57.4454612731934,57.9174499511719,39.3465347290039,50.421215057373,56.8938255310059,61.2840270996094,53.1618881225586,37.9529075622559,45.9775009155273,56.4370346069336,0.309711366891861
530,57.9237937927246,56.3526725769043,55.5555572509766,57.2715911865234,35.1405868530273,53.7268257141113,0.366988331079483,0.182437360286713,57.6476249694824,55.605583190918,59.5006446838379,53.122802734375,33.1243591308594,54.6207504272461,55.4385223388672,54.0990791320801,52.3521957397461,39.5799217224121,37.6113128662109,55.5444946289063,0.678258717060089
531.039978027344,52.3071556091309,49.4094657897949,50.3074111938477,50.4397964477539,36.3527069091797,48.5365943908691,0.805380821228027,0.71469110250473,56.3043556213379,51.5842590332031,49.2111663818359,52.5045852661133,34.4965896606445,52.4950408935547,60.1830902099609,51.3406143188477,53.9582595825195,42.8927383422852,35.6100807189941,52.8300476074219,0.156792476773262
531.940002441406,49.7667503356934,49.1256408691406,51.3785285949707,54.7143058776855,32.6632118225098,54.6113815307617,0.715132236480713,0.832763910293579,55.5319976806641,48.7075805664063,51.0745964050293,52.4852333068848,30.9481735229492,49.2701873779297,58.9242858886719,48.1693458557129,49.4614791870117,34.4917602539063,32.2552223205566,50.5938606262207,0.358876913785934
532.97998046875,43.5702133178711,49.0340003967285,47.2154273986816,52.1170806884766,35.2300186157227,51.223804473877,0.441740483045578,0.644769072532654,54.0099105834961,49.9061622619629,48.5637550354004,52.1308212280273,30.9542446136475,49.1182479858398,51.0386962890625,47.7215118408203,42.7127990722656,39.0677680969238,34.0774803161621,53.1641502380371,1.05705964565277
534.02001953125,45.6972694396973,49.5501365661621,45.5247688293457,48.9283790588379,37.3209342956543,46.571418762207,0.41734391450882,0.540352761745453,49.4125289916992,51.7666244506836,49.4558334350586,50.3234939575195,34.121524810791,47.2716484069824,51.6737937927246,47.4396858215332,45.8634757995605,33.0904083251953,34.3566436767578,47.7252807617188,0.708689332008362
535.070007324219,42.8502349853516,45.8496475219727,40.8481407165527,48.7579307556152,35.4026756286621,49.3023109436035,0.970375001430511,0.639048039913177,47.3637924194336,44.7131004333496,48.6710548400879,45.4407958984375,30.0588779449463,45.9196357727051,47.6936836242676,51.2854843139648,42.2922096252441,31.6384181976318,31.0806560516357,45.0738334655762,0.417338520288467
535.969970703125,44.4578285217285,43.0464210510254,46.3117218017578,46.8509254455566,31.9774074554443,47.5862503051758,0.43772104382515,0.899838030338287,44.9959335327148,44.9896659851074,45.639591217041,48.876781463623,32.7407646179199,42.5977096557617,50.5724792480469,50.0622634887695,39.575855255127,32.1301612854004,31.6818065643311,46.2513771057129,0.820641994476318
537.010009765625,41.7275009155273,40.5828514099121,41.858455657959,44.6463165283203,30.1486930847168,42.6489601135254,1.28024578094482,0.901203036308289,43.2766952514648,44.1951217651367,39.8469848632812,47.5794143676758,27.0929527282715,45.9619560241699,45.1296310424805,44.551830291748,39.7509498596191,34.1969337463379,32.7149467468262,42.9345321655273,0.463687479496002
538.049987792969,39.6727104187012,41.5020179748535,40.533332824707,39.9596252441406,25.4696826934814,45.4420051574707,0.444296330213547,1.01101803779602,42.7389831542969,43.7271614074707,40.6117935180664,44.3116188049316,26.7345771789551,47.5842819213867,42.6892433166504,44.4162178039551,33.9244995117188,30.8701057434082,30.6922969818115,40.3042297363281,0.467044174671173
538.950012207031,38.0414657592773,40.0830688476562,41.7164192199707,38.754035949707,28.9552841186523,39.0571174621582,0.485776454210281,0.335922718048096,45.2327423095703,41.7525024414063,38.2744979858398,44.518684387207,27.8419208526611,43.3507804870605,40.6537170410156,38.4769134521484,36.9032859802246,28.0793132781982,28.2943325042725,35.5970191955566,0.786242425441742
540,39.7708740234375,42.2865943908691,40.723575592041,38.7880020141602,30.0373935699463,40.9873924255371,0.374399393796921,0.924894750118256,40.8781852722168,41.3930778503418,42.7635231018066,47.4020500183105,26.7717132568359,39.7275390625,40.1188697814941,38.0068778991699,32.10546875,28.0496788024902,26.9422187805176,39.6367950439453,0.217890813946724
541.039978027344,36.7658843994141,37.3563804626465,38.705982208252,39.0393371582031,26.4925136566162,42.4267921447754,0.932090580463409,0.399110555648804,38.7926445007324,36.4748306274414,37.9501800537109,39.8937683105469,25.6421222686768,38.5145606994629,39.6314125061035,36.1349754333496,36.3911895751953,27.6440696716309,27.3504276275635,35.920955657959,0.629996538162231
541.940002441406,32.9186477661133,35.8848838806152,34.3864631652832,39.497200012207,26.6552028656006,37.5724411010742,0.384656488895416,0.42854917049408,39.5789756774902,37.4525413513184,34.4841995239258,38.817699432373,23.2416534423828,35.7862319946289,41.1296844482422,37.7913246154785,36.0243797302246,24.5162143707275,27.2326717376709,34.9184226989746,0.375338315963745
542.97998046875,34.3897132873535,36.8556709289551,34.8317947387695,36.5160179138184,28.4675598144531,38.4405937194824,-0.0193738378584385,1.02671468257904,38.4937705993652,38.2909622192383,37.5096244812012,36.7578392028809,21.7555122375488,34.0866508483887,36.9840812683105,39.311580657959,29.7943172454834,27.5949535369873,24.9850826263428,35.4082527160645,0.785363674163818
544.02001953125,37.2631721496582,32.9567604064941,33.139232635498,32.8004112243652,25.4652671813965,34.8026657104492,0.823342740535736,0.613096535205841,34.6601448059082,34.6060218811035,31.0821342468262,35.4264678955078,22.7759571075439,35.6301307678223,36.7801704406738,35.0411911010742,32.9652786254883,24.9893741607666,22.808069229126,31.9597206115723,0.425513803958893
545.070007324219,34.7706489562988,33.0722351074219,31.9414539337158,35.0870552062988,23.7159671783447,33.6485557556152,0.721883654594421,0.976829528808594,36.920783996582,31.7270984649658,33.4331970214844,32.0111885070801,20.3162746429443,30.1757144927978,33.2221374511719,31.8574504852295,28.6178665161133,24.6287040710449,24.252384185791,34.5746650695801,0.274550825357437
545.969970703125,34.0973281860352,31.845760345459,31.8774318695068,31.3729305267334,21.2194728851318,33.4639320373535,0.488582074642181,1.32642197608948,33.290599822998,32.1794509887695,32.7038307189941,34.5901794433594,21.3916835784912,29.1200065612793,36.9586067199707,35.0265960693359,29.985387802124,25.9688873291016,23.399112701416,29.190242767334,0.400667786598206
547.010009765625,31.2787628173828,31.5879516601562,32.543701171875,31.5259437561035,23.874626159668,31.131591796875,0.800336122512817,0.537380158901215,35.0585784912109,31.8771896362305,30.2586898803711,31.5874786376953,18.0975799560547,29.1726531982422,33.0353584289551,32.456672668457,25.540397644043,22.4832000732422,23.306245803833,26.2852516174316,0.638372778892517
548.049987792969,29.1410751342773,28.8957290649414,28.5493125915527,33.4357643127441,23.7799320220947,29.935604095459,0.685415625572205,0.893623113632202,31.3628387451172,31.9412307739258,33.0902481079102,31.9469795227051,17.3052597045898,33.7739791870117,36.5719451904297,28.5708026885986,25.3717308044434,20.6455173492432,20.5682182312012,28.7022151947021,0.836320161819458
548.950012207031,28.5044574737549,28.9032135009766,28.4003620147705,33.741397857666,20.1739597320557,31.3412475585937,1.02911460399628,1.73934650421143,30.3095359802246,25.3088207244873,26.8787803649902,29.20969581604,20.9326038360596,27.9690113067627,31.2082042694092,25.2244472503662,29.5004444122314,18.6614036560059,17.7833938598633,24.4004383087158,0.207494705915451
550,26.5858860015869,25.4043807983398,32.0402221679687,29.4343223571777,20.3286724090576,26.7678089141846,0.583219349384308,0.612252712249756,29.334924697876,28.9301109313965,27.8241024017334,29.0961589813232,16.8934268951416,27.574426651001,28.2173671722412,29.4386940002441,24.6338081359863,21.8277168273926,18.6144351959229,29.6933269500732,0.765225231647491

Sample A1
Collection Time: 22-May-24 2:43:05 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
