Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample A6,,Sample A7,,Sample A8,,Sample A9,,Sample B1,,Sample B2,,Sample B3,,Sample B4,,Sample B5,,Sample B6,,Sample B7,,Sample B8,,Sample B9,,Sample C1,,Sample C2,,Sample C3,,Sample C4,,Sample C5,,Sample C6,,Sample C7,,Sample C8,,Sample C9,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
19.00083351,624.0283813,19.02252007,627.3927612,19.04335403,629.9959106,19.06468773,692.0419312,19.08452225,668.1317749,19.10573006,718.4882202,19.12700081,742.6500854,19.14741707,746.7263794,19.16824913,744.8336792,19.36066628,56.36387634,19.34025002,51.7890892,19.31972885,72.84020233,19.29818726,65.55595398,19.27750015,64.06678009,19.25650024,78.99703217,19.23583412,63.85453033,19.21533394,64.05355072,19.19464493,88.33485413,19.38618851,462.7745667,19.40668678,431.2944641,19.42756271,427.0584106,19.44883347,537.1026611,19.46947861,537.8303223,19.49066544,513.2871704,19.51099968,542.4837036,19.53173065,524.9089355,19.55306244,530.3920288,
20.00083351,621.6229248,20.0212307,617.7970581,20.04241753,622.1380615,20.06298065,707.0350952,20.08400154,686.1525269,20.10500145,712.5396118,20.12568855,735.390625,20.14702225,750.3167725,20.16789627,745.3637695,20.359478,54.74649429,20.33833504,50.30942535,20.31764603,70.07643127,20.29731178,60.23789215,20.27566719,66.57985687,20.25531197,81.76174164,20.23449898,67.37212372,20.21308327,64.99106598,20.19247818,84.71820831,20.38385391,459.6055603,20.40518761,445.4638672,20.42575073,416.8492737,20.4469986,546.2542725,20.46783257,542.2555542,20.4885006,534.6744995,20.50933456,556.7949219,20.53035545,545.3417969,20.55072784,536.9684448,
21.00083351,631.5802612,21.02156258,615.7805176,21.04291534,627.8772583,21.06331253,690.2658081,21.08464622,661.3187256,21.10481071,713.8049927,21.12614632,741.7402954,21.14633369,755.7368164,21.16772842,741.9794922,21.36114502,59.98706436,21.34083176,54.98771667,21.31981277,69.9648819,21.29897881,66.66268921,21.27685356,66.27789307,21.25616646,82.62476349,21.23533249,66.66585541,21.21466637,68.07576752,21.19431114,85.19396973,21.38772964,486.8726196,21.40881348,435.8120422,21.42956352,437.4383545,21.45075035,537.0861206,21.47175026,538.8374023,21.49264526,543.3689575,21.51364517,548.9017944,21.53464508,545.4694824,21.55581284,532.2316284,
22.00083351,625.6083984,22.02135468,619.7935791,22.04247856,622.1777954,22.06298065,695.3532104,22.08347893,662.2597656,22.10414696,716.1616211,22.12531281,736.4616699,22.14583397,740.4478149,22.1672287,749.9880371,22.36114502,56.91038132,22.34018707,50.98816681,22.31916618,72.17769623,22.29783249,66.7521286,22.27700043,66.23287201,22.25641632,79.08268738,22.2356472,68.70475769,22.21497917,65.89318085,22.19364548,81.11802673,22.3876667,478.6363525,22.40866661,469.2937317,22.4290638,437.4807129,22.449646,562.8225098,22.47066689,562.2055054,22.49147987,543.1738892,22.51283455,560.2911377,22.53347969,551.1590576,22.5544796,550.0170288,
23.00083351,633.9158325,23.02248001,602.6135254,23.043396,643.4307251,23.0643959,696.8637085,23.08485603,677.7979126,23.10597992,739.647583,23.1264782,735.1328735,23.14764595,744.4608765,23.16831207,740.6291504,23.36131096,56.87287521,23.34102249,55.27842331,23.31949997,70.86265564,23.29918861,64.60458374,23.27800179,66.49382782,23.2578125,80.41164398,23.23664474,65.70791626,23.21564484,64.97073364,23.19447899,84.36869812,23.3859787,484.8635254,23.40697861,463.9119873,23.42814445,448.8369751,23.44799995,560.0350342,23.4695015,556.2391357,23.48999977,548.6993408,23.51083374,571.8650513,23.53206253,563.5419922,23.55268669,554.7131348,
24.00083351,613.4784546,24.0204792,630.0465698,24.04198074,633.9899292,24.06266594,704.2092285,24.08306313,671.3995972,24.10318756,725.4767456,24.12458229,746.8579102,24.14589691,758.8843994,24.16625023,753.0371704,24.35733223,54.49119949,24.33697891,50.49501419,24.31547928,67.75031281,24.29514503,64.19665527,24.27414513,63.63160324,24.25322914,84.02427673,24.23285294,66.84553528,24.21216583,60.65878296,24.19083214,84.7330246,24.38348007,492.0902405,24.40481186,465.0314636,24.42547989,449.5404968,24.44647789,549.6393433,24.46697998,572.314209,24.4876461,565.2565918,24.50864601,574.3388062,24.52914619,564.8987427,24.54966545,535.2684937,
25.00083351,630.4190063,25.02166748,629.7258911,25.04302216,640.5609741,25.06322861,697.4904785,25.08431244,671.0914917,25.10466766,691.5889893,25.12600136,746.8842773,25.14650154,741.2384033,25.16766739,734.2677612,25.36001968,58.75154495,25.33950043,52.37132645,25.31850052,70.07025909,25.29785347,64.04218292,25.27683258,65.72029877,25.25631332,79.07529449,25.23514557,66.50083923,25.21464729,63.3669281,25.19347954,84.97016144,25.3856678,524.8080444,25.406147,472.3821411,25.42631149,448.0270081,25.44766617,559.387085,25.46814537,574.8323975,25.48914528,572.230896,25.50981331,577.1651611,25.53100014,584.9490356,25.55166626,567.4782715,
26.00083351,621.7525024,26.02158356,615.0266113,26.04198074,614.7015991,26.06264687,673.9771118,26.08316612,670.5266724,26.10416603,719.1508179,26.12483406,740.4386597,26.14589691,759.270874,26.16647911,739.4164429,26.36008263,53.76691818,26.33939552,50.62763977,26.31799889,70.38274384,26.29747963,63.48070526,26.27647972,69.02890778,26.25539589,80.5308075,26.23464584,65.35214996,26.21414566,62.01742172,26.19302177,89.63608551,26.38616753,492.5771179,26.40756226,468.7698059,26.42806244,456.5493164,26.44885445,564.9862671,26.46935463,577.2280273,26.49041748,572.3403931,26.51206207,579.6759644,26.53241539,598.7076416,26.55358315,569.1019287,
27.00083351,629.8508301,27.02133369,602.5357666,27.04199982,621.2672729,27.06316757,702.9498291,27.08368683,682.6707764,27.1047287,726.9304199,27.12597847,753.795105,27.14697838,764.12146,27.16781235,739.6181641,27.36102104,54.45871735,27.34083176,51.53578186,27.31981277,70.82028198,27.29850006,66.96782684,27.27814484,68.04934692,27.25766563,79.21614075,27.23652077,67.19545746,27.21535492,69.181633,27.19366646,86.17210388,27.38781357,496.8444214,27.40816689,470.8988342,27.42935371,465.4680176,27.45031357,577.992981,27.47068596,590.4056396,27.49214745,576.6598511,27.51333427,579.2766113,27.53414536,581.3873901,27.55464745,585.3005981,
28.00083351,622.6942749,28.02050018,608.6099243,28.04118729,637.0613403,28.06201935,705.5148315,28.0830822,667.5887451,28.10448074,711.0509033,28.12497902,713.9862061,28.14606285,758.0804443,28.1668129,722.8511963,28.36006355,58.35161972,28.3388958,51.68576431,28.3184166,66.96962738,28.29714584,64.36882782,28.27666664,68.64653778,28.25552177,80.92672729,28.23483276,71.28145599,28.21418571,62.20278168,28.19316673,85.07260895,28.38464546,503.0453186,28.40597916,485.7198181,28.42702103,466.9127502,28.44756317,567.5767212,28.46818924,594.6734009,28.48866653,594.0856934,28.50968742,597.2506104,28.53091621,590.7211914,28.55191612,597.7817993,
