Wavelength (nm),Intensity (a.u.),Z Axis,
,Sample A1,Sample A2,Sample A3,Sample B3,Sample B2,Sample B1,Sample C1,Sample C2,Sample C3
603.969970703125,1.31113481521606,28.9727611541748,9.83982849121094,12.8341989517212,27.3088150024414,1.9328681230545,1.56868422031403,36.3235969543457,16.6565990447998
605,0.893870949745178,22.2868461608887,12.7750854492187,14.3600263595581,31.8273448944092,2.55466771125793,2.11164379119873,29.0439224243164,12.778244972229
606.02001953125,0.188014104962349,22.245138168335,13.9967756271362,17.230785369873,36.3512306213379,1.15321254730225,1.74367916584015,32.2472763061523,14.4684419631958
607.049987792969,0.596502125263214,28.6855297088623,12.7949199676514,12.6419544219971,31.6134166717529,1.43286669254303,1.16463255882263,35.2096557617188,11.9963302612305
607.940002441406,0.813529253005981,22.8110809326172,15.168041229248,13.4120435714722,33.7730979919434,1.03206610679626,0.780917227268219,38.2403678894043,13.0659370422363
608.969970703125,0.899211287498474,26.2594585418701,14.2140865325928,12.0325984954834,32.5398178100586,1.66886043548584,2.0376250743866,35.8945846557617,10.4956846237183
610,1.30598819255829,31.3681392669678,11.2378396987915,11.3671646118164,31.9307746887207,1.65590333938599,1.77871787548065,32.1254692077637,14.385217666626
611.010009765625,1.27434480190277,29.442964553833,9.96431064605713,11.7900552749634,30.8215923309326,1.09981429576874,2.15672183036804,29.0261726379395,12.9472208023071
612.02001953125,0.843839943408966,31.9169120788574,10.3296327590942,11.1141233444214,28.0440196990967,4.68757581710815,2.56057190895081,26.3268947601318,10.8854932785034
613.039978027344,0.953055858612061,20.639554977417,10.7040224075317,15.8834533691406,28.7158012390137,2.19369888305664,0.796980857849121,29.0664138793945,13.4876146316528
614.049987792969,1.94050741195679,24.1140995025635,10.1903190612793,12.1793823242187,25.1808071136475,0.539906084537506,0.394770443439484,28.4425849914551,13.8609275817871
615.070007324219,0.849477291107178,25.0805721282959,10.204327583313,8.85379886627197,31.5355281829834,2.12791395187378,-0.149510353803635,29.3701095581055,15.867956161499
615.940002441406,0.942273378372192,24.3597755432129,10.3858976364136,11.1540212631226,25.710319519043,2.32209038734436,0.493548631668091,32.9479370117188,11.2498455047607
616.950012207031,0.72877448797226,23.7340621948242,8.68388652801514,15.4648818969727,25.3110866546631,3.3198344707489,0.372189968824387,26.5015621185303,9.9784688949585
617.969970703125,0.707230806350708,24.5166320800781,9.62299919128418,12.3641815185547,22.5331497192383,1.76086068153381,0.955376863479614,27.5874881744385,9.81335830688477
618.97998046875,1.18113148212433,21.8898487091064,8.97873115539551,12.2060422897339,21.8630256652832,0.515766024589539,2.02146625518799,25.4221420288086,7.05882358551025
620,0.337303131818771,18.3138771057129,8.0061731338501,7.4407172203064,20.9556121826172,0.898515105247498,0.943898499011993,24.7959003448486,7.03956460952759
621.02001953125,0.429792195558548,21.3461074829102,8.087571144104,8.31406688690186,22.7678680419922,0.14187416434288,1.07524311542511,17.8979682922363,3.97456288337708
622.049987792969,1.26461458206177,15.2517366409302,9.03383827209473,10.710072517395,22.2467269897461,0.920766830444336,0.117638751864433,26.3490467071533,9.13035202026367
622.940002441406,0.478789627552032,22.7039909362793,8.47037887573242,7.64359045028686,14.9916191101074,1.1828556060791,0.525661885738373,18.7160453796387,4.34143114089966
623.969970703125,0.762982964515686,21.4343204498291,7.31969356536865,8.56019496917725,19.4444446563721,0.679141044616699,1.0479564666748,23.6096172332764,10.7019271850586
625,0.411921501159668,16.206995010376,7.21311473846436,10.4151668548584,14.6680822372437,0.206507280468941,1.02910196781158,21.6145839691162,7.70604276657105
626.02001953125,0.643316626548767,16.3078117370605,8.26267623901367,6.24517583847046,18.8354530334473,0.694710671901703,1.44625163078308,21.6524085998535,6.79404544830322
627.049987792969,0.907441020011902,15.8045253753662,9.38597965240478,10.7596302032471,16.1252422332764,0.728579759597778,1.05182635784149,16.3028202056885,7.1004786491394
627.940002441406,1.29555034637451,13.1218843460083,5.54568099975586,6.62251663208008,12.5480766296387,1.72998249530792,1.17006540298462,19.3624095916748,11.1880407333374
628.969970703125,0.879357099533081,18.7615032196045,4.91764163970947,7.84022283554077,18.0759429931641,-0.142129570245743,0.347053527832031,16.090877532959,6.3147554397583
630,1.182204246521,11.6789407730103,6.10213327407837,7.18435096740723,18.9651145935059,0.0476292558014393,0.501932442188263,13.7709112167358,7.19641590118408
631.010009765625,-0.0497017912566662,12.2818031311035,5.59907579421997,6.34571266174316,11.1357507705688,1.19069862365723,0.240222930908203,16.3896102905273,8.5825366973877
632.02001953125,1.37134611606598,13.6443977355957,7.47970676422119,7.55770540237427,14.1487150192261,0.747873187065124,0.196213096380234,15.9113273620605,8.26290607452393
633.039978027344,1.02030909061432,12.0576610565186,6.4330620765686,6.43470525741577,13.6207513809204,0.807847678661346,2.3440272808075,14.7309322357178,6.32612609863281
634.049987792969,0.634332001209259,10.6594791412354,6.6561484336853,8.77990341186523,14.5022592544556,0.324029058218002,1.09401559829712,10.8515377044678,10.1258563995361
635.070007324219,0.550055027008057,13.9858474731445,6.63139867782593,9.43692207336426,8.58197593688965,0.983464062213898,0.567671120166779,14.985107421875,7.2994441986084
635.940002441406,0.55484527349472,15.0423831939697,5.15526008605957,6.34142780303955,14.8919277191162,1.54132831096649,1.77325642108917,15.3204298019409,12.1865472793579
636.950012207031,1.7430157661438,11.4123039245605,6.17314195632935,7.21432447433472,6.96481800079346,1.09908485412598,0.269865781068802,17.2206935882568,12.5687532424927
637.969970703125,1.21074533462524,8.67257499694824,7.60698890686035,7.91252040863037,15.7935466766357,0.641116976737976,0.675911903381348,12.9013967514038,9.77090549468994
638.97998046875,0.312996596097946,8.86446857452393,9.00157737731934,9.19999980926514,15.0767993927002,0.924061119556427,1.16794574260712,15.0122051239014,10.8453102111816
640,0.387625068426132,10.5870800018311,8.65212917327881,11.4244747161865,7.65137958526611,0.739389717578888,0.620525062084198,11.0238809585571,8.40117931365967
641.010009765625,0.696144819259644,9.81892681121826,7.56517362594605,11.4691295623779,11.9612731933594,0.470466464757919,0.520759403705597,11.7421464920044,10.7191667556763
642.02001953125,0.215177163481712,9.0531702041626,10.4660243988037,11.4636783599854,16.3073596954346,1.89841175079346,1.08795511722565,9.59025573730469,8.59447002410889
643.039978027344,-0.0239028595387936,9.58624076843262,6.83393287658691,11.5337247848511,10.4058017730713,0.946234464645386,0.583812057971954,9.26469135284424,13.1252555847168
644.049987792969,0.51167094707489,8.548020362854,8.5686092376709,10.4151935577393,10.9384260177612,0.947544872760773,0.144791141152382,9.12597560882568,10.5434474945068
645.070007324219,0.714302718639374,5.39387273788452,9.07578277587891,11.3796997070312,7.26219987869263,0.544338881969452,0.70655882358551,9.0883674621582,9.25728607177734
645.940002441406,1.24660301208496,7.82970428466797,9.45863437652588,14.5577754974365,10.0290250778198,1.30271947383881,1.28850889205933,7.23791217803955,9.89957618713379
646.950012207031,0.202994167804718,10.8855123519897,15.0599451065063,11.2820262908936,13.991005897522,0.113900408148766,0.477497905492783,8.84341144561768,10.3359813690186
647.969970703125,0.798007428646088,7.57830142974854,14.5052881240845,15.8245363235474,7.68810987472534,1.55083847045898,0.495119541883469,8.38081645965576,13.8690738677979
648.97998046875,0.659372866153717,8.74454975128174,13.4945583343506,18.52028465271,8.80201435089111,0.381061255931854,1.09897816181183,8.93270397186279,19.6183013916016
650,0.329480946063995,8.52300071716309,14.4359426498413,18.4190692901611,11.2024269104004,1.03802049160004,1.45828354358673,9.47490215301514,15.7697420120239
651.010009765625,-0.0488555580377579,6.42108011245727,16.4919300079346,16.505407333374,7.61759662628174,0.459738403558731,0.791728794574738,9.1800537109375,16.229362487793
652.02001953125,0,11.1211442947388,17.0239753723145,24.9964008331299,8.87423324584961,0.797579109668732,0.769912719726563,9.47786521911621,16.8906307220459
653.039978027344,0.954653978347778,7.92700433731079,20.0704555511475,18.8238582611084,8.79573345184326,0.0500763654708862,-0.0979647785425186,9.69586849212647,21.7551536560059
654.049987792969,0.882772982120514,10.8775768280029,15.0114917755127,21.5056324005127,7.36867666244507,-0.0727819725871086,0.774030089378357,12.3203773498535,19.3991737365723
655.070007324219,-0.0744805037975311,10.0725736618042,21.6322746276855,24.9482688903809,12.4811449050903,0.731676518917084,1.15104532241821,8.84301853179932,19.9850921630859
655.940002441406,-0.0527941286563873,8.79104137420654,19.4220180511475,22.6499214172363,8.0988712310791,1.14046764373779,-0.0235938094556332,7.62370872497559,21.7275314331055
656.950012207031,1.02752816677094,8.43734359741211,21.3595142364502,26.244514465332,15.1688938140869,0.374391615390778,1.48254311084747,9.95683765411377,22.6679286956787
657.969970703125,-0.142146408557892,10.1610975265503,22.1018619537354,28.3957633972168,9.55624675750732,0.0724217817187309,0.296831339597702,10.7942676544189,28.6636390686035
658.97998046875,0.777513384819031,8.78465938568115,25.9998588562012,28.9377727508545,8.74901390075684,0.213209509849548,0.633683800697327,13.2829074859619,27.0077838897705
660,-0.942928016185761,7.81691932678223,22.0666255950928,25.324987411499,6.31633949279785,1.19465756416321,0.281987994909286,7.10535192489624,32.4799041748047
661.010009765625,0.414119005203247,10.3934841156006,23.3524837493896,32.414794921875,11.3791961669922,0.191525012254715,0.556990206241608,9.3222074508667,30.7373657226562
662.02001953125,0.21815536916256,9.22657489776611,25.0620422363281,32.349796295166,10.4103593826294,0.741662263870239,-0.0962857753038406,8.37657356262207,34.9990501403809
663.039978027344,0.314017236232758,5.41344547271729,21.9182586669922,32.0191078186035,8.74202919006348,-0.146634727716446,0.608685493469238,10.281307220459,30.1611709594727
664.049987792969,1.28302609920502,10.4521751403809,22.8264446258545,32.415641784668,13.5799579620361,0.687660038471222,0.376426309347153,8.88206768035889,29.2537727355957
665.070007324219,0.499274879693985,14.6689119338989,25.8715553283691,27.8073348999023,9.95181465148926,0.846965491771698,0.817948162555695,9.67028903961182,28.0729446411133
665.940002441406,0.312537580728531,10.3988676071167,22.5921802520752,36.0748329162598,10.2380342483521,0.122393026947975,0.0938482508063316,9.427170753479,27.61741065979
666.950012207031,0.66704785823822,8.75643634796143,27.2234039306641,23.9638214111328,8.23351573944092,0.0739225819706917,0.644729912281036,10.8708229064941,32.2461433410645
667.969970703125,0.0475149676203728,6.97538280487061,24.3719539642334,30.9170188903809,9.22228622436523,1.92122948169708,0.188341662287712,10.0836029052734,29.8397636413574
668.97998046875,0.357542961835861,8.57008457183838,23.5021514892578,32.7547874450684,9.27310085296631,0.709773540496826,0.0927622243762016,10.7321338653564,29.2886066436768
670,0.269185572862625,9.71128559112549,23.9932060241699,26.5432815551758,16.2468185424805,0.727921664714813,1.68708276748657,11.8335018157959,23.6435565948486

Sample A1
Collection Time: 04-Sep-23 4:15:06 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 04-Sep-23 4:14:00 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample A2
Collection Time: 04-Sep-23 4:15:27 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 04-Sep-23 4:14:00 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample A3
Collection Time: 04-Sep-23 4:15:38 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 04-Sep-23 4:14:00 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample B3
Collection Time: 04-Sep-23 4:15:49 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 04-Sep-23 4:14:00 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample B2
Collection Time: 04-Sep-23 4:16:01 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 04-Sep-23 4:14:00 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample B1
Collection Time: 04-Sep-23 4:16:13 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 04-Sep-23 4:14:00 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample C1
Collection Time: 04-Sep-23 4:16:24 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 04-Sep-23 4:14:00 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample C2
Collection Time: 04-Sep-23 4:16:36 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
