Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample A6,,Sample A7,,Sample A8,,Sample A9,,Sample A10,,Sample A11,,Sample A12,,Sample C1,,Sample C2,,Sample C3,,Sample C4,,Sample C5,,Sample C6,,Sample C7,,Sample C8,,Sample C9,,Sample C10,,Sample C11,,Sample C12,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
0.0008333333535,120.5313034,0.02166666649,49.14342117,0.04145833105,57.7361908,0.06129166856,54.3478241,0.08104167134,74.30917358,0.1018749997,340.4563904,0.1216666698,745.3297729,0.1424999982,635.7618408,0.1622916758,719.7039185,0.1821250021,809.4456787,0.2018750012,708.7872314,0.2227083296,754.583252,0.4799999893,88.78022766,0.4602083266,83.21323395,0.4393749833,80.35918427,0.4196249843,230.7868042,0.3997916579,217.9078979,0.3799999952,217.2417755,0.359166652,367.6756897,0.3393749893,346.3497925,0.3185833395,354.3515015,0.2987916768,423.2415466,0.2789583206,352.3493652,0.2591666579,387.8665771,
0.5164583325,118.2694168,0.5362917185,48.04486084,0.5560416579,60.01437759,0.5768749714,54.10440826,0.5966666341,69.8928833,0.6175000072,336.6947021,0.6372916698,747.7832642,0.6571250558,648.7431641,0.6768749952,714.3399658,0.6977083087,820.6019897,0.7174999714,726.1491089,0.7372916341,747.7446899,0.9946250319,91.88942719,0.974791646,84.2997818,0.9549999833,80.36664581,0.9352083206,224.7289276,0.9143750072,220.1817322,0.8946250081,219.3869781,0.8747916818,369.567688,0.8549999595,336.8764954,0.834166646,356.6184998,0.8143749833,419.7323914,0.7935416698,363.4945374,0.7738333344,381.9066772,
1.033187509,119.4614563,1.033187509,119.4614563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

