Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample A6,,Sample A7,,Sample A8,,Sample A9,,Sample A10,,Sample A11,,Sample A12,,Sample C1,,Sample C2,,Sample C3,,Sample C4,,Sample C5,,Sample C6,,Sample C7,,Sample C8,,Sample C9,,Sample C10,,Sample C11,,Sample C12,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
0.0008333333535,111.5504227,0.02066666633,43.18494034,0.04045833275,50.4430542,0.06129166856,54.06850052,0.08102083206,67.16814423,0.100833334,322.5022888,0.1216666698,672.9192505,0.1414583325,583.4785156,0.1612916589,637.366394,0.1810208261,728.1416626,0.2018541694,634.0757446,0.2216666639,673.1362915,0.4789583087,83.29521179,0.459166646,76.23078918,0.4393541515,74.5192337,0.418520838,208.258606,0.3987916708,189.73349,0.3789583147,207.0928955,0.359166652,334.3075867,0.3383333087,306.1371155,0.318520844,313.0693359,0.2976875007,387.8283386,0.2779583335,321.4189453,0.2581250072,350.1372986,
0.5154583454,106.4433289,0.5351875424,41.72705841,0.5560208559,52.31134033,0.575791657,50.10826874,0.59662503,63.66700745,0.6164582968,312.594696,0.6362916827,663.1531372,0.6560208797,584.0094604,0.6768541932,633.6165771,0.6966249943,731.0908203,0.7164583206,636.6635132,0.7362917066,679.638916,0.9956249595,80.92596436,0.9757916927,75.95469666,0.9560208917,73.32044983,0.9351875186,211.2799377,0.9154166579,193.8379517,0.8956249952,194.6882172,0.8757916689,325.8812866,0.8549583554,307.0680237,0.8351875544,306.8211975,0.8154166341,380.6517639,0.7956249714,325.6775513,0.7747916579,351.2198792,
1.032104135,108.3908157,1.051874995,40.62859344,1.072708368,50.39697647,1.092520833,47.27907944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

