Wavelength (nm),Intensity (a.u.),Z Axis,
,Sample A1,Sample A2,Sample A3,Sample B3,Sample B2,Sample B1,Sample C1,Sample C2,Sample C3,Sample A1,Sample A2,Sample A3,Sample B3,Sample B2,Sample B1,Sample C1,Sample C2,Sample C3,Sample A1,Sample A2,Sample A3,Sample B3,Sample B2,Sample B1,Sample C1,Sample C2,Sample C3
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
593.969970703125,1.6024010181427,34.9033813476562,13.0609903335571,15.8141651153564,35.7515335083008,1.58156883716583,3.45810103416443,36.624683380127,16.203161239624,0.901781022548676,44.1787796020508,19.4517917633057,15.3127431869507,41.1383857727051,0.540438950061798,2.17344045639038,46.5949821472168,18.2460269927979,-0.0740612745285034,31.9795722961426,17.8627548217773,17.5273036956787,43.0388221740723,2.24708580970764,1.91004168987274,45.8993453979492,21.477237701416
595,2.58011627197266,30.9210357666016,14.2406644821167,13.1951217651367,38.6056976318359,1.71333348751068,1.33039832115173,43.5312156677246,12.4991073608398,1.10169076919556,38.6722984313965,19.0385761260986,16.1309223175049,36.7195320129395,1.50992226600647,1.85808849334717,57.27587890625,20.7147636413574,0.11787448823452,34.6581649780273,17.9949836730957,14.9991874694824,45.5667381286621,1.6094673871994,1.68173217773438,47.0573463439941,17.3358764648438
596.02001953125,2.11049032211304,29.5251598358154,10.2803735733032,16.0015335083008,32.835750579834,1.8148387670517,1.2995138168335,41.2977981567383,16.2230186462402,1.45111560821533,36.1997413635254,17.4216041564941,18.8386478424072,45.2489738464355,1.41826927661896,1.58670890331268,54.670825958252,16.3704948425293,3.40448141098022,31.3683185577393,26.3003692626953,13.6973161697388,41.7296295166016,1.57565498352051,1.51943206787109,48.9320945739746,16.2667446136475
597.049987792969,2.18486976623535,29.199893951416,12.8525876998901,21.3514556884766,34.5716018676758,2.01612901687622,0.856045544147491,36.8157768249512,15.1303539276123,3.34678602218628,40.2662162780762,18.9410438537598,16.2773056030273,43.9593849182129,1.74142229557037,0.616376638412476,48.6940002441406,19.5141105651855,0.934691488742828,39.207145690918,17.4075298309326,17.2910671234131,35.6578521728516,2.21414661407471,1.64599514007568,37.3197822570801,19.1308917999268
597.940002441406,2.43428659439087,33.8101425170898,14.1019296646118,15.8829164505005,34.7406158447266,3.02199077606201,2.37457799911499,38.6258888244629,14.1214637756348,2.11040210723877,36.5063018798828,14.9136390686035,14.7005662918091,35.5085906982422,1.36715412139893,1.04233300685883,41.36376953125,17.6705703735352,1.72331249713898,39.3454284667969,16.1948146820068,15.26828956604,39.9277458190918,1.76235508918762,2.4250864982605,44.1727752685547,18.2292251586914
598.969970703125,3.19795322418213,38.7576446533203,8.88334178924561,14.0804462432861,32.7118339538574,2.50547313690186,1.25768578052521,30.344539642334,11.7342166900635,0.708959758281708,41.3809967041016,14.6319942474365,14.0514087677002,42.2161064147949,0.261090397834778,1.93159329891205,49.8280982971191,17.737865447998,3.13317155838013,42.7469520568848,18.6612091064453,19.8631114959717,47.8899192810059,2.0096173286438,1.38273024559021,41.1385688781738,13.2854747772217
600,1.35063421726227,32.5041847229004,12.9863872528076,14.852424621582,38.1551971435547,0.885994136333466,1.57099986076355,39.1879348754883,10.8964242935181,2.34138965606689,39.2979698181152,13.696964263916,15.7003679275513,41.7857246398926,1.33473837375641,3.48820304870605,38.4677276611328,19.2951850891113,2.68591570854187,32.9042205810547,16.8025283813477,14.2466011047363,38.9596939086914,1.99322772026062,1.32227432727814,37.5615768432617,18.8110427856445
601.02001953125,2.64875602722168,27.496524810791,10.2667388916016,18.8816795349121,35.9423599243164,0.791328966617584,1.31037068367004,31.2093620300293,13.4944190979004,2.09330868721008,45.7993469238281,14.4570150375366,17.0227127075195,34.6931915283203,0.961284279823303,1.32059895992279,43.4294204711914,17.0409965515137,1.84674477577209,43.6526527404785,18.0678825378418,14.3240604400635,34.2511405944824,1.0856192111969,1.39262616634369,43.7613754272461,18.5339183807373
602.049987792969,1.32409620285034,33.6343116760254,16.1553993225098,12.3944463729858,37.3634872436523,2.32733082771301,1.558429479599,29.9921607971191,13.0061464309692,1.06683874130249,39.3413696289063,18.8861637115479,17.1122741699219,36.008430480957,0.910245060920715,2.89347624778748,39.4080810546875,16.8371257781982,2.4182288646698,33.8507308959961,13.2917814254761,20.7143878936768,45.2309455871582,2.60580253601074,1.50786244869232,43.4007987976074,13.2336149215698
602.940002441406,1.08526396751404,29.485258102417,8.90942859649658,15.1354627609253,33.7763900756836,1.87528192996979,0,34.241771697998,10.9792976379395,1.58908665180206,32.5008392333984,13.462441444397,13.571478843689,40.7862892150879,1.64904451370239,1.11313736438751,47.1123161315918,19.836612701416,2.41414999961853,36.8119125366211,16.2207698822021,11.2057590484619,39.6523513793945,2.38675355911255,0.843585252761841,42.1672706604004,13.6065502166748
