Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample A6,,Sample A7,,Sample B1,,Sample B2,,Sample B3,,Sample B4,,Sample B5,,Sample B6,,Sample B7,,Sample C1,,Sample C2,,Sample C3,,Sample C4,,Sample C5,,Sample C6,,Sample C7,,
9.000833511,372.8934021,9.020083427,388.9687195,9.041208267,415.2116394,9.062208176,382.5965576,9.08354187,414.2885132,9.10387516,31.76391411,9.124375343,41.67363739,9.275208473,362.2145996,9.254041672,374.7228394,9.233208656,360.8512573,9.212561607,379.2695313,9.191228867,379.789856,9.170395851,35.66989517,9.149729729,32.31647491,9.299208641,387.0979309,9.320708275,353.1239014,9.341312408,355.0703735,9.362542152,355.2134705,9.383208275,353.8132324,9.404479027,35.28453064,9.425729752,43.27400208,
10.00083351,365.3661194,10.0215416,383.5464478,10.04206276,408.9126282,10.06306267,385.9234924,10.08395767,412.9075012,10.10429192,32.2729187,10.12545872,41.45490646,10.27747917,372.9737549,10.2561245,377.1711121,10.23504162,363.1044922,10.2145834,370.6785889,10.19370842,379.7104492,10.17320824,36.63967514,10.15204144,30.56871605,10.30372906,376.9232483,10.32458305,347.9747314,10.34545803,348.3945007,10.36637497,343.7954407,10.38754177,356.1889343,10.40856266,35.59257126,10.42908287,45.59990311,
11.00083351,358.7843933,11.02156258,375.5428772,11.04289532,408.7644958,11.06379223,386.7102356,11.0840826,414.1984863,11.10508347,31.08119392,11.12629223,39.25357819,11.2787075,378.5065613,11.25737476,369.6208496,11.23637486,366.1256104,11.21572876,376.2260437,11.19520855,374.4165039,11.17404175,35.36153793,11.15304184,36.23567581,11.30454159,383.133667,11.32539558,344.9812622,11.34658337,359.8323364,11.36762524,356.1333923,11.38775063,356.4606323,11.40947914,34.38280869,11.43054199,44.42131805,
12.00083351,370.7257385,12.02070808,379.2711182,12.04191685,403.830719,12.06304073,385.0626221,12.083395,413.2125549,12.10431194,30.09281731,12.12562466,42.15274048,12.27537537,371.0028381,12.25387478,361.0154419,12.23322964,365.651947,12.21239662,386.1691895,12.19187546,377.614563,12.17054176,36.18552017,12.14956284,33.77051926,12.3017292,392.7268372,12.3222084,337.6843262,12.34322929,357.775238,12.3637085,344.5872498,12.38489628,350.4689026,12.4055624,37.73353958,12.42625046,46.38761139,
13.00083351,361.2112427,13.0206461,384.2570801,13.04204178,397.1641235,13.06304073,385.9745178,13.083395,416.9365845,13.10454178,29.10169983,13.12537575,44.3584938,13.2770834,360.8034668,13.25641727,369.7452087,13.23524952,357.9532471,13.21479225,387.5554504,13.19412518,374.2486267,13.17279148,36.63901901,13.15154171,34.83041,13.30370808,386.1529846,13.32520866,339.3154297,13.34556293,360.0452881,13.36670876,351.7063599,13.38737488,355.1879883,13.40839577,36.35716629,13.42924976,46.95711136,
14.00083351,358.9414368,14.0210619,381.2727661,14.04206276,402.2981873,14.06329155,385.0806274,14.08381271,412.8677063,14.10506248,32.30031967,14.12604141,41.70985413,14.27872944,373.1913147,14.25704098,374.3510742,14.23620796,367.3065491,14.21556282,380.5180054,14.1942091,377.9902954,14.17322922,36.19876862,14.15289593,34.53288651,14.30354214,386.8545532,14.32404137,337.677124,14.34454155,352.3566589,14.36556339,354.8183594,14.38670826,359.5345459,14.40722942,32.48877335,14.42839527,44.65632248,
15.00083351,375.6452026,15.020895,381.7051086,15.04189587,399.7419128,15.06229115,371.275238,15.08320808,408.8883057,15.10354233,31.93662643,15.12456226,40.55271149,15.2758131,372.2298889,15.25472927,365.3072815,15.23370838,370.1763306,15.21329117,386.4654846,15.19231224,374.7250061,15.17154121,38.94297791,15.15045834,32.60750198,15.3017292,379.2012939,15.32208347,328.7220459,15.34404182,354.3798828,15.3647089,354.5379944,15.38522911,352.9474182,15.40574932,37.10243225,15.42695808,49.031353,
16.00083351,361.8204651,16.0199585,384.072876,16.0407505,403.8528748,16.06204033,376.5558472,16.08270836,415.7765808,16.10306358,34.57713699,16.12454033,44.6884079,16.27625084,354.9796448,16.25574875,372.2858276,16.23472977,352.3079529,16.21356201,385.1091614,16.19229126,373.9502563,16.17158318,36.09528351,16.15112495,37.23287201,16.30281258,378.7545471,16.32387543,346.5716858,16.34456253,349.259613,16.3658123,356.5927734,16.38672829,364.3363953,16.40754128,35.00384521,16.42887497,46.971035,
17.00083351,362.5800476,17.02104187,382.294342,17.04239655,402.0968933,17.06272888,381.0332642,17.08395767,412.7255554,17.1051445,31.02056313,17.12554169,44.31086731,17.27675056,368.7857666,17.25541496,375.3087158,17.23472977,353.5198364,17.21404266,383.495636,17.19370842,381.2832947,17.17237473,38.7687149,17.1519165,33.83018875,17.30289459,375.1291504,17.3230629,347.8510132,17.34439468,343.0758667,17.36489677,345.7442322,17.38537598,346.1629333,17.40654182,32.63819504,17.42787552,48.50576782,
18.00083351,367.3886414,18.02070999,380.9646606,18.04104233,395.1461792,18.062397,362.6707764,18.08262444,422.7108459,18.10397911,33.82671738,18.12439537,46.18026733,18.27487564,374.3702393,18.25437355,367.7323914,18.23297882,362.7554016,18.21245956,384.0223999,18.19129181,371.0569763,18.17072868,34.29704666,18.14937592,36.62292862,18.30124855,383.2060852,18.3215847,349.0679016,18.34304237,353.961731,18.36387444,355.7100525,18.3847084,357.0358276,18.40520859,36.66853333,18.42570877,49.06875229,
19.00083351,360.5749207,19.02103996,373.7221375,19.04206276,398.5270996,19.062397,375.5298462,19.0837307,408.9240723,19.10470772,29.13733482,19.12504005,46.73714828,19.27722931,368.6982117,19.25574875,368.3150635,19.23514557,348.473114,19.21437645,383.4492493,19.19287491,373.2588806,19.17254257,34.18294144,19.15145874,35.28715134,19.30304146,376.2582092,19.32439613,343.6753235,19.34458351,347.7618408,19.36597824,351.9607849,19.38587379,346.5842896,19.40720749,36.42300797,19.42822838,49.22047043,
20.00083351,368.7762451,20.02054214,375.4591675,20.04189682,393.1387634,20.0627079,373.0630798,20.08356285,414.7653503,20.10406303,31.60184288,20.12523079,47.13658905,20.27672958,366.0249023,20.25537491,368.6968079,20.23491669,352.5574951,20.2138958,379.5404053,20.19339561,369.0384827,20.17270851,36.55817795,20.1513958,36.22547913,20.30289459,374.6411743,20.32356071,336.2424011,20.34406281,348.8876953,20.36558342,348.1310425,20.38564682,349.8705139,20.40670776,35.1478653,20.42797852,47.94327164,
21.00083351,361.8479004,21.02008247,370.9154663,21.04156303,397.4084167,21.06179237,383.5217896,21.08320999,414.428009,21.10370827,32.11365128,21.12431145,49.30871964,21.27687645,364.6746826,21.25572968,374.2019043,21.23522949,349.4263611,21.21372795,374.6256409,21.19337654,383.5651245,21.17254257,35.87375641,21.15137482,36.73077011,21.30089569,385.268158,21.32195854,339.6123962,21.34320831,353.070282,21.36356163,350.3718567,21.38506317,344.9174805,21.40556145,36.29816437,21.42591667,51.05568695,
22.00083351,363.7162781,22.02089691,371.0950623,22.04206276,401.1079407,22.06308365,375.4359131,22.08347893,415.3286438,22.10481071,32.52986526,22.12531281,49.03406525,22.27689552,372.2656555,22.25656319,367.7247925,22.23539543,362.6156006,22.21487427,378.1827393,22.1936264,379.2485046,22.17270851,36.87713242,22.15229034,36.59966278,22.30347824,373.8694458,22.32404137,337.9653015,22.34556198,344.0761719,22.36589622,339.1369324,22.38656235,343.7193298,22.40779305,34.33875656,22.42814445,50.78261185,
23.00083351,370.8966675,23.02072906,370.0615234,23.04172897,402.7654114,23.06281281,384.7141113,23.08339691,424.5897217,23.10372925,32.93649292,23.12512398,48.31873703,23.27595901,373.4041138,23.25489426,369.2356567,23.23387527,357.1999817,23.21329117,376.3370056,23.19272804,354.8666687,23.17156219,35.05596161,23.15054131,38.6681633,23.30204201,380.3416138,23.3230629,331.3797913,23.34341621,353.5396423,23.36462402,345.067688,23.38504219,340.576416,23.40654182,33.35037613,23.42687607,50.23723221,
24.00083351,365.905304,24.02137375,377.3370972,24.04270744,399.7004395,24.06304169,386.2108154,24.0837307,414.1374207,24.10479164,33.34244156,24.12604141,51.25580978,24.27704239,363.5578003,24.25589561,364.9465332,24.23572922,356.2385254,24.21504021,378.0021667,24.19364548,372.76297,24.17224884,36.22950745,24.15172958,40.01112747,24.30272865,371.5827942,24.32414627,330.0453491,24.34420776,359.1210022,24.36495781,349.9035339,24.38620758,341.8195801,24.4077282,37.05263519,24.42789459,53.74895859,
25.00083351,377.6653442,25.02112389,372.1208496,25.0425415,405.6549988,25.0627079,384.6705322,25.08381271,420.2431641,25.10439682,31.13812447,25.12570763,51.43861008,25.27558327,372.3250732,25.25456429,372.4457092,25.23391724,345.9505615,25.21306229,373.2596436,25.19141579,372.7336731,25.17037582,35.64710236,25.15006256,38.125,25.2996254,379.7538757,25.32024956,335.8491821,25.3415432,348.5414429,25.36270714,359.1586914,25.38337326,349.8670044,25.40420723,35.78030014,25.42439651,50.66679382,
26.00083351,365.9705811,26.02139473,375.5377502,26.04206276,387.8033142,26.06339455,378.1304932,26.08374977,413.6121216,26.10424995,31.33653069,26.12597847,49.26008224,26.27587509,361.5190125,26.25479126,365.3951111,26.23373032,354.3634644,26.21308327,367.2316284,26.19191742,381.8871765,26.17079353,33.6896019,26.15006256,39.90365601,26.30239677,383.2461853,26.3230629,346.1881714,26.34391594,357.6876526,26.3658123,342.8751526,26.38573074,344.5888977,26.40673065,34.60103607,26.42787552,53.66755295,
27.00083351,372.2158813,27.02106285,378.8818359,27.04154205,409.6434326,27.06256294,378.3135071,27.08279228,409.2415161,27.10379219,35.36850739,27.12497902,49.13315964,27.27620888,359.528595,27.25475121,378.4411316,27.23429108,344.2019348,27.21339607,378.8893433,27.19262505,378.0125122,27.17222977,33.82722092,27.15189552,37.78917313,27.30239677,379.7763977,27.32323074,331.5926208,27.34489632,347.579071,27.36525154,351.9460754,27.38579178,353.0983887,27.40712547,34.00407028,27.4274807,55.16489792,
28.00083351,361.543335,28.02064705,372.1721802,28.04204178,398.1029053,28.0622921,377.8370972,28.08287621,415.7137756,28.10404205,31.70641899,28.12456322,50.15488815,28.27672958,360.2044983,28.25608253,359.4163513,28.23481178,351.4472961,28.21431351,381.6087646,28.19297981,369.7194519,28.17214584,36.8569603,28.15089607,40.10919189,28.30162621,378.9423523,28.32204247,346.4926147,28.3435421,348.0941162,28.3637085,347.3751831,28.38487625,350.679657,28.40556145,35.45627975,28.42689705,54.97378922,
29.00083351,370.7631836,29.02170753,360.540802,29.04291534,390.1979675,29.06381226,374.7854309,29.08420753,409.2576294,29.10470772,30.88110542,29.12606239,50.72288513,29.27489662,364.2676392,29.25372887,363.730957,29.23308372,350.2345886,29.21195793,374.1516418,29.19147873,371.3530273,29.17079353,35.17534256,29.1501236,39.55160141,29.30170822,374.948761,29.32187462,325.5141296,29.34322929,351.2191467,29.36362457,345.3548889,29.38497925,346.9193115,29.40597916,36.27178955,29.42645836,52.18883133,
30.00083351,367.7779541,30.02106285,365.7565918,30.04206276,387.668457,30.06320763,382.8858032,30.08353996,408.9625549,30.10420799,38.1948204,30.12539673,50.36176682,30.27437592,360.854187,30.25322914,358.2541504,30.23270798,348.4441528,30.21204185,382.2446594,30.19170761,375.4364929,30.17062569,34.09989166,30.1501236,39.80260468,30.30095863,376.5057678,30.32108307,334.9984436,30.34231186,363.4414978,30.36347771,341.2364502,30.38472939,349.4789429,30.4048748,36.97012329,30.4255619,58.67045975,
31.00083351,373.1233826,31.02220917,360.473938,31.04354286,396.8956604,31.06404305,370.9237366,31.08487511,409.3161316,31.10574913,32.33201981,31.12645912,49.51604843,31.27837563,362.0855408,31.25739479,365.9522095,31.2360611,345.1742249,31.21522903,387.0621643,31.19439507,369.085083,31.17354202,33.16058731,31.15220833,40.73263168,31.30239677,376.7943726,31.32372856,338.9040527,31.34404182,365.2332153,31.36614609,338.6881104,31.38606071,345.7235413,31.40737534,36.02322388,31.42839622,57.85529327,
32.00083542,367.178009,32.02145767,365.6665344,32.04225159,395.8562317,32.06348038,370.3276367,32.08504105,404.119751,32.10539627,37.88101578,32.12572861,48.18761826,32.27708435,375.1060791,32.25639725,358.0834351,32.23622894,352.7723999,32.21539688,367.9934387,32.19422913,367.8143005,32.17354202,33.11035538,32.15237427,43.24640274,32.30191803,371.3275146,32.32308197,330.0067444,32.34414673,341.6552734,32.36456299,346.2107849,32.38523102,351.820282,32.40589523,34.41331863,32.42712402,54.68952179,
33.00083542,359.1227722,33.02104187,372.3896484,33.04206467,394.9106445,33.062397,386.9243164,33.08364487,401.2801208,33.10454178,36.88343048,33.12471008,51.5069809,33.27454376,359.0814819,33.25373077,356.7440491,33.23287582,339.7423096,33.21220779,365.6273499,33.1917305,370.9517212,33.17031097,33.70570374,33.14987564,42.67515182,33.29987717,380.6903992,33.32070923,339.8275146,33.34122849,346.3109436,33.36239624,337.7988586,33.3829155,338.7210388,33.40339661,37.26255798,33.42389679,50.6767807,
34.00083542,370.3959351,34.02204132,372.5757141,34.04306412,403.6164246,34.06339645,380.5340881,34.08458328,403.856842,34.10497665,35.16539001,34.12606049,49.38138199,34.27804184,362.8411255,34.25697708,358.0512085,34.23572922,352.7232971,34.21497726,371.9346008,34.19374847,368.9528198,34.17325211,32.90153503,34.15262604,42.83109665,34.30397797,373.9760742,34.3250618,341.4163513,34.34553909,340.3427734,34.36689377,341.2408752,34.38737488,349.6226196,34.4077301,37.30452347,34.42897797,54.86122131,
35.00083542,376.1062622,35.02045822,360.9454041,35.04220963,393.2254333,35.06287384,375.8056641,35.08320618,409.4033508,35.10370636,33.61103439,35.12453842,52.15438843,35.27672958,364.6541443,35.25548172,364.5445557,35.23445511,352.3139343,35.21374893,381.111145,35.1932106,367.9004211,35.17204285,35.85547256,35.15095901,40.83530807,35.30072784,388.2833862,35.32208252,343.7781677,35.34246063,348.4274902,35.36314774,343.9770508,35.38420868,343.6723938,35.40506363,36.20183945,35.42572784,55.78305054,
36.00083542,366.8491821,36.02025223,373.6842957,36.04154205,389.7867737,36.06254196,388.5614624,36.08320618,406.8492737,36.10398102,35.3315773,36.12437439,52.9227066,36.27470779,366.6691284,36.25424957,369.960144,36.23297882,359.5198975,36.21220779,371.5228882,36.19187546,369.256958,36.17053986,35.20269012,36.14906311,42.10012054,36.30106354,378.0471802,36.32172775,335.3070068,36.34306335,346.0404358,36.36397934,361.4997559,36.38454056,336.657959,36.40487289,36.37156677,36.42591476,57.98027802,
37.00083542,370.0699158,37.02079391,363.4795837,37.0421257,401.4282837,37.06264496,373.3200378,37.08356094,410.1228027,37.10389328,35.74742126,37.12439728,51.5959816,37.27503967,364.0203247,37.25472641,360.6511841,37.23337555,343.8372803,37.21287537,373.8489685,37.19237518,366.4980164,37.17204285,34.43750763,37.15087509,41.79177094,37.30145645,375.6756592,37.32212448,338.8272095,37.34337616,344.5578613,37.36372757,337.4393921,37.38425064,342.5983582,37.40556335,34.2688942,37.42656326,53.79587173,
38.00083542,361.9040833,38.02070618,361.8797607,38.04172897,390.2384033,38.06264496,372.3598328,38.08304214,405.2701111,38.10387421,38.52993774,38.12520599,53.49814224,38.27573013,356.719635,38.25504303,350.6584473,38.23353958,353.0200806,38.21323013,360.5254211,38.19187546,379.9222412,38.17087555,33.39454269,38.14962387,43.1465683,38.30024719,383.6375122,38.31995773,325.3226318,38.3412056,351.8109436,38.36170578,342.5211792,38.38287354,347.48172,38.40354156,34.9407959,38.42437363,52.65828705,
39.00083542,373.8754272,39.02108002,367.960083,39.04125214,394.2447815,39.06281281,380.0760498,39.08306122,403.4323425,39.10387421,34.10038376,39.12489319,50.96688461,39.27606201,368.7748108,39.25572968,366.9792786,39.23420715,353.4841614,39.21362305,366.3026123,39.19241714,367.4627686,39.17222977,35.21857834,39.15120697,42.88040543,39.30229187,378.9638977,39.32308197,329.1047668,39.34462357,360.963623,39.36487579,335.7077637,39.38547897,337.9488525,39.40639496,36.78780365,39.4275856,54.06699753,
40.00083542,368.4917908,40.02137375,370.1898499,40.0425415,387.3982239,40.06356049,383.3912048,40.08406067,412.0247803,40.10508347,36.47225952,40.12589645,55.96406174,40.27539444,362.9752197,40.25489426,364.7853394,40.2337265,357.7426147,40.2130394,373.0151062,40.19272995,366.1741028,40.17156219,34.55299377,40.15089417,40.34733582,40.3016243,385.5279236,40.32287598,331.9206238,40.34370804,353.4371948,40.36387634,336.930603,40.38506317,335.368866,40.40572739,35.90628815,40.42706299,55.85970688,
41.00083542,357.6425476,41.02122879,363.3783264,41.0421257,394.9003601,41.06270599,375.0286255,41.08406067,409.1315002,41.10395813,34.8549118,41.12522888,55.34844589,41.27520752,369.4297791,41.25395966,359.7451172,41.23312759,346.2012024,41.21258163,362.2136536,41.19087219,370.8091431,41.17037201,34.70190048,41.14987564,44.6272049,41.30122757,371.4337769,41.3224144,336.6478577,41.34325027,350.1641541,41.36437607,343.5996704,41.3847084,336.4525757,41.40575027,37.43045044,41.42614746,60.20885086,
42.00083542,369.0393677,42.02141571,373.2514648,42.04179382,386.756073,42.06289291,377.8126526,42.08406067,409.6387024,42.10422897,37.7383461,42.12614822,55.21079254,42.27708435,356.1922607,42.25589752,356.1891174,42.23470688,346.6946411,42.21422958,366.2177124,42.19356155,369.5400696,42.17306137,36.29797745,42.15204239,41.53834915,42.30304337,376.4980164,42.32406235,328.4230042,42.3452301,335.8666382,42.36562347,350.6427917,42.3862915,343.4510193,42.40681076,34.74598694,42.4274559,53.48706436,
43.00083542,366.2204285,43.02220917,363.0703735,43.043396,397.1821899,43.06389618,374.1723938,43.08506393,410.7897949,43.10575104,35.45288849,43.12639618,54.3742218,43.27804184,362.5248108,43.2568779,367.1390686,43.23662567,346.4237976,43.21508408,370.2380981,43.19472885,367.4231262,43.17356491,35.74448395,43.15258408,44.98495483,43.30441666,374.4784241,43.32564545,335.1029358,43.34614563,343.8968506,43.36737442,350.4431458,43.38762665,338.3244934,43.40858078,36.53162766,43.43004227,54.34940338,
44.00083542,377.4812012,44.02189636,367.4706116,44.04241562,375.2496948,44.06358337,375.6423035,44.0849762,407.4394531,44.10512543,36.14070511,44.1264801,56.3915596,44.27781296,357.8057556,44.25728989,359.5706482,44.23579025,351.1199341,44.21508408,374.1824951,44.19472885,370.2828674,44.17356491,33.18085861,44.15304184,43.06097794,44.30389404,369.1382751,44.32522964,339.0090027,44.34556198,355.465332,44.366539,345.3805542,44.38720703,340.6105957,44.40797806,31.56146049,44.42912674,57.01267624,
45.00083542,364.5325623,45.02104187,355.9334412,45.04156113,395.7626648,45.06274796,378.2975464,45.08387375,389.7841492,45.10437393,39.54585648,45.12554169,49.6705513,45.27641678,366.2354736,45.25589752,368.2342834,45.23472977,342.3018799,45.21421051,369.6842346,45.19358444,362.9938965,45.17256165,34.31454849,45.15208435,44.18347931,45.30287552,376.2423401,45.32354355,346.9024963,45.34503937,336.7304382,45.36537552,344.7478027,45.38670731,336.9401855,45.40706253,35.63119125,45.4275856,51.76699829,
46.00083542,372.4562988,46.02137375,358.8816223,46.04272842,390.4119873,46.06370926,375.2299194,46.0840416,403.2821655,46.10537338,38.34307861,46.12587357,54.03172684,46.27770996,369.2445984,46.25712585,353.6713257,46.23579025,346.9439392,46.21508408,379.2960815,46.19374847,371.5131836,46.17306137,36.27987671,46.15206146,44.45168304,46.3037529,369.0931091,46.32481384,325.8370972,46.34614563,351.7388916,46.36737442,345.3315735,46.38820648,335.7759399,46.40872955,31.34330368,46.42989349,58.79941177,
47.00083542,367.3173828,47.02174759,356.4385986,47.04308319,380.9200439,47.06289291,375.8095093,47.08431244,402.1549988,47.10454178,39.33931732,47.12587357,52.52603912,47.277565,354.5199585,47.25606155,356.8917542,47.23545837,339.4432678,47.21445847,379.5831299,47.19345856,364.249176,47.1722908,33.12489319,47.15158463,43.08779526,47.30356598,382.785614,47.32423019,336.4546814,47.34506607,349.6552124,47.36573029,341.3179626,47.38645935,341.2116089,47.40822601,34.52388382,47.429039,50.49552917,
48.00083542,363.6568604,48.02187347,361.0595703,48.04306412,377.7476501,48.06374741,367.8979187,48.08520889,401.7738342,48.10572815,37.54742813,48.12697601,55.20499039,48.27775192,363.0907593,48.25656509,354.8558655,48.23606491,347.0452881,48.21556473,371.5791626,48.19421005,360.5247192,48.17364502,35.23302078,48.15258408,43.04379272,48.30239487,374.1983948,48.32287598,323.9804382,48.34354401,355.6865234,48.36387634,340.0288086,48.38523102,331.2037964,48.40541458,33.86268616,48.42679214,58.82352829,
49.00083542,362.2442932,49.02106094,365.615448,49.04239655,381.9621277,49.06272888,371.8916931,49.08308411,403.4103394,49.1046257,39.70279312,49.12487411,54.42201233,49.27637482,362.9563599,49.25587463,359.3081055,49.23487473,345.570343,49.21356201,374.8142395,49.19371033,359.7814636,49.17214584,38.17948532,49.15179062,43.99362183,49.30212402,368.4490051,49.32273102,338.1213074,49.34381104,361.9354553,49.36404037,335.1214905,49.3847084,335.6393738,49.40637589,36.04951859,49.42687607,58.23395157,
50.00083542,364.3435974,50.02104187,360.1870422,50.04154205,380.8022156,50.06254196,384.6144409,50.08374786,402.003479,50.10429382,40.69322968,50.12531281,56.76128769,50.27587509,371.0455322,50.25429153,346.7796936,50.23379135,332.309967,50.21341705,368.0812073,50.19189453,359.5904541,50.17087555,34.13377762,50.15070724,44.78878403,50.29987335,376.4530029,50.32106018,337.6166077,50.34196091,353.6373596,50.3621254,341.8198547,50.38306046,350.5790405,50.40429306,38.72917557,50.42458344,59.53509903,
51.00083542,370.2776489,51.02187347,354.7837524,51.04306412,384.6711426,51.06341553,370.2881165,51.08481598,400.4255676,51.10572815,37.0663414,51.12637711,58.14464951,51.27506256,366.3326721,51.25472641,364.5292053,51.23389435,343.2167053,51.21289444,359.9686584,51.19254303,359.3887634,51.17139435,36.66818619,51.15114594,47.38838577,51.30137634,372.0522156,51.3222084,334.9801941,51.34339523,344.022644,51.36358261,341.3381958,51.38495636,337.2444763,51.40589523,32.97806549,51.42639542,56.39488602,
52.00083542,364.3811951,52.02072906,353.1099854,52.04189301,389.9135132,52.06222916,371.6208191,52.08358002,397.6604004,52.10481262,38.29026031,52.12522888,59.02101898,52.27658463,359.0996399,52.25529099,358.9094543,52.23506165,348.0784302,52.21422958,377.0933838,52.19322968,361.3896484,52.17264557,33.04164886,52.15162277,45.76946259,52.30072784,377.2836304,52.32137299,324.8241577,52.34272766,339.0830994,52.36329269,347.4553223,52.38487625,337.8414307,52.40504074,40.06039429,52.42656326,56.22985458,
