Sample A1,,Sample A2,,Sample A7,,Sample A8,,Sample B1,,Sample B2,,Sample B7,,Sample B8,,Sample C1,,Sample C2,,Sample C7,,Sample C8,,Sample D1,,Sample D2,,Sample D7,,Sample D8,,Sample E1,,Sample E2,,Sample E7,,Sample E8,,Sample F1,,Sample F2,,Sample F7,,Sample F8,,Sample G1,,Sample G2,,Sample G7,,Sample G8,,Sample H1,,Sample H2,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
0.0008333333535,779.4852905,0.02166666649,295.684906,0.07066666335,606.3964233,0.09250000119,237.5510406,0.2113333344,792.2836304,0.1905000061,439.1409607,0.1405000091,451.3023071,0.1185416728,305.2157593,0.2363333404,578.2223511,0.2571666837,346.119812,0.3060000241,492.8535156,0.3278750181,348.2089844,0.4461666644,336.9234924,0.4242500067,269.594635,0.3759999871,299.9033203,0.3545624912,251.7700806,0.4722291529,353.5636902,0.4930000007,249.2809143,0.5419999957,278.339325,0.5628333688,206.6157227,0.6812083721,361.8643494,0.6603333354,226.1801453,0.6097083688,182.565979,0.5878333449,106.0485077,0.70600003,185.6204834,0.7267291546,115.3174744,0.7764999866,238.6820221,0.7973749638,187.6752777,0.8750625253,96.26850891,0.8542291522,87.53134155,
0.9737499952,748.6489258,0.9945417047,303.367157,1.04400003,600.62677,1.064833283,242.45224,1.180666566,795.2631836,1.160208344,440.2236633,1.11120832,445.0213318,1.089583278,309.6948853,1.206395864,569.366394,1.226916671,347.9430237,1.27539587,507.7243347,1.296229124,345.0682373,1.411333323,333.5415955,1.390416741,266.6167297,1.341999888,301.6004944,1.321083307,248.5566406,1.436874986,359.9180298,1.457708359,257.7502441,1.506583333,280.2095947,1.527333379,202.011795,1.645041704,361.2784729,1.624374986,221.6119537,1.57525003,178.6919861,1.554395795,102.2285309,1.671791673,186.6043243,1.692541599,110.1193008,1.741145849,241.0142212,1.761999965,187.0581055,1.839458346,96.06019592,1.81858325,85.84339905,
1.938374996,757.2266235,1.95920825,301.3195496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

