Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample A6,,Sample A7,,Sample A8,,Sample A9,,Sample A10,,Sample A11,,Sample A12,,Sample C1,,Sample C2,,Sample C3,,Sample C4,,Sample C5,,Sample C6,,Sample C7,,Sample C8,,Sample C9,,Sample C10,,Sample C11,,Sample C12,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
0.0008333333535,59.79711533,0.02166666649,22.65646172,0.04149999842,27.14042664,0.06124999747,27.79146767,0.08104167134,38.37103271,0.1018749997,172.6170044,0.1216666698,354.5392456,0.1414999962,311.3059998,0.1612500101,338.7224731,0.1820833385,391.6118469,0.2018750012,338.3945618,0.2216666639,359.7283325,0.4790000021,41.71709824,0.459166646,40.0500145,0.4393749833,40.88469315,0.41854164,109.5932159,0.3987499774,105.6796722,0.3790000081,105.803215,0.359166652,173.534317,0.3383333087,166.8507385,0.318541646,170.2233276,0.2987499833,199.7647095,0.27791664,173.6039886,0.2581666708,185.3328857,
0.5154166818,56.96780777,0.5352083445,22.16757965,0.5560416579,26.98604012,0.5758333206,25.17206001,0.5966666341,32.84825134,0.61650002,169.422287,0.6362499595,357.7170715,0.6560416818,311.7524109,0.6768749952,349.0566101,0.6966666579,397.3547668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

