Wavelength (nm),Intensity (a.u.),Z Axis,
,Sample A1,Sample A2,Sample A3,Sample B3,Sample B2,Sample B1,Sample C1,Sample C2,Sample C3
603.969970703125,2.27938008308411,29.9828395843506,9.89571380615234,13.2490634918213,38.3275260925293,2.00279450416565,1.46048319339752,33.8673896789551,10.3635511398315
605,1.416015625,34.0777473449707,14.3988656997681,13.5412006378174,32.4412384033203,1.02244627475739,1.55085420608521,29.0175323486328,16.3023338317871
606.02001953125,2.07604098320007,29.1809711456299,11.2851276397705,13.0300092697144,38.7392158508301,1.36205184459686,1.04164254665375,31.1717433929443,15.626838684082
607.049987792969,3.27455306053162,29.8371028900146,12.1489505767822,14.1909971237183,37.8098983764648,3.06983876228333,1.1383171081543,31.4982490539551,13.9741048812866
607.940002441406,2.59734129905701,25.8866157531738,9.96340465545654,12.8943185806274,40.8689804077148,2.09426546096802,1.65864598751068,26.9987678527832,15.2350311279297
608.969970703125,3.20803236961365,24.3088302612305,9.86217880249023,15.8271360397339,34.865592956543,2.22816395759583,1.26316797733307,30.2458343505859,15.4454517364502
610,1.15899515151978,31.0633220672607,8.65568065643311,12.508734703064,30.6603183746338,1.68782389163971,1.52167189121246,30.3200454711914,15.7110109329224
611.010009765625,1.57706093788147,29.2630577087402,11.2854452133179,13.8151149749756,29.6805896759033,1.75002300739288,2.16884326934814,26.2450141906738,9.26139736175537
612.02001953125,1.41273379325867,25.6565189361572,9.59174823760986,13.6178817749023,30.9982776641846,2.16823649406433,0.735590696334839,23.6458549499512,9.83192157745361
613.039978027344,0.698436558246613,25.619026184082,8.96087837219238,13.6142625808716,28.1646022796631,2.034588098526,0.663684129714966,25.6514854431152,10.854754447937
614.049987792969,0.903705179691315,26.8428802490234,9.09024715423584,8.3874979019165,22.1579971313477,1.50961196422577,1.73205995559692,27.845344543457,11.0982656478882
615.070007324219,1.55697798728943,29.6291046142578,10.2672367095947,11.4860191345215,27.6657752990723,1.44061601161957,1.32743358612061,27.6010513305664,11.9033784866333
615.940002441406,2.07619380950928,22.1439476013184,9.44432258605957,11.0429153442383,23.9675445556641,1.1641172170639,1.04194438457489,28.4396266937256,7.93448829650879
616.950012207031,0.818707466125488,21.4637660980225,7.71148300170898,12.7504549026489,26.825382232666,1.39755892753601,1.88719308376312,27.8790664672852,13.1691036224365
617.969970703125,0.713885068893433,24.4954414367676,7.9293212890625,8.34448337554932,35.8610191345215,0.705932199954987,2.21872305870056,28.1480464935303,9.2576961517334
618.97998046875,1.18553650379181,23.7692241668701,11.3551044464111,11.0927152633667,25.0549449920654,0.164496868848801,0.116620793938637,26.9570217132568,8.86221313476563
620,1.27742159366608,22.6149749755859,7.03665351867676,9.03191375732422,24.1267719268799,0.738944709300995,1.9017733335495,19.8341312408447,9.45023059844971
621.02001953125,0.92101114988327,20.6851215362549,7.95181846618652,11.9930276870728,21.1788158416748,0.350516438484192,1.51212024688721,26.4949016571045,8.52435111999512
622.049987792969,2.10864305496216,20.0627880096436,7.45382118225098,4.09718227386475,26.201078414917,1.49480378627777,0.736079752445221,25.2271881103516,9.00690174102783
622.940002441406,1.37046647071838,21.3693103790283,8.97696018218994,5.38040208816528,19.5976829528809,0.511021792888641,-0.161212310194969,21.3002681732178,8.00280857086182
623.969970703125,0.737919509410858,14.6758880615234,8.15011882781982,12.8965454101562,22.0673370361328,0.672462642192841,1.38143813610077,21.8676815032959,7.39733600616455
625,0.477566331624985,16.0902786254883,6.70486688613892,6.88322067260742,21.8339557647705,0.371669501066208,0.927342712879181,17.0599880218506,6.27538681030273
626.02001953125,1.00859713554382,15.1315946578979,5.99364519119263,8.69870185852051,17.3791732788086,0.861246228218079,0.660268366336823,19.4831676483154,7.01275062561035
627.049987792969,0.357032358646393,16.4513454437256,5.82565641403198,7.15317583084106,18.1048679351807,1.10859620571136,1.90973031520844,14.8660898208618,3.82958364486694
627.940002441406,1.21194493770599,15.6615581512451,4.60586261749268,7.84084272384644,21.5683975219727,0.999604821205139,2.1225414276123,12.9867105484009,7.36427879333496
628.969970703125,1.07066380977631,15.471339225769,5.24298238754272,9.10319328308105,20.5316047668457,0.534858822822571,0.49358344078064,14.6016139984131,7.71814489364624
630,-0.094051256775856,16.4318141937256,6.81746244430542,9.8266716003418,17.2305469512939,2.56487989425659,1.35607743263245,18.4373950958252,7.66152095794678
631.010009765625,0.471440613269806,14.9090270996094,6.20344352722168,8.7165470123291,17.390697479248,1.85424244403839,0.686813175678253,11.468279838562,9.43439769744873
632.02001953125,1.34644520282745,10.8679094314575,6.61571502685547,5.78698301315308,15.3523902893066,1.49038231372833,1.07609164714813,16.641731262207,7.65941429138184
633.039978027344,0.725391089916229,11.0270729064941,4.6044864654541,8.19906616210937,13.6447248458862,1.79279100894928,0.480665236711502,13.4696760177612,8.57044124603271
634.049987792969,0.933569133281708,10.0251216888428,6.9411735534668,7.20763731002808,10.5594530105591,2.09433841705322,2.37876558303833,13.576361656189,6.46546745300293
635.070007324219,1.0894535779953,12.3764171600342,5.69653034210205,9.08199501037598,10.1175699234009,1.25648605823517,0.488565236330032,11.0472927093506,8.53390693664551
635.940002441406,0.841286063194275,14.231614112854,6.07158613204956,7.3820629119873,14.3100032806396,0.586758017539978,1.00282180309296,12.0401029586792,7.8502836227417
636.950012207031,0.141884222626686,10.9328031539917,4.83855962753296,7.73315906524658,12.3354644775391,0.560931146144867,1.36326241493225,11.2765207290649,8.83214378356934
637.969970703125,2.17648458480835,13.9399099349976,5.56371021270752,7.63061952590942,10.5590209960938,2.11578702926636,1.61735332012177,12.811354637146,10.2786664962769
638.97998046875,1.29079401493073,10.0832424163818,7.79357814788818,11.8086519241333,13.4751272201538,1.76619410514832,0.356548607349396,14.2098836898804,7.94540977478027
640,0.94109696149826,8.04824066162109,8.51954650878906,10.4276237487793,13.4038457870483,1.92207300662994,-0.0238089561462402,11.503716468811,5.35162973403931
641.010009765625,1.01508116722107,11.4531307220459,8.57495784759522,10.1468305587769,9.01275730133057,0.351873129606247,1.5322368144989,9.85471248626709,8.16298580169678
642.02001953125,1.20325362682343,10.4947881698608,11.8129844665527,8.50650405883789,11.6637840270996,1.05827569961548,1.5043066740036,7.19271802902222,7.95628595352173
643.039978027344,0.547932147979736,8.01448440551758,7.61751222610474,12.8441667556763,13.6016006469727,0.922871053218842,0.520648419857025,7.90634393692017,7.66960287094116
644.049987792969,0.424358159303665,9.58343410491943,9.49221515655518,9.47152328491211,11.2655563354492,0.764225006103516,1.6520893573761,6.92851686477661,10.257137298584
645.070007324219,0.870406150817871,8.88762187957764,11.3260860443115,11.1544628143311,10.2885580062866,0.663661122322083,1.55888319015503,10.0696229934692,11.1687650680542
645.940002441406,0.530567944049835,8.32228660583496,8.68021774291992,11.2815217971802,10.8522033691406,0.368290215730667,0.189838871359825,9.03530025482178,11.4474105834961
646.950012207031,1.01522850990295,10.3066101074219,11.4901704788208,13.9902830123901,8.63734817504883,0.558906435966492,1.13531053066254,10.3685503005981,11.7457227706909
647.969970703125,1.86580550670624,9.77637386322022,12.7941837310791,17.978609085083,10.8041257858276,1.09915804862976,0.83921605348587,8.71964931488037,14.4794673919678
648.97998046875,1.14483368396759,7.41702222824097,13.0987758636475,17.812198638916,10.5395288467407,1.06617391109467,0.211590453982353,9.03983497619629,14.6683673858643
650,0.222805365920067,11.3536720275879,11.9649171829224,15.5512418746948,12.289644241333,1.75709867477417,1.02885472774506,7.49166297912598,17.8662815093994
651.010009765625,0.32928004860878,7.79713201522827,15.3331737518311,14.4846935272217,12.1041088104248,0.347664833068848,0.0700345486402512,12.5382261276245,16.9813613891602
652.02001953125,0.617558419704437,9.12565135955811,15.5541458129883,19.678165435791,7.75821828842163,0.400659918785095,0.118536777794361,12.7335834503174,15.523588180542
653.039978027344,1.18542718887329,10.7251110076904,16.1727638244629,16.8360347747803,9.72708225250244,4.1667628288269,0.49036431312561,8.96830081939697,13.8372802734375
654.049987792969,0.524621486663818,8.91893196105957,17.6275310516357,24.4699363708496,16.2313747406006,-0.160971343517303,1.70624196529388,10.8369417190552,17.7678928375244
655.070007324219,0.33247047662735,5.22802591323853,21.2160606384277,20.8682956695557,9.16167068481445,0.664543211460114,1.29668056964874,8.77004337310791,22.8287258148193
655.940002441406,0.605052173137665,7.82190179824829,20.0851516723633,22.0790958404541,10.2257699966431,0.978450179100037,0.0235754530876875,11.2437505722046,24.4579696655273
656.950012207031,0.386557459831238,10.9546527862549,24.1840572357178,23.4198722839355,9.72188663482666,1.12506592273712,0.522652208805084,9.53159713745117,25.5143852233887
657.969970703125,1.39289140701294,9.29132747650146,21.6861667633057,24.8523559570313,13.3717441558838,0.900339365005493,0.0241266172379255,11.4972009658813,20.3810043334961
658.97998046875,0.265213638544083,13.5836067199707,21.3618774414062,28.6455173492432,10.1912984848022,0.537445962429047,0.0233013331890106,11.2719078063965,26.6527500152588
660,0.198876351118088,7.43881940841675,19.7704391479492,26.4054718017578,13.8204078674316,1.61385643482208,0.789927184581757,8.15950202941895,20.9768695831299
661.010009765625,1.20177257061005,10.5137395858765,20.2920169830322,23.795373916626,13.1409187316895,0.885038197040558,0.936592698097229,9.98547077178955,24.5858554840088
662.02001953125,0.464536309242249,8.01806640625,22.7996768951416,27.6419258117676,12.8087186813354,0.514800548553467,0.0240639131516218,9.35004138946533,26.9292984008789
663.039978027344,1.44346034526825,8.12469291687012,19.1883296966553,21.6945037841797,12.4461355209351,0.255772322416306,0.539437592029572,9.43396282196045,28.9178638458252
664.049987792969,1.14033377170563,7.28746843338013,26.1736316680908,28.9254283905029,13.5508975982666,0.373508870601654,0.792226850986481,11.3033609390259,22.2633666992187
665.070007324219,0.0745675042271614,11.3412580490112,21.9525470733643,26.9182872772217,12.2839937210083,0.701672315597534,0.396445989608765,10.160327911377,22.7630062103271
665.940002441406,-0.541738450527191,10.1911134719849,22.4940147399902,24.8949012756348,11.5158977508545,-0.0687884092330933,0.413243234157562,8.07596588134766,24.1112537384033
666.950012207031,0.331421285867691,9.19050979614258,23.3085594177246,22.0864334106445,9.13730239868164,0.41768017411232,1.3539651632309,9.19980335235596,28.0625762939453
667.969970703125,0.130770236253738,7.86593723297119,22.9025573730469,23.9280014038086,7.34734630584717,0.693929314613342,0.557828187942505,10.7298612594604,28.3781509399414
668.97998046875,0.996766626834869,9.14417362213135,25.2823467254639,29.5229606628418,12.1362056732178,0.960851430892944,0.278583884239197,12.273946762085,21.5439014434814
670,0.145808026194572,12.2678880691528,20.9171180725098,25.4281768798828,12.5442562103271,0.0464230999350548,1.12258100509644,11.1292200088501,25.4019756317139

Sample A1
Collection Time: 05-Sep-23 10:49:27 AM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : C:\Users\admin\Desktop\Ces\JB\2023-09-04 Cy3 Cy5 Scan.FMSW
Date/Time stamp: 04-Sep-23 4:21:22 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample A2
Collection Time: 05-Sep-23 10:49:48 AM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : C:\Users\admin\Desktop\Ces\JB\2023-09-04 Cy3 Cy5 Scan.FMSW
Date/Time stamp: 04-Sep-23 4:21:22 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample A3
Collection Time: 05-Sep-23 10:49:59 AM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : C:\Users\admin\Desktop\Ces\JB\2023-09-04 Cy3 Cy5 Scan.FMSW
Date/Time stamp: 04-Sep-23 4:21:22 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample B3
Collection Time: 05-Sep-23 10:50:10 AM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : C:\Users\admin\Desktop\Ces\JB\2023-09-04 Cy3 Cy5 Scan.FMSW
Date/Time stamp: 04-Sep-23 4:21:22 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample B2
Collection Time: 05-Sep-23 10:50:22 AM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : C:\Users\admin\Desktop\Ces\JB\2023-09-04 Cy3 Cy5 Scan.FMSW
Date/Time stamp: 04-Sep-23 4:21:22 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample B1
Collection Time: 05-Sep-23 10:50:34 AM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : C:\Users\admin\Desktop\Ces\JB\2023-09-04 Cy3 Cy5 Scan.FMSW
Date/Time stamp: 04-Sep-23 4:21:22 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
Emission Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 400.00, New: 570.00
Stop Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 600.00, New: 670.00
Wellplate Samples Changed: 04-Sep-23 4:15:04 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;
End Method Modifications

Sample C1
Collection Time: 05-Sep-23 10:50:45 AM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        570.00
Stop (nm)                         670.00
Ex. Wavelength (nm)               555.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   900
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : C:\Users\admin\Desktop\Ces\JB\2023-09-04 Cy3 Cy5 Scan.FMSW
Date/Time stamp: 04-Sep-23 4:21:22 PM
Method Modifications:
PMT Volts Changed: 04-Sep-23 4:15:04 PM, Old:600, New:900
Well plate reader Changed: 04-Sep-23 4:15:04 PM, Old:OFF, New:ON
User Delta Stop Changed: 04-Sep-23 4:15:04 PM, Old: 450.00, New: 555.00
User Delta Increment Changed: 04-Sep-23 4:15:04 PM, Old:  10.00, New:   0.15
Emission PMT (V): Changed: 04-Sep-23 4:15:04 PM, Old: 600, New: 900
Excitation Wavelength Changed: 04-Sep-23 4:15:04 PM, Old: 350.00, New: 555.00
