Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample A6,,Sample A7,,Sample A8,,Sample A9,,Sample A10,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
0.0008333333535,31.40750504,0.02200000174,39.58379364,0.04285416752,48.29114151,0.0641874969,39.56337357,0.08462499827,55.88627625,0.1051249951,64.24398041,0.1262916625,33.37982559,0.1468541622,48.27300262,0.1679583341,30.8690567,0.1889583319,24.55721474,
0.5008333325,31.99159813,0.5208541751,47.18675232,0.541520834,50.72966003,0.5628541708,41.81574631,0.5833541751,56.77603531,0.6051666737,62.01324463,0.6255208254,33.23046494,0.6466875076,49.97107315,0.6670833826,28.97239685,0.6883333325,26.9880352,
1.000833273,32.80877304,1.022083402,42.24577332,1.043187499,47.87285233,1.063500047,49.0594635,1.085166693,54.36002731,1.105520844,66.23895264,1.126354218,34.42821503,1.146666765,50.18645477,1.168166637,32.04301834,1.188666701,26.91592407,

