Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A12,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
0.0008333333535,35.7689476,0.02147916704,44.92229462,0.04181249812,43.85424423,0.06308333576,34.91576004,0.1325416714,343.468689,
0.5008333325,36.89203644,0.5218124986,43.60664368,0.5421458483,47.81997299,0.5634791851,32.75974655,0.6342916489,350.5951538,
1.000833273,34.9944458,1.021458268,45.43104553,1.042291641,46.67083359,1.063479185,35.75727463,1.133229136,340.335022,

