Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A12,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
0.0008333333535,36.30378723,0.02195833251,211.1781311,0.04304166511,77.0295639,0.06424999982,159.8598633,0.1342916638,170.619339,
0.1342916638,170.619339,,,,,,,,,

