Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample B1,,Sample B2,,Sample B3,,Sample B4,,Sample B5,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
0.0008333333535,114.4498825,0.02062499896,136.9057159,0.04041666538,144.4841461,0.06016666442,161.1035614,0.08102083206,154.9295807,0.1862083226,186.4360809,0.1664583385,318.3992615,0.1466249973,318.5280151,0.1257916689,297.9884338,0.1059999987,321.583374,
1.000833273,115.904953,1.021687508,143.9670258,1.041520834,140.4391327,1.061249971,154.9388428,1.081020832,150.9846039,1.187354207,193.2071838,1.167520761,315.4474792,1.147687554,329.9855957,1.126854181,291.6391602,1.10708344,327.493103,
2.000833273,118.2474442,2.020666599,145.0334167,2.041520834,144.8875885,2.061249971,159.2359161,2.081020832,152.0384064,2.187333345,194.893158,2.167521,304.7098694,2.146687508,321.4160156,2.126854181,298.7572937,2.107083321,329.708313,

