Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample B2,,Sample B3,,Sample B4,,Sample B5,,Sample C2,,Sample C3,,Sample C4,,Sample C5,,
13.50166607,204.2927094,13.52495861,212.4515991,13.54579163,94.43003082,13.56906223,142.2881012,13.66647911,207.9259644,13.64349937,176.2572327,13.62062454,124.9825516,13.59716702,163.9692383,13.69437504,196.7277222,13.71814537,197.1571198,13.74112511,110.6642609,13.76397896,107.2730713,
15.00166607,211.4229736,15.02329159,212.1501465,15.04679203,94.62130737,15.06983376,152.6329346,15.16749954,206.7787476,15.14449978,178.8160858,15.12145805,130.0612793,15.09829235,160.8148499,15.19481182,196.6169434,15.216959,200.4202728,15.24045849,111.8705063,15.26379204,105.3879395,
16.50166702,210.7132263,16.52537537,213.7543335,16.54847908,95.76143646,16.57100105,147.268219,16.66856194,204.0580139,16.64595795,181.8018188,16.6224575,128.5326538,16.59933281,165.7007599,16.69614601,191.2310944,16.71881294,201.8394318,16.74145889,117.2282181,16.76429176,105.5570679,
18.00166702,215.936203,18.02445793,229.1168976,18.0476265,97.30887604,18.07156181,146.1761169,18.16631317,204.609436,18.14312553,184.2705841,18.12064552,133.6817322,18.09831429,171.6581116,18.19487572,203.0799866,18.21831322,210.1416473,18.24123001,121.7250977,18.26362419,103.5333023,
19.50166702,211.5538483,19.5248127,234.5012512,19.54731178,98.13490295,19.57073021,138.3441772,19.66497993,197.1688232,19.64254189,186.6317291,19.61912346,125.4920044,19.59622955,170.0218201,19.69181252,192.1905823,19.71489716,220.1692505,19.73697853,115.5869827,19.75981331,102.4635925,
21.00166702,212.3535614,21.02489662,223.4344025,21.04699898,96.91068268,21.07012558,149.2260742,21.16762543,205.8708344,21.1449585,177.6881104,21.12162399,126.0692291,21.09731293,161.0391846,21.19654083,206.6216583,21.21923065,213.4214325,21.23981285,115.3973694,21.26233292,99.95831299,
22.50166702,208.5973969,22.52579117,234.4135895,22.54895782,97.42123413,22.57212448,143.1449738,22.66864586,201.3262787,22.64462471,189.5521698,22.62114716,127.0880814,22.59879112,172.4209747,22.69447899,195.2203979,22.7173748,217.6557922,22.74064445,115.3016663,22.76329231,106.40065,
24.00166702,216.6208954,24.02429199,242.8501587,24.04745865,96.97880554,24.07081223,143.1116333,24.16462326,210.5294952,24.14166641,189.0764618,24.1186657,130.4979248,24.09664536,166.6963959,24.19070816,202.0169983,24.21333504,219.6446991,24.2375412,115.1597519,24.25964546,110.3405151,
25.50166702,214.812912,25.52362442,244.5312653,25.54695892,93.03404999,25.57033348,146.9211426,25.66622925,212.9737244,25.64429092,191.9013367,25.6204586,123.8371353,25.59764671,164.0622406,25.69397926,200.847641,25.71681404,220.2250366,25.7402916,117.1867294,25.7624588,105.4852295,
27.00166702,215.8615723,27.02433205,253.9378967,27.04747963,94.31453705,27.0686264,142.310318,27.164814,215.576416,27.14299965,187.0663605,27.12079239,124.582901,27.09754181,170.2469482,27.19195747,201.7850647,27.21489716,225.4540558,27.23706245,119.2788239,27.25854111,101.6825027,
28.50166702,210.2457123,28.52381134,252.3631744,28.54645729,96.31533813,28.5686264,151.0137024,28.66329193,215.9317932,28.64095879,202.0439301,28.61822891,125.2001343,28.5951252,167.3871918,28.69145966,191.6350403,28.7137928,230.085434,28.73629189,114.9511795,28.75937462,102.9094315,
30.00166702,212.638382,30.02449989,242.3466339,30.04772949,95.41235352,30.06981277,145.7445221,30.16612625,211.5594482,30.14216805,194.9097443,30.11979103,130.0737762,30.09806252,172.1079407,30.19381332,200.7358856,30.21664619,217.7146606,30.23945999,108.2828369,30.26329231,98.73381042,
31.50166702,219.6128082,31.5232296,248.7190247,31.5453968,98.56164551,31.56656265,146.1234131,31.66397858,210.6886292,31.640625,200.3595123,31.61812592,122.853035,31.59537506,173.4532928,31.69212532,196.1642456,31.71495819,231.3580627,31.73839569,113.7304382,31.76114464,108.0417938,
33.00166702,220.8871613,33.02600098,242.5978088,33.04878998,98.8380661,33.06962585,148.7154083,33.16197968,213.5876007,33.13937759,205.1749115,33.11762619,130.2260437,33.09445953,168.7233887,33.19045639,206.4762115,33.21281433,240.4174042,33.23533249,112.862114,33.25862503,105.8148575,
34.50166702,217.4558716,34.52487564,248.5697784,34.54821014,97.57605743,34.57098007,146.0964508,34.66639328,209.4564514,34.64449692,199.9447021,34.62122726,123.6151276,34.59812546,166.8130188,34.69283295,205.0657196,34.71629333,232.7902679,34.73973083,117.1113815,34.76153946,111.3359451,
36.00166702,218.6413269,36.02331161,251.9091339,36.04666901,99.75733948,36.06962585,150.8225555,36.16246033,217.907196,36.14222717,202.1226349,36.12014389,131.5048523,36.09698105,169.639389,36.19099808,202.7789917,36.21389389,224.9307709,36.23616409,115.6774597,36.25964737,106.6439285,
37.50166702,208.5959778,37.52362442,254.7279663,37.54679489,95.71778107,37.56916428,145.26091,37.6659584,211.3222046,37.64314651,208.0535889,37.62031174,125.7939606,37.59795761,166.7612152,37.69281387,197.5527344,37.71562576,231.306778,37.73804092,113.5752563,37.76112366,108.4916763,
39.00166702,222.8249054,39.02389908,257.1201477,39.04572678,95.37167358,39.06912613,151.5277405,39.1662941,217.7357025,39.14381027,198.5330963,39.11999893,130.8980713,39.09698105,183.7830963,39.19462585,204.3898621,39.21787643,231.8409271,39.24131393,115.3457718,39.26428986,105.9772263,
40.50166702,225.6654053,40.52272797,253.8899841,40.54579163,98.71427917,40.56880951,152.6809998,40.66462326,207.7563019,40.6415596,207.3765564,40.62004089,128.8351288,40.59745789,174.1590576,40.69304276,210.0543976,40.71629333,225.2495728,40.73945618,110.0750504,40.76289368,106.0771332,
42.00166702,216.1932068,42.02545929,255.0166473,42.04795837,106.4018402,42.07114792,147.2523041,42.16545868,210.8660126,42.1417923,201.2557068,42.11912537,129.5358276,42.0968132,177.3588104,42.19462585,200.4693909,42.21831131,229.225647,42.24031067,117.3476028,42.26062393,103.6697464,
43.50166702,218.2980957,43.52529144,259.4335938,43.54850006,100.4996185,43.57170868,144.2732697,43.66603851,214.5094299,43.64331055,207.1364594,43.6206665,125.3279572,43.59828949,166.530899,43.69298172,207.8414307,43.71545792,230.9124298,43.73695755,117.9888077,43.75945663,105.7168503,
45.00166702,223.7306671,45.02512741,265.2343445,45.04771042,91.60689545,45.06929016,148.0740662,45.16714859,210.4969788,45.14431,205.3969727,45.12162781,130.7108002,45.09828949,176.7592163,45.19216537,204.5777435,45.21529007,233.0951233,45.23881531,112.8346558,45.26145935,105.7543564,
46.50166702,219.4823608,46.52383041,247.9872437,46.54695511,97.83872223,46.57029343,143.5732727,46.66664505,219.1231079,46.64345551,206.5884399,46.61997986,121.3636398,46.59645844,172.1637268,46.69314957,209.9582214,46.71587372,236.3013916,46.73914337,115.2856064,46.76145935,105.6961136,
48.00166702,223.2834015,48.02481461,255.0672913,48.04597855,97.42505646,48.0687294,149.7564697,48.16481018,217.7923584,48.14253998,203.0948639,48.11912537,129.8695679,48.09706116,170.0473938,48.19416428,206.6016083,48.21679306,237.4166718,48.23945618,116.664566,48.26253891,107.5198364,
49.50166702,222.014328,49.52412415,254.2629547,49.54654312,99.20548248,49.56983185,153.0182343,49.66600037,214.6952209,49.64381027,206.953537,49.62079239,129.2067261,49.59756088,171.3195038,49.69422913,207.2414093,49.71631241,230.6053009,49.73981094,111.1871185,49.76203918,104.1122513,
51.00166702,224.9990997,51.02431107,260.2815857,51.04762268,97.99923706,51.07116699,148.3131409,51.16770935,209.6687164,51.14545822,204.5667877,51.12264252,133.9833069,51.09929276,178.2185211,51.19599915,210.9484863,51.21914291,228.7769775,51.24179459,116.9757919,51.26470947,103.2056427,
52.50166702,228.0466766,52.52362442,261.2322998,52.54595947,97.57016754,52.56912613,145.6128235,52.66648102,217.7377014,52.64289474,196.7056274,52.61962509,126.1600571,52.59662628,171.9981232,52.69254303,207.3520813,52.71581268,235.3473663,52.73864746,114.1070328,52.76181412,114.4014359,
54.00166702,222.3096161,54.02396011,253.3117828,54.04648209,94.67041779,54.06916428,152.8543091,54.16414261,222.0121307,54.14106369,206.5220947,54.11762619,129.7716675,54.09614563,170.9881134,54.1906662,211.4686279,54.21297836,225.2422485,54.23497772,113.5288925,54.25754166,107.1883545,
55.50166702,227.0387115,55.52379227,247.2471008,55.5472908,96.5218811,55.57062531,147.3137054,55.66749954,219.9161072,55.64329147,209.1456451,55.6218338,123.2622604,55.59879303,167.4377289,55.69462585,207.7358704,55.71756363,232.9506836,55.74012375,119.8887558,55.76212692,109.1390991,
57.00166702,230.7395782,57.02297592,252.4271851,57.04496002,96.54968262,57.06830978,147.1303406,57.16462326,216.5393524,57.14146042,204.5748444,57.11897659,123.8233032,57.09622955,167.670639,57.19147873,212.7554321,57.21472931,237.1451569,57.23720551,113.2180557,57.25904083,104.1544037,
58.50166702,222.5801544,58.52487564,258.950531,58.54679489,101.1416168,58.56970978,140.3287811,58.66229248,220.0679016,58.63899994,203.8045349,58.61706161,126.7186584,58.5956459,166.7508087,58.69062424,213.6870575,58.71364594,232.943634,58.73581314,115.2400436,58.75962448,110.8505707,
60.00166702,216.7167358,60.02414703,260.8589783,60.04683304,92.15116882,60.07016754,150.8810425,60.16464615,217.3028717,60.1427269,207.7736664,60.1192894,125.3823624,60.09639359,174.6381683,60.19187546,209.3953552,60.21522903,238.2598724,60.23831558,113.1908035,60.26099777,104.7409821,
61.50166702,214.871521,61.52329254,270.4715881,61.54679489,93.75463104,61.57014465,143.7332001,61.66362381,228.1765747,61.64095688,217.7503204,61.61887741,125.4622803,61.59645844,179.4342194,61.69187546,217.1520233,61.71529007,236.0565948,61.73789597,111.2738342,61.76062393,108.0209656,
63.00166702,219.5461731,63.02387619,272.4331055,63.04714584,95.45330048,63.07045746,145.6256104,63.16648102,219.1266327,63.14262772,206.1557159,63.12029266,133.7313385,63.09712219,171.6097412,63.19262695,209.7779694,63.21629333,235.8242645,63.23914337,112.7034836,63.26162338,104.453331,
64.50167084,225.208313,64.52470398,264.8435669,64.5473175,97.29154968,64.56999969,150.3328705,64.66664886,222.0275269,64.64333344,208.9613495,64.62104034,124.4260712,64.59912872,165.4008179,64.6941452,210.6806488,64.71629333,225.5932159,64.73896027,113.0823975,64.76106262,101.7686691,
66.00167084,222.602417,66.02388,262.1620178,66.04681396,97.9120636,66.06845856,152.7185974,66.16529083,217.3260193,66.14116669,201.8671875,66.11895752,123.0300293,66.09564972,168.1314545,66.19329071,211.2680817,66.21646118,230.7617493,66.23879242,115.8994141,66.26231384,109.5428467,
67.50167084,221.4036102,67.52406311,263.3901062,67.54598236,95.50823975,67.56745911,152.1871338,67.66383362,227.7250824,67.64054108,211.4417419,67.61787415,128.977829,67.59462738,171.7092438,67.6926651,212.3476715,67.71546173,231.0930023,67.73839569,118.6884766,67.76139832,107.8255157,
69.00167084,223.7034912,69.02383423,265.9391785,69.04695892,94.12598419,69.06967163,145.569931,69.16612244,225.3715668,69.14279175,206.8846283,69.12031555,122.3130798,69.09706116,167.9741516,69.19431305,209.0332794,69.21678925,239.2187195,69.23812866,112.444519,69.26062775,103.7511368,
70.50167084,226.4643097,70.52347565,255.5471649,70.54531097,96.34874725,70.56796265,147.756546,70.66503906,221.5346832,70.6417923,205.1834259,70.61929321,131.000824,70.59597778,167.3695831,70.69130707,216.3091278,70.71431732,241.7246094,70.73681641,118.2402802,70.75964355,105.7130508,
72.00167084,232.6788788,72.02431488,260.3917847,72.04779816,97.68836975,72.07087708,146.7896576,72.16881561,225.720993,72.14564514,206.8688202,72.12231445,131.5158691,72.09921265,160.7753143,72.19528961,220.9954224,72.21846008,222.8816528,72.24087524,113.0069427,72.26256561,104.8424759,
73.50167084,230.5047455,73.52412415,263.9250793,73.54762268,98.61949158,73.57079315,144.0046997,73.66596222,224.5951996,73.64472961,193.6086273,73.62179565,127.8044586,73.59896088,171.9408569,73.69345856,215.3486786,73.71647644,243.4496155,73.73899841,114.546196,73.7624588,108.4455338,
75.00167084,223.7822266,75.02381134,260.0463867,75.04680634,92.3117218,75.07033539,140.0064392,75.16420746,220.7553253,75.14214325,204.5572357,75.11878967,126.7469711,75.09680939,166.6272278,75.19155884,219.1083069,75.21414185,235.7446289,75.23728943,116.1901855,75.26048279,99.39994049,
76.50167084,224.5441437,76.52287292,260.8781128,76.54545593,95.66655731,76.5686264,149.3041382,76.66495514,224.3976593,76.64212036,206.8157654,76.61878967,133.3499603,76.59580994,176.5016632,76.69154358,221.0554047,76.71446228,231.9214935,76.73686981,111.7723007,76.75997925,104.0058441,
78.00167084,227.6848602,78.0256424,268.1445923,78.04870605,100.7396011,78.07106018,153.7911072,78.16498566,218.8108978,78.14245605,202.5496674,78.11878967,129.9976807,78.09671021,167.5364227,78.19400024,219.3006439,78.21483612,231.1443024,78.23679352,123.7133789,78.2592926,102.3628693,
79.50167084,229.5483551,79.52366638,263.098053,79.54716492,95.42085266,79.57028961,159.653656,79.66712189,224.458786,79.64481354,203.5676117,79.62283325,127.5975876,79.59912109,174.9471436,79.69281769,208.1048889,79.71704102,248.6977692,79.73966217,114.4540176,79.76254272,108.5839233,
81.00167084,224.6563416,81.02406311,261.368866,81.04695892,101.0484848,81.06995392,147.4127808,81.16748047,222.540451,81.14472961,201.7297974,81.12179565,123.4603882,81.09887695,168.5074158,81.1964798,221.8057251,81.21914673,232.1993713,81.24272919,110.3166733,81.26462555,106.4233398,
82.50167084,236.1689453,82.52495575,266.510437,82.54779816,96.69828796,82.57131195,148.4445496,82.66703796,225.5012665,82.64533997,206.5475311,82.62348175,127.3905029,82.59950256,169.8820496,82.69579315,222.8908691,82.71839142,237.767868,82.74028778,115.0550766,82.7629776,102.5459061,
84.00167084,226.952179,84.02481079,259.8514099,84.04737091,100.5086746,84.07016754,138.6758728,84.16799927,233.8894958,84.14431,197.6338654,84.12179565,126.6285629,84.09903717,170.6777039,84.19445801,219.6304932,84.21714783,234.0025635,84.23964691,111.544487,84.26181793,111.5005798,
85.50167084,230.864151,85.52239227,265.9889832,85.54580688,91.39931488,85.56872559,147.003952,85.66266632,225.961853,85.6397934,199.4873352,85.6177063,128.9521179,85.59479523,169.6680145,85.68872833,226.2665863,85.71062469,232.9325714,85.7335434,115.0603867,85.75629425,107.504425,
87.00167084,227.2850494,87.02381134,252.0911102,87.04695892,91.39746857,87.0708313,152.4881592,87.16681671,233.8713531,87.14395905,201.9772339,87.12199402,129.7394714,87.09912109,166.0481873,87.1926651,222.5529785,87.21562195,245.6811523,87.23854065,114.0089493,87.2604599,105.8697891,
88.50167084,242.8120575,88.52433014,260.3766479,88.54728699,97.87588501,88.57016754,150.2190094,88.6658783,227.4475098,88.64295959,202.662262,88.62004089,128.9466248,88.59831238,172.7330475,88.69281769,221.3165741,88.7146225,234.218399,88.73633575,115.4288788,88.75881195,106.8152618,
90.00167084,230.9120789,90.02495575,257.6718445,90.04787445,95.84442139,90.07180786,142.5609283,90.16728973,222.4819794,90.14429474,204.3046875,90.12137604,134.058197,90.0979538,166.2740326,90.19329071,215.2141418,90.2151413,240.2931824,90.23795319,116.1158066,90.26096344,102.2633057,

Sample A2,
Sample A2
Collection Time: 10-Aug-23 3:05:25 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Thu 10 Aug 03:05:25 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               495.00
Em. wavelength (nm)               515.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                0.2000
Cycle time(min)                   1.5000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   900
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 10-Aug-23 3:00:15 PM
Method Modifications:
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 10-Aug-23 3:01:33 PM, Old:600, New:900
Well plate reader Changed: 10-Aug-23 3:01:33 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 10-Aug-23 3:01:33 PM, Old: 400.00, New: 495.00
Emission Wavelength Changed: 10-Aug-23 3:01:33 PM, Old: 600.00, New: 515.00
Ave. time (s): Changed: 10-Aug-23 3:01:33 PM, Old:0.10000, New:0.20000
Cycle Time 1 Changed: 10-Aug-23 3:01:33 PM, Old: 0.0000, New: 1.5000
Stop Time 1 Changed: 10-Aug-23 3:01:33 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 10-Aug-23 3:01:33 PM, Old: 600, New: 900
Wellplate Samples Changed: 10-Aug-23 3:01:33 PM, Old:, New:A2;A3;A4;A5;B2;B3;B4;B5;C2;C3;C4;C5;
Ave. time (s): Changed: 10-Aug-23 3:02:28 PM, Old:0.20000, New:0.50000
PMT Volts Changed: 10-Aug-23 3:03:00 PM, Old:900, New:1000
Emission PMT (V): Changed: 10-Aug-23 3:03:00 PM, Old: 900, New:1000
PMT Volts Changed: 10-Aug-23 3:03:23 PM, Old:1000, New:900
Ave. time (s): Changed: 10-Aug-23 3:03:23 PM, Old:0.50000, New:0.20000
Emission PMT (V): Changed: 10-Aug-23 3:03:23 PM, Old:1000, New: 900
End Method Modifications

Sample A3,
Sample A3
Collection Time: 10-Aug-23 3:05:25 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Thu 10 Aug 03:05:25 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               495.00
Em. wavelength (nm)               515.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                0.2000
Cycle time(min)                   1.5000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   900
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 10-Aug-23 3:00:15 PM
Method Modifications:
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 10-Aug-23 3:01:33 PM, Old:600, New:900
Well plate reader Changed: 10-Aug-23 3:01:33 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 10-Aug-23 3:01:33 PM, Old: 400.00, New: 495.00
Emission Wavelength Changed: 10-Aug-23 3:01:33 PM, Old: 600.00, New: 515.00
Ave. time (s): Changed: 10-Aug-23 3:01:33 PM, Old:0.10000, New:0.20000
Cycle Time 1 Changed: 10-Aug-23 3:01:33 PM, Old: 0.0000, New: 1.5000
Stop Time 1 Changed: 10-Aug-23 3:01:33 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 10-Aug-23 3:01:33 PM, Old: 600, New: 900
Wellplate Samples Changed: 10-Aug-23 3:01:33 PM, Old:, New:A2;A3;A4;A5;B2;B3;B4;B5;C2;C3;C4;C5;
Ave. time (s): Changed: 10-Aug-23 3:02:28 PM, Old:0.20000, New:0.50000
PMT Volts Changed: 10-Aug-23 3:03:00 PM, Old:900, New:1000
Emission PMT (V): Changed: 10-Aug-23 3:03:00 PM, Old: 900, New:1000
PMT Volts Changed: 10-Aug-23 3:03:23 PM, Old:1000, New:900
Ave. time (s): Changed: 10-Aug-23 3:03:23 PM, Old:0.50000, New:0.20000
Emission PMT (V): Changed: 10-Aug-23 3:03:23 PM, Old:1000, New: 900
End Method Modifications

Sample A4,
Sample A4
Collection Time: 10-Aug-23 3:05:25 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Thu 10 Aug 03:05:25 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               495.00
Em. wavelength (nm)               515.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                0.2000
Cycle time(min)                   1.5000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   900
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 10-Aug-23 3:00:15 PM
Method Modifications:
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 10-Aug-23 3:01:33 PM, Old:600, New:900
Well plate reader Changed: 10-Aug-23 3:01:33 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 10-Aug-23 3:01:33 PM, Old: 400.00, New: 495.00
Emission Wavelength Changed: 10-Aug-23 3:01:33 PM, Old: 600.00, New: 515.00
Ave. time (s): Changed: 10-Aug-23 3:01:33 PM, Old:0.10000, New:0.20000
Cycle Time 1 Changed: 10-Aug-23 3:01:33 PM, Old: 0.0000, New: 1.5000
Stop Time 1 Changed: 10-Aug-23 3:01:33 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 10-Aug-23 3:01:33 PM, Old: 600, New: 900
Wellplate Samples Changed: 10-Aug-23 3:01:33 PM, Old:, New:A2;A3;A4;A5;B2;B3;B4;B5;C2;C3;C4;C5;
Ave. time (s): Changed: 10-Aug-23 3:02:28 PM, Old:0.20000, New:0.50000
PMT Volts Changed: 10-Aug-23 3:03:00 PM, Old:900, New:1000
Emission PMT (V): Changed: 10-Aug-23 3:03:00 PM, Old: 900, New:1000
PMT Volts Changed: 10-Aug-23 3:03:23 PM, Old:1000, New:900
Ave. time (s): Changed: 10-Aug-23 3:03:23 PM, Old:0.50000, New:0.20000
Emission PMT (V): Changed: 10-Aug-23 3:03:23 PM, Old:1000, New: 900
End Method Modifications

Sample A5,
Sample A5
Collection Time: 10-Aug-23 3:05:25 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Thu 10 Aug 03:05:25 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               495.00
Em. wavelength (nm)               515.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                0.2000
Cycle time(min)                   1.5000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   900
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 10-Aug-23 3:00:15 PM
Method Modifications:
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 10-Aug-23 3:00:16 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 10-Aug-23 3:01:33 PM, Old:600, New:900
Well plate reader Changed: 10-Aug-23 3:01:33 PM, Old:OFF, New:ON
